scenario_id,timestamp,load_bus,priority_weight,demand,served,shed,policy
187,2024-09-01 00:00:00,59,0.5,0.004241748743772831,0.004241748743772831,0.0,priority_with_reserve
187,2024-09-01 00:00:00,61,0.5,0.00415686522406808,0.00415686522406808,0.0,priority_with_reserve
187,2024-09-01 00:00:00,65,0.5,0.021817943815648035,0.021817943815648035,0.0,priority_with_reserve
187,2024-09-01 00:00:00,66,0.5,0.01610457881010599,0.01610457881010599,0.0,priority_with_reserve
187,2024-09-01 00:00:00,69,0.5,0.006267290873558707,0.006267290873558707,0.0,priority_with_reserve
187,2024-09-01 00:00:00,71,0.5,0.011934225722778918,0.011934225722778918,0.0,priority_with_reserve
187,2024-09-01 00:00:00,72,0.5,0.013679831844036577,0.013679831844036577,0.0,priority_with_reserve
187,2024-09-01 00:00:00,73,0.5,0.03590089110552162,0.03590089110552162,0.0,priority_with_reserve
187,2024-09-01 00:00:00,74,0.5,0.003790549750872477,0.003790549750872477,0.0,priority_with_reserve
187,2024-09-01 00:00:00,75,0.2,0.0006239279500119097,0.0006239279500119097,0.0,priority_with_reserve
187,2024-09-01 00:00:00,76,0.2,0.008091949376577692,0.008091949376577692,0.0,priority_with_reserve
187,2024-09-01 00:00:00,77,0.2,0.008592381220497282,0.008592381220497282,0.0,priority_with_reserve
187,2024-09-01 00:00:00,78,0.2,0.002602448073496227,0.002602448073496227,0.0,priority_with_reserve
187,2024-09-01 00:00:00,79,0.2,0.0004053682063104658,0.0004053682063104658,0.0,priority_with_reserve
187,2024-09-01 00:00:00,81,0.2,0.024134849054312152,0.024134849054312152,0.0,priority_with_reserve
187,2024-09-01 00:00:00,82,0.2,0.007143236784604532,0.007143236784604532,0.0,priority_with_reserve
187,2024-09-01 00:00:00,83,0.2,0.01315878602341727,0.01315878602341727,0.0,priority_with_reserve
187,2024-09-01 00:00:00,84,0.2,0.0031197078854873065,0.0031197078854873065,0.0,priority_with_reserve
187,2024-09-01 00:00:00,85,0.2,0.014824140593763932,0.014824140593763932,0.0,priority_with_reserve
187,2024-09-01 00:00:00,87,0.2,0.01451349653972878,0.01451349653972878,0.0,priority_with_reserve
187,2024-09-01 00:00:00,89,0.2,0.0008235527378208541,0.0008235527378208541,0.0,priority_with_reserve
187,2024-09-01 00:00:00,90,0.2,0.048030665402561,0.048030665402561,0.0,priority_with_reserve
187,2024-09-01 00:00:00,91,0.2,0.005956501613918064,0.005956501613918064,0.0,priority_with_reserve
187,2024-09-01 00:00:00,92,0.2,0.012360150746946451,0.012360150746946451,0.0,priority_with_reserve
187,2024-09-01 00:00:00,93,0.2,0.002154990253865173,0.002154990253865173,0.0,priority_with_reserve
187,2024-09-01 00:00:00,94,0.2,0.008699772397746585,0.008699772397746585,0.0,priority_with_reserve
187,2024-09-01 00:00:00,95,0.2,0.002531200263956613,0.002531200263956613,0.0,priority_with_reserve
187,2024-09-01 00:00:00,96,0.2,0.014271852984002336,0.014271852984002336,0.0,priority_with_reserve
187,2024-09-01 00:00:00,97,0.2,0.004094901905560865,0.004094901905560865,0.0,priority_with_reserve
187,2024-09-01 00:00:00,98,0.2,0.006889429907983851,0.006889429907983851,0.0,priority_with_reserve
187,2024-09-01 00:00:00,99,0.2,0.004669642324297115,0.004669642324297115,0.0,priority_with_reserve
187,2024-09-01 00:00:00,100,0.2,0.006663167015846566,0.006663167015846566,0.0,priority_with_reserve
187,2024-09-01 00:00:00,101,0.2,0.004176480495110903,0.004176480495110903,0.0,priority_with_reserve
187,2024-09-01 00:00:00,102,0.2,0.0054206058290720005,0.0054206058290720005,0.0,priority_with_reserve
187,2024-09-01 00:00:00,103,0.2,0.0002539796616477522,0.0002539796616477522,0.0,priority_with_reserve
187,2024-09-01 00:00:00,104,0.2,0.014038084109845101,0.014038084109845101,0.0,priority_with_reserve
187,2024-09-01 00:00:00,105,0.2,0.022192413141835197,0.022192413141835197,0.0,priority_with_reserve
187,2024-09-01 00:00:00,106,0.2,0.005137330802580338,0.005137330802580338,0.0,priority_with_reserve
187,2024-09-01 00:00:00,107,0.2,0.03010180884101578,0.03010180884101578,0.0,priority_with_reserve
187,2024-09-01 00:00:00,108,0.2,0.0014863615887246238,0.0014863615887246238,0.0,priority_with_reserve
187,2024-09-01 00:00:00,109,0.2,0.024624186590881208,0.024624186590881208,0.0,priority_with_reserve
187,2024-09-01 00:00:00,111,0.2,0.0032219270931129543,0.0032219270931129543,0.0,priority_with_reserve
187,2024-09-01 00:00:00,112,0.2,0.005912836407175775,0.005912836407175775,0.0,priority_with_reserve
187,2024-09-01 00:00:00,113,0.2,0.02154994476443433,0.02154994476443433,0.0,priority_with_reserve
187,2024-09-01 00:00:00,114,0.2,0.0011223765698324872,0.0011223765698324872,0.0,priority_with_reserve
187,2024-09-01 00:00:00,115,0.2,0.0016888489868525079,0.0016888489868525079,0.0,priority_with_reserve
187,2024-09-01 00:00:00,116,0.2,0.01187176286151825,0.01187176286151825,0.0,priority_with_reserve
187,2024-09-01 00:00:00,117,0.2,0.008687017268667085,0.008687017268667085,0.0,priority_with_reserve
187,2024-09-01 01:00:00,0,1.0,0.021155421012045275,0.021155421012045275,0.0,priority_with_reserve
187,2024-09-01 01:00:00,1,1.0,0.027892360203465992,0.027892360203465992,0.0,priority_with_reserve
187,2024-09-01 01:00:00,2,1.0,0.01881623123034422,0.01881623123034422,0.0,priority_with_reserve
187,2024-09-01 01:00:00,3,1.0,0.01703679944875368,0.01703679944875368,0.0,priority_with_reserve
187,2024-09-01 01:00:00,5,1.0,0.030078124610413606,0.030078124610413606,0.0,priority_with_reserve
187,2024-09-01 01:00:00,6,1.0,0.01804139720948231,0.01804139720948231,0.0,priority_with_reserve
187,2024-09-01 01:00:00,7,1.0,0.023472773988539704,0.023472773988539704,0.0,priority_with_reserve
187,2024-09-01 01:00:00,10,1.0,0.022047810457198842,0.022047810457198842,0.0,priority_with_reserve
187,2024-09-01 01:00:00,11,1.0,0.03006165806021987,0.03006165806021987,0.0,priority_with_reserve
187,2024-09-01 01:00:00,12,1.0,0.015114527581461226,0.015114527581461226,0.0,priority_with_reserve
187,2024-09-01 01:00:00,13,1.0,0.03644438991742037,0.03644438991742037,0.0,priority_with_reserve
187,2024-09-01 01:00:00,14,1.0,0.012594782769976613,0.012594782769976613,0.0,priority_with_reserve
187,2024-09-01 01:00:00,15,1.0,0.02444033874410425,0.02444033874410425,0.0,priority_with_reserve
187,2024-09-01 01:00:00,16,1.0,0.022675068999306925,0.022675068999306925,0.0,priority_with_reserve
187,2024-09-01 01:00:00,17,1.0,0.01179604091930046,0.01179604091930046,0.0,priority_with_reserve
187,2024-09-01 01:00:00,18,1.0,0.02572851928606762,0.02572851928606762,0.0,priority_with_reserve
187,2024-09-01 01:00:00,19,1.0,0.015906960953006002,0.015906960953006002,0.0,priority_with_reserve
187,2024-09-01 01:00:00,20,1.0,0.009120991662985791,0.009120991662985791,0.0,priority_with_reserve
187,2024-09-01 01:00:00,21,1.0,0.027773587951251195,0.027773587951251195,0.0,priority_with_reserve
187,2024-09-01 01:00:00,22,1.0,0.006662650946888914,0.006662650946888914,0.0,priority_with_reserve
187,2024-09-01 01:00:00,23,1.0,0.010425694899205097,0.010425694899205097,0.0,priority_with_reserve
187,2024-09-01 01:00:00,26,1.0,0.018674790841718428,0.018674790841718428,0.0,priority_with_reserve
187,2024-09-01 01:00:00,27,1.0,0.02993984092635137,0.02993984092635137,0.0,priority_with_reserve
187,2024-09-01 01:00:00,28,1.0,0.026726722745805877,0.026726722745805877,0.0,priority_with_reserve
187,2024-09-01 01:00:00,30,1.0,0.02094175804388927,0.02094175804388927,0.0,priority_with_reserve
187,2024-09-01 01:00:00,31,1.0,0.005003840948043716,0.005003840948043716,0.0,priority_with_reserve
187,2024-09-01 01:00:00,32,1.0,0.012190219487467867,0.012190219487467867,0.0,priority_with_reserve
187,2024-09-01 01:00:00,33,1.0,0.01414436664181623,0.01414436664181623,0.0,priority_with_reserve
187,2024-09-01 01:00:00,34,1.0,0.0088004630018498,0.0088004630018498,0.0,priority_with_reserve
187,2024-09-01 01:00:00,35,1.0,0.003908614090317545,0.003908614090317545,0.0,priority_with_reserve
187,2024-09-01 01:00:00,38,0.5,0.012167518244222016,0.012167518244222016,0.0,priority_with_reserve
187,2024-09-01 01:00:00,39,0.5,0.01874641274982202,0.01874641274982202,0.0,priority_with_reserve
187,2024-09-01 01:00:00,40,0.5,0.007617825024861978,0.007617825024861978,0.0,priority_with_reserve
187,2024-09-01 01:00:00,41,0.5,0.020838808281714954,0.020838808281714954,0.0,priority_with_reserve
187,2024-09-01 01:00:00,42,0.5,0.002544495483609698,0.002544495483609698,0.0,priority_with_reserve
187,2024-09-01 01:00:00,43,0.5,0.004070894651905464,0.004070894651905464,0.0,priority_with_reserve
187,2024-09-01 01:00:00,44,0.5,0.011959064913211154,0.011959064913211154,0.0,priority_with_reserve
187,2024-09-01 01:00:00,45,0.5,0.007040322389380967,0.007040322389380967,0.0,priority_with_reserve
187,2024-09-01 01:00:00,46,0.5,0.01759270333494316,0.01759270333494316,0.0,priority_with_reserve
187,2024-09-01 01:00:00,47,0.5,0.015458961374832709,0.015458961374832709,0.0,priority_with_reserve
187,2024-09-01 01:00:00,48,0.5,0.007510179319085606,0.007510179319085606,0.0,priority_with_reserve
187,2024-09-01 01:00:00,49,0.5,0.002845808614509511,0.002845808614509511,0.0,priority_with_reserve
187,2024-09-01 01:00:00,50,0.5,0.006742750696521806,0.006742750696521806,0.0,priority_with_reserve
187,2024-09-01 01:00:00,51,0.5,0.015750805585336307,0.015750805585336307,0.0,priority_with_reserve
187,2024-09-01 01:00:00,52,0.5,0.018122752055410214,0.018122752055410214,0.0,priority_with_reserve
187,2024-09-01 01:00:00,53,0.5,0.0070686803228778025,0.0070686803228778025,0.0,priority_with_reserve
187,2024-09-01 01:00:00,54,0.5,0.0013226316101222807,0.0013226316101222807,0.0,priority_with_reserve
187,2024-09-01 01:00:00,55,0.5,0.0023774543627717464,0.0023774543627717464,0.0,priority_with_reserve
187,2024-09-01 01:00:00,56,0.5,0.01477951909890109,0.01477951909890109,0.0,priority_with_reserve
187,2024-09-01 01:00:00,57,0.5,0.00739777780972489,0.00739777780972489,0.0,priority_with_reserve
187,2024-09-01 01:00:00,58,0.5,0.007561061323317316,0.007561061323317316,0.0,priority_with_reserve
187,2024-09-01 01:00:00,59,0.5,0.0040008879594666015,0.0040008879594666015,0.0,priority_with_reserve
187,2024-09-01 01:00:00,61,0.5,0.003920824411986932,0.003920824411986932,0.0,priority_with_reserve
187,2024-09-01 01:00:00,65,0.5,0.020579047460200048,0.020579047460200048,0.0,priority_with_reserve
187,2024-09-01 01:00:00,66,0.5,0.015190106568246266,0.015190106568246266,0.0,priority_with_reserve
187,2024-09-01 01:00:00,69,0.5,0.005911412982984274,0.005911412982984274,0.0,priority_with_reserve
187,2024-09-01 01:00:00,71,0.5,0.011256560179317381,0.011256560179317381,0.0,priority_with_reserve
187,2024-09-01 01:00:00,72,0.5,0.012903044903987578,0.012903044903987578,0.0,priority_with_reserve
187,2024-09-01 01:00:00,73,0.5,0.03386231755689666,0.03386231755689666,0.0,priority_with_reserve
187,2024-09-01 01:00:00,74,0.5,0.0035753095654920334,0.0035753095654920334,0.0,priority_with_reserve
187,2024-09-01 01:00:00,75,0.2,0.0005884992189700093,0.0005884992189700093,0.0,priority_with_reserve
187,2024-09-01 01:00:00,76,0.2,0.0076324612288485,0.0076324612288485,0.0,priority_with_reserve
187,2024-09-01 01:00:00,77,0.2,0.008104476866693829,0.008104476866693829,0.0,priority_with_reserve
187,2024-09-01 01:00:00,78,0.2,0.002454672304123097,0.002454672304123097,0.0,priority_with_reserve
187,2024-09-01 01:00:00,79,0.2,0.0003823500338531541,0.0003823500338531541,0.0,priority_with_reserve
187,2024-09-01 01:00:00,81,0.2,0.022764391013658954,0.022764391013658954,0.0,priority_with_reserve
187,2024-09-01 01:00:00,82,0.2,0.006737619734101293,0.006737619734101293,0.0,priority_with_reserve
187,2024-09-01 01:00:00,83,0.2,0.012411585820488921,0.012411585820488921,0.0,priority_with_reserve
187,2024-09-01 01:00:00,84,0.2,0.0029425603613186654,0.0029425603613186654,0.0,priority_with_reserve
187,2024-09-01 01:00:00,85,0.2,0.013982375947679789,0.013982375947679789,0.0,priority_with_reserve
187,2024-09-01 01:00:00,87,0.2,0.013689371309605994,0.013689371309605994,0.0,priority_with_reserve
187,2024-09-01 01:00:00,89,0.2,0.0007767886387826258,0.0007767886387826258,0.0,priority_with_reserve
187,2024-09-01 01:00:00,90,0.2,0.04530332240361639,0.04530332240361639,0.0,priority_with_reserve
187,2024-09-01 01:00:00,91,0.2,0.005618271384568473,0.005618271384568473,0.0,priority_with_reserve
187,2024-09-01 01:00:00,92,0.2,0.011658299745652871,0.011658299745652871,0.0,priority_with_reserve
187,2024-09-01 01:00:00,93,0.2,0.002032622646995424,0.002032622646995424,0.0,priority_with_reserve
187,2024-09-01 01:00:00,94,0.2,0.0082057700110934,0.0082057700110934,0.0,priority_with_reserve
187,2024-09-01 01:00:00,95,0.2,0.0023874701852460915,0.0023874701852460915,0.0,priority_with_reserve
187,2024-09-01 01:00:00,96,0.2,0.01346144908908128,0.01346144908908128,0.0,priority_with_reserve
187,2024-09-01 01:00:00,97,0.2,0.0038623795794616544,0.0038623795794616544,0.0,priority_with_reserve
187,2024-09-01 01:00:00,98,0.2,0.006498224867021469,0.006498224867021469,0.0,priority_with_reserve
187,2024-09-01 01:00:00,99,0.2,0.004404484300896755,0.004404484300896755,0.0,priority_with_reserve
187,2024-09-01 01:00:00,100,0.2,0.0062848099441892,0.0062848099441892,0.0,priority_with_reserve
187,2024-09-01 01:00:00,101,0.2,0.003939325861855247,0.003939325861855247,0.0,priority_with_reserve
187,2024-09-01 01:00:00,102,0.2,0.005112805567842024,0.005112805567842024,0.0,priority_with_reserve
187,2024-09-01 01:00:00,103,0.2,0.000239557840790938,0.000239557840790938,0.0,priority_with_reserve
187,2024-09-01 01:00:00,104,0.2,0.01324095439917613,0.01324095439917613,0.0,priority_with_reserve
187,2024-09-01 01:00:00,105,0.2,0.020932253156442964,0.020932253156442964,0.0,priority_with_reserve
187,2024-09-01 01:00:00,106,0.2,0.004845615851720364,0.004845615851720364,0.0,priority_with_reserve
187,2024-09-01 01:00:00,107,0.2,0.028392526720728187,0.028392526720728187,0.0,priority_with_reserve
187,2024-09-01 01:00:00,108,0.2,0.0014019609701004202,0.0014019609701004202,0.0,priority_with_reserve
187,2024-09-01 01:00:00,109,0.2,0.023225942316302314,0.023225942316302314,0.0,priority_with_reserve
187,2024-09-01 01:00:00,111,0.2,0.0030389752179544012,0.0030389752179544012,0.0,priority_with_reserve
187,2024-09-01 01:00:00,112,0.2,0.005577085635374979,0.005577085635374979,0.0,priority_with_reserve
187,2024-09-01 01:00:00,113,0.2,0.020326266298014643,0.020326266298014643,0.0,priority_with_reserve
187,2024-09-01 01:00:00,114,0.2,0.0010586442468622358,0.0010586442468622358,0.0,priority_with_reserve
187,2024-09-01 01:00:00,115,0.2,0.0015929504515738088,0.0015929504515738088,0.0,priority_with_reserve
187,2024-09-01 01:00:00,116,0.2,0.011197644169759173,0.011197644169759173,0.0,priority_with_reserve
187,2024-09-01 01:00:00,117,0.2,0.008193739161215616,0.008193739161215616,0.0,priority_with_reserve
187,2024-09-01 02:00:00,0,1.0,0.019923929922410218,0.019923929922410218,0.0,priority_with_reserve
187,2024-09-01 02:00:00,1,1.0,0.026268701045848546,0.026268701045848546,0.0,priority_with_reserve
187,2024-09-01 02:00:00,2,1.0,0.017720908140934258,0.017720908140934258,0.0,priority_with_reserve
187,2024-09-01 02:00:00,3,1.0,0.01604505994590503,0.01604505994590503,0.0,priority_with_reserve
187,2024-09-01 02:00:00,5,1.0,0.028327228590449394,0.028327228590449394,0.0,priority_with_reserve
187,2024-09-01 02:00:00,6,1.0,0.016991178454894815,0.016991178454894815,0.0,priority_with_reserve
187,2024-09-01 02:00:00,7,1.0,0.022106386054239285,0.022106386054239285,0.0,priority_with_reserve
187,2024-09-01 02:00:00,10,1.0,0.020764371942383012,0.020764371942383012,0.0,priority_with_reserve
187,2024-09-01 02:00:00,11,1.0,0.02831172058463202,0.02831172058463202,0.0,priority_with_reserve
187,2024-09-01 02:00:00,12,1.0,0.01423468661634808,0.01423468661634808,0.0,priority_with_reserve
187,2024-09-01 02:00:00,13,1.0,0.034322903352585046,0.034322903352585046,0.0,priority_with_reserve
187,2024-09-01 02:00:00,14,1.0,0.011861620203829418,0.011861620203829418,0.0,priority_with_reserve
187,2024-09-01 02:00:00,15,1.0,0.02301762730887023,0.02301762730887023,0.0,priority_with_reserve
187,2024-09-01 02:00:00,16,1.0,0.02135511675569015,0.02135511675569015,0.0,priority_with_reserve
187,2024-09-01 02:00:00,17,1.0,0.011109374401209517,0.011109374401209517,0.0,priority_with_reserve
187,2024-09-01 02:00:00,18,1.0,0.024230820789202166,0.024230820789202166,0.0,priority_with_reserve
187,2024-09-01 02:00:00,19,1.0,0.014980991166555232,0.014980991166555232,0.0,priority_with_reserve
187,2024-09-01 02:00:00,20,1.0,0.008590044065431138,0.008590044065431138,0.0,priority_with_reserve
187,2024-09-01 02:00:00,21,1.0,0.02615684271750296,0.02615684271750296,0.0,priority_with_reserve
187,2024-09-01 02:00:00,22,1.0,0.006274807317127511,0.006274807317127511,0.0,priority_with_reserve
187,2024-09-01 02:00:00,23,1.0,0.009818798427406473,0.009818798427406473,0.0,priority_with_reserve
187,2024-09-01 02:00:00,26,1.0,0.01758770122486418,0.01758770122486418,0.0,priority_with_reserve
187,2024-09-01 02:00:00,27,1.0,0.028196994622092065,0.028196994622092065,0.0,priority_with_reserve
187,2024-09-01 02:00:00,28,1.0,0.02517091721974868,0.02517091721974868,0.0,priority_with_reserve
187,2024-09-01 02:00:00,30,1.0,0.01972270461934815,0.01972270461934815,0.0,priority_with_reserve
187,2024-09-01 02:00:00,31,1.0,0.004712559316826908,0.004712559316826908,0.0,priority_with_reserve
187,2024-09-01 02:00:00,32,1.0,0.0114806072008126,0.0114806072008126,0.0,priority_with_reserve
187,2024-09-01 02:00:00,33,1.0,0.013321000305688465,0.013321000305688465,0.0,priority_with_reserve
187,2024-09-01 02:00:00,34,1.0,0.008288173893291272,0.008288173893291272,0.0,priority_with_reserve
187,2024-09-01 02:00:00,35,1.0,0.0036810873763699716,0.0036810873763699716,0.0,priority_with_reserve
187,2024-09-01 02:00:00,38,0.5,0.011459227433455364,0.011459227433455364,0.0,priority_with_reserve
187,2024-09-01 02:00:00,39,0.5,0.01765515390647958,0.01765515390647958,0.0,priority_with_reserve
187,2024-09-01 02:00:00,40,0.5,0.007174379175442339,0.007174379175442339,0.0,priority_with_reserve
187,2024-09-01 02:00:00,41,0.5,0.0196257477284443,0.0196257477284443,0.0,priority_with_reserve
187,2024-09-01 02:00:00,42,0.5,0.0023963763082031743,0.0023963763082031743,0.0,priority_with_reserve
187,2024-09-01 02:00:00,43,0.5,0.0038339213254086676,0.0038339213254086676,0.0,priority_with_reserve
187,2024-09-01 02:00:00,44,0.5,0.01126290850617953,0.01126290850617953,0.0,priority_with_reserve
187,2024-09-01 02:00:00,45,0.5,0.006630493897395656,0.006630493897395656,0.0,priority_with_reserve
187,2024-09-01 02:00:00,46,0.5,0.016568603772602147,0.016568603772602147,0.0,priority_with_reserve
187,2024-09-01 02:00:00,47,0.5,0.014559070364520052,0.014559070364520052,0.0,priority_with_reserve
187,2024-09-01 02:00:00,48,0.5,0.007072999699367828,0.007072999699367828,0.0,priority_with_reserve
187,2024-09-01 02:00:00,49,0.5,0.0026801495170337506,0.0026801495170337506,0.0,priority_with_reserve
187,2024-09-01 02:00:00,50,0.5,0.00635024433147857,0.00635024433147857,0.0,priority_with_reserve
187,2024-09-01 02:00:00,51,0.5,0.01483392585404324,0.01483392585404324,0.0,priority_with_reserve
187,2024-09-01 02:00:00,52,0.5,0.017067797504366492,0.017067797504366492,0.0,priority_with_reserve
187,2024-09-01 02:00:00,53,0.5,0.0066572010699645036,0.0066572010699645036,0.0,priority_with_reserve
187,2024-09-01 02:00:00,54,0.5,0.001245639096392213,0.001245639096392213,0.0,priority_with_reserve
187,2024-09-01 02:00:00,55,0.5,0.002239058919726657,0.002239058919726657,0.0,priority_with_reserve
187,2024-09-01 02:00:00,56,0.5,0.01391917951648272,0.01391917951648272,0.0,priority_with_reserve
187,2024-09-01 02:00:00,57,0.5,0.006967141262686236,0.006967141262686236,0.0,priority_with_reserve
187,2024-09-01 02:00:00,58,0.5,0.007120919780279816,0.007120919780279816,0.0,priority_with_reserve
187,2024-09-01 02:00:00,59,0.5,0.0037679898351557694,0.0037679898351557694,0.0,priority_with_reserve
187,2024-09-01 02:00:00,61,0.5,0.003692586915572356,0.003692586915572356,0.0,priority_with_reserve
187,2024-09-01 02:00:00,65,0.5,0.019381108002224534,0.019381108002224534,0.0,priority_with_reserve
187,2024-09-01 02:00:00,66,0.5,0.014305866028729169,0.014305866028729169,0.0,priority_with_reserve
187,2024-09-01 02:00:00,69,0.5,0.005567300123611105,0.005567300123611105,0.0,priority_with_reserve
187,2024-09-01 02:00:00,71,0.5,0.010601297702958373,0.010601297702958373,0.0,priority_with_reserve
187,2024-09-01 02:00:00,72,0.5,0.012151937903121253,0.012151937903121253,0.0,priority_with_reserve
187,2024-09-01 02:00:00,73,0.5,0.031891137577922585,0.031891137577922585,0.0,priority_with_reserve
187,2024-09-01 02:00:00,74,0.5,0.003367185044118362,0.003367185044118362,0.0,priority_with_reserve
187,2024-09-01 02:00:00,75,0.2,0.0005542417327206873,0.0005542417327206873,0.0,priority_with_reserve
187,2024-09-01 02:00:00,76,0.2,0.007188163382449684,0.007188163382449684,0.0,priority_with_reserve
187,2024-09-01 02:00:00,77,0.2,0.007632702230688983,0.007632702230688983,0.0,priority_with_reserve
187,2024-09-01 02:00:00,78,0.2,0.00231178188049218,0.00231178188049218,0.0,priority_with_reserve
187,2024-09-01 02:00:00,79,0.2,0.0003600928232997112,0.0003600928232997112,0.0,priority_with_reserve
187,2024-09-01 02:00:00,81,0.2,0.021439239191895273,0.021439239191895273,0.0,priority_with_reserve
187,2024-09-01 02:00:00,82,0.2,0.006345412050634686,0.006345412050634686,0.0,priority_with_reserve
187,2024-09-01 02:00:00,83,0.2,0.01168908744347859,0.01168908744347859,0.0,priority_with_reserve
