model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,best_val_mse
metapath_v1,0.2868840627670288,0.2869021912673625,0.40288334199876497,0.44531101590717787,0.2871140095922682,0.2871311264788216,0.19830189645290375
baseline_gnn,0.1404216698805491,0.14056996940790528,0.33482208161643057,0.4615689628183535,0.1413479940758811,0.14154060068518043,0.2130458950996399
