model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,val_high_risk_mae,val_top_risk_mae,horizon_high_risk_mae,horizon_top_risk_mae,best_val_mse
metapath_v1,0.14966289854049683,0.14977151191643123,0.3410806180852832,0.4621143875976863,0.1490502365761333,0.14914988255014697,0.15018651882807413,0.15018651882807413,0.1490502365761333,0.1490502365761333,0.21354970335960388
baseline_gnn,0.16991082127888998,0.16993064318248682,0.3503313004970551,0.45681276104294566,0.16933545387453502,0.16935607770647976,0.17081105535229046,0.17081105535229046,0.16933545387453502,0.16933545387453502,0.20867790281772614
