model_type,train_time_seconds,best_epoch,final_train_loss,final_val_loss,val_mae,horizon_mae,best_val_mse,high_risk_mae,high_risk_count,high_risk_ratio,top_risk_mae,top_risk_count,top_risk_ratio,spearman_corr,precision_at_5,recall_at_5,hit_at_5,ndcg_at_5,precision_at_10,recall_at_10,hit_at_10,ndcg_at_10,precision_at_20,recall_at_20,hit_at_20,ndcg_at_20,num_parameters
metapath_local,83.30011916160583,12,0.026428616623283753,9.409567509044488e-10,3.975355493149178e-06,2.9720654036131213e-06,9.382067345242717e-10,,0,0.0,1.3527056497637556e-05,410,0.10019550342130987,-0.6854135763644558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,1.0,0.11993039524454331,94083
