timestamp,gen_id,bus,pmax,base_dispatch,reserve,base_plus_reserve
2024-09-02 00:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-02 01:00:00,TH0,0,1.2,0.8333468753821084,0.1778856028715087,1.011232478253617
2024-09-02 01:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-02 01:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-02 01:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-02 02:00:00,TH0,0,1.2,0.7752330407152759,0.16805502510225112,0.943288065817527
2024-09-02 02:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-02 02:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-02 02:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-02 03:00:00,TH0,0,1.2,0.7318767111070171,0.15988164146222686,0.891758352569244
2024-09-02 03:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-02 03:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-02 03:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-02 04:00:00,TH0,0,1.2,0.6725808495900354,0.15411271025195614,0.8266935598419916
2024-09-02 04:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-02 04:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-02 04:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-02 05:00:00,TH0,0,1.2,0.6737365378786142,0.14986747491254673,0.8236040127911609
2024-09-02 05:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-02 05:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-02 05:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-02 06:00:00,TH0,0,1.2,0.6608718622263399,0.1518246434548153,0.8126965056811551
2024-09-02 06:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-02 06:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-02 06:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-02 07:00:00,TH0,0,1.2,0.7357162382842233,0.16137756466347722,0.8970938029477005
2024-09-02 07:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-02 07:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-02 07:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-02 08:00:00,TH0,0,1.2,0.7582044855942031,0.15985614706763568,0.9180606326618388
2024-09-02 08:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-02 08:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-02 08:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-02 09:00:00,TH0,0,1.2,0.8576281929182346,0.16793770861040083,1.0255659015286354
2024-09-02 09:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-02 09:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-02 09:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-02 10:00:00,TH0,0,1.2,0.9563583297882354,0.17754618277906184,1.1339045125672973
2024-09-02 10:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-02 10:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-02 10:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-02 11:00:00,TH0,0,1.2,1.0890869926788371,0.11091300732116283,1.2
2024-09-02 11:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-02 11:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-02 11:00:00,EMG_DG_3,4,0.1,0.0,0.07368275808889993,0.07368275808889993
2024-09-02 12:00:00,TH0,0,1.2,1.1129838405503172,0.08701615944968277,1.2
2024-09-02 12:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-02 12:00:00,EMG_DG_2,3,0.15,0.0,0.09455940246403458,0.09455940246403458
2024-09-02 12:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-02 13:00:00,TH0,0,1.2,1.1023705036213307,0.09762949637866924,1.2
2024-09-02 13:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-02 13:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-02 13:00:00,EMG_DG_3,4,0.1,0.0,0.07876587308590735,0.07876587308590735
2024-09-02 14:00:00,TH0,0,1.2,1.135503093643451,0.06449690635654903,1.2
2024-09-02 14:00:00,EMG_DG_1,1,0.18,0.0,0.11295255395220477,0.11295255395220477
2024-09-02 14:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-02 14:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-02 15:00:00,TH0,0,1.2,1.1663574649022832,0.03364253509771675,1.2
2024-09-02 15:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-02 15:00:00,EMG_DG_2,3,0.15,0.0,0.14587123160192425,0.14587123160192425
2024-09-02 15:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-02 16:00:00,TH0,0,1.2,1.1957774792580433,0.004222520741956615,1.2
2024-09-02 16:00:00,EMG_DG_1,1,0.18,0.0,0.028503580145689378,0.028503580145689378
2024-09-02 16:00:00,EMG_DG_2,3,0.15,0.0,0.15,0.15
2024-09-02 16:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-02 17:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-02 17:00:00,EMG_DG_1,1,0.18,0.04168895372799408,0.0,0.04168895372799408
2024-09-02 17:00:00,EMG_DG_2,3,0.15,0.0,0.15,0.15
2024-09-02 17:00:00,EMG_DG_3,4,0.1,0.0,0.0418808801395735,0.0418808801395735
2024-09-02 18:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-02 18:00:00,EMG_DG_1,1,0.18,0.07020837150270509,0.0,0.07020837150270509
2024-09-02 18:00:00,EMG_DG_2,3,0.15,0.0,0.10088343952139728,0.10088343952139728
2024-09-02 18:00:00,EMG_DG_3,4,0.1,0.0,0.1,0.1
2024-09-02 19:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-02 19:00:00,EMG_DG_1,1,0.18,0.0,0.18,0.18
2024-09-02 19:00:00,EMG_DG_2,3,0.15,0.0,0.026488971180589127,0.026488971180589127
2024-09-02 19:00:00,EMG_DG_3,4,0.1,0.0969483823821895,0.003051617617810559,0.10000000000000006
2024-09-02 20:00:00,TH0,0,1.2,1.1872429729465606,0.012757027053439396,1.2
2024-09-02 20:00:00,EMG_DG_1,1,0.18,0.0,0.18,0.18
2024-09-02 20:00:00,EMG_DG_2,3,0.15,0.0,0.010839447045632278,0.010839447045632278
2024-09-02 20:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-02 21:00:00,TH0,0,1.2,1.112231254723771,0.08776874527622902,1.2
2024-09-02 21:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-02 21:00:00,EMG_DG_2,3,0.15,0.0,0.1102856428823196,0.1102856428823196
2024-09-02 21:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-02 22:00:00,TH0,0,1.2,1.0406310424631315,0.15936895753686842,1.2
2024-09-02 22:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-02 22:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-02 22:00:00,EMG_DG_3,4,0.1,0.0,0.03267472689098866,0.03267472689098866
2024-09-02 23:00:00,TH0,0,1.2,0.8637965150360425,0.17911773449328486,1.0429142495293273
2024-09-02 23:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-02 23:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-02 23:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-03 00:00:00,TH0,0,1.2,0.9022861146054924,0.1851866010572483,1.0874727156627406
2024-09-03 00:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-03 00:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-03 00:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-03 01:00:00,TH0,0,1.2,0.7690853426072664,0.1739468294850234,0.9430321720922897
2024-09-03 01:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-03 01:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-03 01:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-03 02:00:00,TH0,0,1.2,0.715989890460768,0.16618734887437706,0.882177239335145
2024-09-03 02:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-03 02:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-03 02:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-03 03:00:00,TH0,0,1.2,0.6384967098173362,0.15822190812709452,0.7967186179444308
2024-09-03 03:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-03 03:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-03 03:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-03 04:00:00,TH0,0,1.2,0.5941016865672204,0.1502519011693384,0.7443535877365588
2024-09-03 04:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-03 04:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-03 04:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-03 05:00:00,TH0,0,1.2,0.5901822837312451,0.14645970991832613,0.7366419936495713
2024-09-03 05:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-03 05:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-03 05:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-03 06:00:00,TH0,0,1.2,0.5867747329589914,0.14761012976892918,0.7343848627279206
2024-09-03 06:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-03 06:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-03 06:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-03 07:00:00,TH0,0,1.2,0.6418080288050092,0.15618197443452725,0.7979900032395364
2024-09-03 07:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-03 07:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-03 07:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-03 08:00:00,TH0,0,1.2,0.8000241488385256,0.17511180091595802,0.9751359497544836
2024-09-03 08:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-03 08:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-03 08:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-03 09:00:00,TH0,0,1.2,1.1159510711148155,0.08404892888518445,1.2
2024-09-03 09:00:00,EMG_DG_1,1,0.18,0.0,0.0,0.0
2024-09-03 09:00:00,EMG_DG_2,3,0.15,0.0,0.12827712473103217,0.12827712473103217
2024-09-03 09:00:00,EMG_DG_3,4,0.1,0.0,0.0,0.0
2024-09-03 10:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-03 10:00:00,EMG_DG_1,1,0.18,0.0,0.12674495585092319,0.12674495585092319
2024-09-03 10:00:00,EMG_DG_2,3,0.15,0.06633864302034476,0.0,0.06633864302034476
2024-09-03 10:00:00,EMG_DG_3,4,0.1,0.0,0.1,0.1
2024-09-03 11:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-03 11:00:00,EMG_DG_1,1,0.18,0.0,0.16357639180337114,0.16357639180337114
2024-09-03 11:00:00,EMG_DG_2,3,0.15,0.07745817596505264,0.07254182403494736,0.15
2024-09-03 11:00:00,EMG_DG_3,4,0.1,0.1,0.0,0.1
2024-09-03 12:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-03 12:00:00,EMG_DG_1,1,0.18,0.0,0.18,0.18
2024-09-03 12:00:00,EMG_DG_2,3,0.15,0.10991500152516787,0.04008499847483213,0.15
2024-09-03 12:00:00,EMG_DG_3,4,0.1,0.040133285363792015,0.0,0.040133285363792015
2024-09-03 13:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-03 13:00:00,EMG_DG_1,1,0.18,0.13052815488124625,0.04947184511875374,0.18
2024-09-03 13:00:00,EMG_DG_2,3,0.15,0.0,0.06701951370304438,0.06701951370304438
2024-09-03 13:00:00,EMG_DG_3,4,0.1,0.0,0.1,0.1
2024-09-03 14:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-03 14:00:00,EMG_DG_1,1,0.18,0.18,0.0,0.18
2024-09-03 14:00:00,EMG_DG_2,3,0.15,0.03314715113601843,0.11685284886398156,0.15
2024-09-03 14:00:00,EMG_DG_3,4,0.1,0.1,0.0,0.1
2024-09-03 15:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-03 15:00:00,EMG_DG_1,1,0.18,0.137173600632035,0.04282639936796501,0.18
2024-09-03 15:00:00,EMG_DG_2,3,0.15,0.15,0.0,0.15
2024-09-03 15:00:00,EMG_DG_3,4,0.1,0.1,0.0,0.1
2024-09-03 16:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-03 16:00:00,EMG_DG_1,1,0.18,0.18,0.0,0.18
2024-09-03 16:00:00,EMG_DG_2,3,0.15,0.10888494648858865,0.04111505351141134,0.15
2024-09-03 16:00:00,EMG_DG_3,4,0.1,0.1,0.0,0.1
2024-09-03 17:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-03 17:00:00,EMG_DG_1,1,0.18,0.18,0.0,0.18
2024-09-03 17:00:00,EMG_DG_2,3,0.15,0.10454370575471944,0.045456294245280554,0.15
2024-09-03 17:00:00,EMG_DG_3,4,0.1,0.1,0.0,0.1
2024-09-03 18:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-03 18:00:00,EMG_DG_1,1,0.18,0.18,0.0,0.18
2024-09-03 18:00:00,EMG_DG_2,3,0.15,0.0,0.15,0.15
2024-09-03 18:00:00,EMG_DG_3,4,0.1,0.056893477706617845,0.04310652229338216,0.1
2024-09-03 19:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-03 19:00:00,EMG_DG_1,1,0.18,0.09323428495019023,0.0660590563474398,0.15929334129763004
2024-09-03 19:00:00,EMG_DG_2,3,0.15,0.0,0.15,0.15
2024-09-03 19:00:00,EMG_DG_3,4,0.1,0.1,0.0,0.1
2024-09-03 20:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-03 20:00:00,EMG_DG_1,1,0.18,0.0897465391817914,0.073424993603465,0.1631715327852564
2024-09-03 20:00:00,EMG_DG_2,3,0.15,0.0,0.15,0.15
2024-09-03 20:00:00,EMG_DG_3,4,0.1,0.1,0.0,0.1
2024-09-03 21:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-03 21:00:00,EMG_DG_1,1,0.18,0.06982879449787913,0.07359601037063396,0.14342480486851308
2024-09-03 21:00:00,EMG_DG_2,3,0.15,0.0,0.15,0.15
2024-09-03 21:00:00,EMG_DG_3,4,0.1,0.1,0.0,0.1
2024-09-03 22:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-03 22:00:00,EMG_DG_1,1,0.18,0.10914770121308748,0.0,0.10914770121308748
2024-09-03 22:00:00,EMG_DG_2,3,0.15,0.0,0.12219231191719931,0.12219231191719931
2024-09-03 22:00:00,EMG_DG_3,4,0.1,0.0,0.1,0.1
2024-09-03 23:00:00,TH0,0,1.2,1.2,0.0,1.2
2024-09-03 23:00:00,EMG_DG_1,1,0.18,0.0,0.18,0.18
2024-09-03 23:00:00,EMG_DG_2,3,0.15,0.0,0.0,0.0
2024-09-03 23:00:00,EMG_DG_3,4,0.1,0.00016550796293723913,0.03204929611979743,0.032214804082734666
