model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,best_val_mse
metapath_v1,0.1681859986782074,0.16825844547105195,0.34981120969309953,0.4574476928658192,0.16740022930834028,0.16746418678469216,0.20925837755203247
baseline_gnn,0.1882189860343933,0.18823830369803518,0.3583670462622787,0.4526095220664303,0.18803627143303553,0.1880623666330274,0.20485538244247437
