model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,best_val_mse
metapath_v1,0.3058426577727,0.3658767694716308,0.3697415356202559,0.44691622225908967,0.3523746099736955,0.42160101580730713,0.19973412156105042
baseline_gnn,0.33093621006011964,0.3612335125071595,0.4009984975150137,0.44028085328369665,0.36732639372348785,0.39819471310385635,0.19384723901748657
