model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,best_val_mse
metapath_v1,0.28118743618329367,0.28122403610806324,0.4003463286342043,0.4447570022145217,0.2815220351020495,0.2815557980347707,0.19780878722667694
baseline_gnn,0.12351104990641276,0.12364022617556686,0.32773721398729266,0.46694433917992495,0.12370316965712441,0.12386826024785612,0.21803702414035797
