model_type,train_time_seconds,best_epoch,final_train_loss,final_val_loss,val_mae,horizon_mae,best_val_mse,high_risk_mae,high_risk_count,high_risk_ratio,top_risk_mae,top_risk_count,top_risk_ratio,spearman_corr,precision_at_5,recall_at_5,hit_at_5,ndcg_at_5,precision_at_10,recall_at_10,hit_at_10,ndcg_at_10,precision_at_20,recall_at_20,hit_at_20,ndcg_at_20,num_parameters
metapath_local_riskattn,65.99534034729004,60,0.0022368381441362785,0.002930884923647807,0.01230080975125119,0.0008567300127879282,0.002930884715169668,0.11311924237102473,44,0.10114942528735632,0.11311924237102473,44,0.10114942528735632,0.6448886419600014,1.0,1.0,1.0,1.0,0.7,0.7,1.0,0.7859162856301584,1.0,1.0,1.0,1.0,139923
