scenario_id,probability,total_ls
0,0.16666666666666666,23.479812722812962
1,0.16666666666666666,21.801630252000216
2,0.16666666666666666,23.247655314058676
3,0.16666666666666666,22.70772482811742
4,0.16666666666666666,22.686978889318233
5,0.16666666666666666,23.634489445402167
