model,total_cost,generation_cost,reserve_cost,startup_shutdown_cost,load_shedding_penalty,EENS,critical_load_supply_rate,priority_index,robustness,rapidity,sustainability,reliability_score,overload_count,max_line_loading,total_demand,solve_success,fallback_relaxation,solver_status,runtime_sec
Contextual_Adaptive,155184.78945801686,835.963166662572,134.62799359084602,99662.0,54552.19829776346,35.771429466845234,0.541056257055737,0.3770855054582607,0.0700299410651607,0.049787068367863944,0.06838799651456029,0.0700299410651607,0,0.3444376642304576,38.46514102595603,True,False,contextual_selection,20.862708600005135
