timestamp,node_id,influence,wind_factor,pv_factor,load_factor,wind_speed_factor,wind_raw,pv_raw,load_raw,wind_speed_raw
2024-09-01 00:00:00,0,0.0006280943492111264,0.758151942216958,1.11419630899151,0.965659190125621,0.5505966896317506,0.0007581519422169581,0.3699131745851813,97598.59924766583,1.0484910923780117
2024-09-01 00:00:00,1,0.0011342722673458828,0.758594421278277,1.1139873783262324,0.9657312164589698,0.5510775586539787,0.000758594421278277,0.3698438096043092,97605.87890628212,1.050418061094559
2024-09-01 00:00:00,2,0.001429495292759519,0.7588524926055411,1.1138655216807822,0.9657732250715126,0.5513580205281216,0.0007588524926055412,0.3698033531980197,97610.1246917336,1.0515419456300061
2024-09-01 00:00:00,3,0.0014255557616391057,0.7588490488361278,1.113867147766845,0.9657726644979049,0.5513542779735572,0.0007588490488361278,0.3698038930585925,97610.0680348929,1.0515269482289837
2024-09-01 00:00:00,4,0.0026794838075773256,0.7599451790402523,1.1133495747723268,0.9659510915611892,0.5525455096171985,0.0007599451790402523,0.3696320588244125,97628.10155191681,1.0563005269070662
2024-09-01 00:00:00,5,0.0009586694972538996,0.7584409168560343,1.114059860357284,0.9657062291507477,0.5509107360223913,0.0007584409168560343,0.3698678736386183,97603.3534539213,1.049749558909096
2024-09-01 00:00:00,6,0.001060618371267338,0.7585300361962107,1.1140177798055475,0.9657207359147157,0.5510075874527041,0.0007585300361962107,0.3698539028954418,97604.81964391605,1.0501376680775778
2024-09-01 00:00:00,7,0.011347252395957696,0.7675221711833506,1.1097718551746125,0.967184467351341,0.5607798897761599,0.0007675221711833507,0.36844425591797136,97752.75810849051,1.0892978551461714
2024-09-01 00:00:00,8,0.003907620760692214,0.761018763775414,1.1128426473433084,0.9661258486938372,0.5537122397226576,0.000761018763775414,0.3694637589179784,97645.76415123694,1.060975921473879
2024-09-01 00:00:00,9,0.0015293957774964128,0.7589398213315246,1.113824286624906,0.9657874403609545,0.5514529259886216,0.0007589398213315246,0.3697896631594688,97611.56142257157,1.0519222567853512
2024-09-01 00:00:00,10,0.0027134965168850752,0.759974911494293,1.1133355356415608,0.9659559313826254,0.5525778216910409,0.000759974911494293,0.3696273978329982,97628.59070978701,1.05643000989013
2024-09-01 00:00:00,11,0.0030908823291523444,0.7603048060115855,1.1131797653758135,0.9660096313077735,0.5529363382126947,0.0007603048060115854,0.3695756821047701,97634.01812924075,1.05786667993885
2024-09-01 00:00:00,12,0.00717158817857766,0.7638719843279103,1.1114954078458297,0.9665902933028525,0.5568130087696488,0.0007638719843279103,0.36901647540481547,97692.70529127013,1.0734015190370272
2024-09-01 00:00:00,13,0.007590915994580492,0.764238542748897,1.1113223255432876,0.966649961344416,0.5572113701948516,0.000764238542748897,0.3689590120803715,97698.73590469566,1.0749978580997686
2024-09-01 00:00:00,14,0.019697773995137665,0.7748218395931163,1.106325082862697,0.9683727006400533,0.5687128852953808,0.0007748218395931164,0.3672999275104154,97872.85213932833,1.1210874558220894
2024-09-01 00:00:00,15,0.010702867358225865,0.7669588773761568,1.110037832392908,0.9670927749051283,0.5601677239903147,0.0007669588773761567,0.3685325603544455,97743.49080755922,1.0868447457460302
2024-09-01 00:00:00,16,0.035740769698564004,0.7888459394703994,1.0997031547910203,0.9706555306787604,0.5839537312136358,0.0007888459394703994,0.3651014473906188,98103.57641180103,1.1821615361654632
2024-09-01 00:00:00,17,0.030389306138450804,0.7841679191776781,1.1019120319501472,0.9698940468516805,0.5788698408315283,0.0007841679191776782,0.3658347946074489,98026.61369489974,1.1617890495384684
2024-09-01 00:00:00,18,0.03652639010105565,0.7895326951857189,1.0993788810772382,0.9707673201404659,0.5847000705960029,0.0007895326951857189,0.36499378851764314,98114.87490611938,1.1851523144757088
2024-09-01 00:00:00,19,0.0521647548963228,0.8032030840495253,1.0929239689930328,0.9729925734267502,0.5995565171515067,0.0008032030840495253,0.3628507577056869,98339.77993051453,1.2446860054148112
2024-09-01 00:00:00,20,0.07063404512284403,0.8193481467041231,1.0853005603930528,0.9756206518294449,0.6171023428667018,0.0008193481467041231,0.36031978605049353,98605.3982495228,1.314996746378155
2024-09-01 00:00:00,21,0.10095544038373981,0.8458538120685138,1.072785061282893,0.9799352195820437,0.6459076683645528,0.0008458538120685138,0.35616464034592055,99041.46904273714,1.430427265996859
2024-09-01 00:00:00,22,0.17046216099032185,0.9066136109208524,1.04409537558681,0.9898256435792796,0.7119390529408058,0.0009066136109208523,0.346639664694821,100041.08830589576,1.6950324006740562
2024-09-01 00:00:00,23,0.408268995304233,1.114494162506771,0.9459379129226813,1.023664247965721,0.9378555455390214,0.001114494162506771,0.3140513870903302,103461.13589865254,2.6003392382236843
2024-09-01 00:00:00,24,0.11213131151874488,0.8556232800600488,1.068172093969156,0.9815254845679191,0.6565247459428076,0.0008556232800600488,0.3546331351977598,99202.19617777725,1.4729726898207098
2024-09-01 00:00:00,25,0.09628500609829349,0.8417711184057962,1.0747128359001432,0.9792706424745182,0.6414707557933789,0.0008417711184057962,0.35680466151884754,98974.30063026844,1.4126473897155936
