model,total_cost,generation_cost,reserve_cost,startup_shutdown_cost,load_shedding_penalty,EENS,critical_load_supply_rate,priority_index,robustness,rapidity,sustainability,reliability_score,overload_count,max_line_loading,total_demand,solve_success,fallback_relaxation,solver_status,runtime_sec
Contextual_Adaptive,102525.33776001087,2798.327506854537,123.08845128305926,99603.92180187325,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,8.866244120876741e-05,34.19123646751646,True,False,contextual_selection,1825.4608663000108
