epoch,train_mse,val_mse,warmup_scale,train_gate_reg,train_attn_entropy
1.0,0.20150476694107056,0.05336739867925644,1.0,0.0,0.0
2.0,0.05994109809398651,0.01116110198199749,1.0,0.0,0.0
3.0,0.03796220198273659,0.0028213057667016983,1.0,0.0,0.0
4.0,0.03795886039733887,0.001171446987427771,1.0,0.0,0.0
5.0,0.03924785926938057,0.0007690235506743193,1.0,0.0,0.0
6.0,0.039989616721868515,0.0007269304478541017,1.0,0.0,0.0
7.0,0.03999878838658333,0.0009361999109387398,1.0,0.0,0.0
8.0,0.039545074105262756,0.0015835396479815245,1.0,0.0,0.0
9.0,0.038767725229263306,0.0033764883410185575,1.0,0.0,0.0
10.0,0.037571124732494354,0.008239248767495155,1.0,0.0,0.0
11.0,0.0372450053691864,0.01317503396421671,1.0,0.0,0.0
12.0,0.03833750635385513,0.009180495515465736,1.0,0.0,0.0
13.0,0.036868106573820114,0.0053451028652489185,1.0,0.0,0.0
14.0,0.036655887961387634,0.003658447414636612,1.0,0.0,0.0
15.0,0.03693603351712227,0.003186095505952835,1.0,0.0,0.0
16.0,0.03688399866223335,0.0035153129138052464,1.0,0.0,0.0
17.0,0.03665117174386978,0.0047776587307453156,1.0,0.0,0.0
18.0,0.03609555587172508,0.00749078718945384,1.0,0.0,0.0
19.0,0.03561358153820038,0.011408146470785141,1.0,0.0,0.0
20.0,0.035560961812734604,0.012506633996963501,1.0,0.0,0.0
21.0,0.03581444174051285,0.009290494956076145,1.0,0.0,0.0
22.0,0.034714147448539734,0.006456128787249327,1.0,0.0,0.0
23.0,0.03446397930383682,0.005401113070547581,1.0,0.0,0.0
24.0,0.0344715490937233,0.00604029418900609,1.0,0.0,0.0
25.0,0.03360528126358986,0.009212787263095379,1.0,0.0,0.0
26.0,0.03300065919756889,0.014386487193405628,1.0,0.0,0.0
27.0,0.03287164121866226,0.01084992941468954,1.0,0.0,0.0
28.0,0.03159192577004433,0.006780352909117937,1.0,0.0,0.0
29.0,0.03096499852836132,0.007504851091653109,1.0,0.0,0.0
30.0,0.02994704805314541,0.014469039626419544,1.0,0.0,0.0
31.0,0.029834771528840065,0.006656948011368513,1.0,0.0,0.0
32.0,0.02877890318632126,0.006182868964970112,1.0,0.0,0.0
33.0,0.028489641845226288,0.01372458040714264,1.0,0.0,0.0
34.0,0.028951341286301613,0.003794170683249831,1.0,0.0,0.0
35.0,0.028783602640032768,0.0052246395498514175,1.0,0.0,0.0
36.0,0.027729231864213943,0.018198616802692413,1.0,0.0,0.0
37.0,0.029923738911747932,0.0023516854271292686,1.0,0.0,0.0
38.0,0.029145507141947746,0.001667691278271377,1.0,0.0,0.0
39.0,0.03019660711288452,0.005945679731667042,1.0,0.0,0.0
40.0,0.025562020018696785,0.024304527789354324,1.0,0.0,0.0
41.0,0.03285409137606621,0.0029944763518869877,1.0,0.0,0.0
42.0,0.02687034197151661,0.001071725506335497,1.0,0.0,0.0
43.0,0.03127399459481239,0.0012883442686870694,1.0,0.0,0.0
44.0,0.030444514006376266,0.003839395707473159,1.0,0.0,0.0
45.0,0.0255281925201416,0.016153020784258842,1.0,0.0,0.0
46.0,0.02722334861755371,0.015233851037919521,1.0,0.0,0.0
47.0,0.026547225192189217,0.004957051947712898,1.0,0.0,0.0
48.0,0.02447512373328209,0.0025776780676096678,1.0,0.0,0.0
49.0,0.026811685413122177,0.0028815774712711573,1.0,0.0,0.0
50.0,0.026284687221050262,0.006064863875508308,1.0,0.0,0.0
51.0,0.023337023332715034,0.014269552193582058,1.0,0.0,0.0
52.0,0.024916205555200577,0.01222041342407465,1.0,0.0,0.0
53.0,0.023584170266985893,0.005431930534541607,1.0,0.0,0.0
54.0,0.022522127255797386,0.003507275367155671,1.0,0.0,0.0
55.0,0.023581884801387787,0.004589566960930824,1.0,0.0,0.0
56.0,0.022352363914251328,0.009790104813873768,1.0,0.0,0.0
57.0,0.021228669211268425,0.013536172918975353,1.0,0.0,0.0
58.0,0.022340519353747368,0.006763182580471039,1.0,0.0,0.0
59.0,0.020314913243055344,0.0039496347308158875,1.0,0.0,0.0
60.0,0.021440686658024788,0.005060719326138496,1.0,0.0,0.0
61.0,0.020395684987306595,0.010428219102323055,1.0,0.0,0.0
62.0,0.019906997680664062,0.010895318351686,1.0,0.0,0.0
63.0,0.019767019897699356,0.005276952404528856,1.0,0.0,0.0
64.0,0.019159898161888123,0.0042585693299770355,1.0,0.0,0.0
65.0,0.019272789359092712,0.007465004920959473,1.0,0.0,0.0
66.0,0.01796725206077099,0.011362935416400433,1.0,0.0,0.0
