timestamp,wind_renewables_ninja_wind_electricity,pv_renewables_ninja_pv_electricity,load_load_load_region1,load_load_load_region2,pv_renewables_ninja_pv_irradiance_direct,pv_renewables_ninja_pv_irradiance_diffuse,pv_renewables_ninja_pv_temperature,wind_renewables_ninja_wind_wind_speed,HourOfDay,DayOfYear,Month,Weekday
2024-01-02 08:00:00,0.0196687370600414,0.1159600997506234,0.5442570476850825,0.625323473191388,0.019,0.107,22.998,3.255,8,2,1,1
2024-01-02 09:00:00,0.010351966873706,0.0024937655860349,0.7170292344974993,0.734319628069038,0.002,0.016,21.039,2.842,9,2,1,1
2024-01-02 10:00:00,0.0113871635610766,0.0,0.7706930981042021,0.7933038541790847,0.0,0.0,19.932,2.875,10,2,1,1
2024-01-02 11:00:00,0.0631469979296066,0.0,0.8046746010424897,0.8327877174541533,0.0,0.0,18.854,4.36,11,2,1,1
2024-01-02 12:00:00,0.1780538302277432,0.0,0.7226067594394198,0.795457122642697,0.0,0.0,17.784,5.982,12,2,1,1
2024-01-02 13:00:00,0.3643892339544513,0.0,0.7015872185122686,0.790402086631237,0.0,0.0,16.325,7.695,13,2,1,1
2024-01-02 14:00:00,0.629399585921325,0.0,0.8020890306567515,0.8177246151331297,0.0,0.0,14.666,9.714,14,2,1,1
2024-01-02 15:00:00,0.6977225672877847,0.0,0.8235615660207609,0.849133786790215,0.0,0.0,13.327,10.288,15,2,1,1
2024-01-02 16:00:00,0.5921325051759834,0.0,0.8225547358262913,0.8452466317855026,0.0,0.0,12.679,9.415,16,2,1,1
2024-01-02 17:00:00,0.4937888198757764,0.0,0.8068380061734154,0.8631562951327917,0.0,0.0,12.466,8.673,17,2,1,1
2024-01-02 18:00:00,0.3871635610766045,0.0,0.6984420658398746,0.8221985745708685,0.0,0.0,12.221,7.865,18,2,1,1
2024-01-02 19:00:00,0.412008281573499,0.0,0.7009268374548997,0.7874368340980291,0.0,0.0,11.872,8.061,19,2,1,1
2024-01-02 20:00:00,0.3985507246376812,0.0,0.7129661238308944,0.836968166042887,0.0,0.0,11.362,7.961,20,2,1,1
2024-01-02 21:00:00,0.412008281573499,0.0,0.7081161245588284,0.8445901839066857,0.0,0.0,10.928,8.05,21,2,1,1
2024-01-02 22:00:00,0.463768115942029,0.0,0.6988807030487866,0.8439089917856776,0.0,0.0,10.673,8.441,22,2,1,1
2024-01-02 23:00:00,0.4699792960662526,0.0311720698254364,0.675127286332918,0.7847565644685569,0.015,0.032,10.792,8.49,23,2,1,1
2024-01-03 00:00:00,0.6821946169772257,0.2481296758104738,0.6624553671555601,0.6501019721381238,0.102,0.13,12.347,10.148,0,3,1,2
2024-01-03 01:00:00,0.7691511387163561,0.4987531172069825,0.6278247361837982,0.6016687257080229,0.273,0.188,14.44,10.96,1,3,1,2
2024-01-03 02:00:00,0.7525879917184265,0.6845386533665836,0.5984311245969755,0.5775812531676557,0.439,0.213,16.74,10.796,2,3,1,2
2024-01-03 03:00:00,0.7298136645962733,0.8079800498753117,0.576091402855758,0.5395041928407797,0.583,0.213,18.594,10.576,3,3,1,2
2024-01-03 04:00:00,0.6604554865424431,0.8491271820448878,0.5459307524194641,0.5147112939009539,0.641,0.209,19.96,9.974,4,3,1,2
2024-01-03 05:00:00,0.6097308488612836,0.800498753117207,0.5317791850560852,0.502575341806856,0.589,0.209,20.842,9.559,5,3,1,2
2024-01-03 06:00:00,0.6066252587991718,0.6658354114713217,0.5256260371121085,0.5240586408942656,0.439,0.208,21.06,9.535,6,3,1,2
2024-01-03 07:00:00,0.6024844720496895,0.4862842892768079,0.5368109501946479,0.5869418482174716,0.284,0.179,20.652,9.503,7,3,1,2
2024-01-03 08:00:00,0.5952380952380952,0.2219451371571072,0.6176298034799522,0.6301788250031328,0.093,0.124,19.457,9.444,8,3,1,2
2024-01-03 09:00:00,0.6118012422360248,0.0187032418952618,0.7568036240449979,0.7487641844465657,0.013,0.023,17.233,9.575,9,3,1,2
2024-01-03 10:00:00,0.6583850931677019,0.0,0.8000316751663409,0.8129376927548799,0.0,0.0,15.112,9.949,10,3,1,2
2024-01-03 11:00:00,0.6262939958592133,0.0,0.8274049212141803,0.8558952463416568,0.0,0.0,13.586,9.687,11,3,1,2
2024-01-03 12:00:00,0.5693581780538303,0.0,0.7612965084115798,0.8152804001759337,0.0,0.0,12.291,9.243,12,3,1,2
2024-01-03 13:00:00,0.4699792960662526,0.0,0.7443645595817165,0.8097806353153493,0.0,0.0,11.058,8.49,13,3,1,2
2024-01-03 14:00:00,0.4316770186335403,0.0,0.8253221570703358,0.8395069305563709,0.0,0.0,10.354,8.213,14,3,1,2
2024-01-03 15:00:00,0.3995859213250518,0.0,0.8426190082208626,0.8736794012475907,0.0,0.0,9.852,7.965,15,3,1,2
2024-01-03 16:00:00,0.3881987577639751,0.0,0.8418079725219277,0.8694502640867826,0.0,0.0,9.134,7.88,16,3,1,2
2024-01-03 17:00:00,0.3933747412008281,0.0,0.8291476169945827,0.8889355739550672,0.0,0.0,8.576,7.916,17,3,1,2
2024-01-03 18:00:00,0.3757763975155279,0.0,0.7418310330916532,0.8443744975319584,0.0,0.0,8.034,7.775,18,3,1,2
2024-01-03 19:00:00,0.3354037267080745,0.0,0.743832600391153,0.8065545072552474,0.0,0.0,7.47,7.455,19,3,1,2
2024-01-03 20:00:00,0.2908902691511387,0.0,0.7535306513777361,0.8604434797588147,0.0,0.0,6.976,7.083,20,3,1,2
2024-01-03 21:00:00,0.2732919254658385,0.0,0.7496238134737332,0.8687360634036375,0.0,0.0,6.627,6.933,21,3,1,2
2024-01-03 22:00:00,0.2629399585921325,0.0,0.7421843701382566,0.8679949418996226,0.0,0.0,6.356,6.84,22,3,1,2
2024-01-03 23:00:00,0.2101449275362319,0.0586034912718204,0.7230501922435341,0.8036384343994112,0.037,0.032,6.645,6.331,23,3,1,2
2024-01-04 00:00:00,0.0952380952380952,0.3341645885286783,0.679067346182021,0.6678679695061157,0.185,0.116,8.787,4.909,0,4,1,3
2024-01-04 01:00:00,0.1418219461697722,0.5822942643391521,0.6448804969680083,0.6163172656174815,0.382,0.156,12.965,5.561,1,4,1,3
2024-01-04 02:00:00,0.0910973084886128,0.7506234413965086,0.6158635561983639,0.5906793771889969,0.547,0.176,16.603,4.853,2,4,1,3
2024-01-04 03:00:00,0.0144927536231884,0.8428927680798005,0.5938101117748043,0.5501514460530493,0.648,0.189,18.702,3.049,3,4,1,3
2024-01-04 04:00:00,0.0,0.8678304239401495,0.564035961539701,0.5237627259866084,0.681,0.193,20.141,1.691,4,4,1,3
2024-01-04 05:00:00,0.0,0.8254364089775561,0.5500657424461174,0.5108456304498269,0.639,0.189,21.109,0.9,5,4,1,3
2024-01-04 06:00:00,0.0,0.7069825436408976,0.5439914453559938,0.5337117252940679,0.513,0.182,21.594,0.627,6,4,1,3
2024-01-04 07:00:00,0.0,0.5236907730673316,0.555033026951152,0.6006424767188726,0.342,0.16,21.522,0.745,7,4,1,3
2024-01-04 08:00:00,0.0,0.270573566084788,0.6348162094517519,0.6466624478255175,0.146,0.115,20.78,0.881,8,4,1,3
2024-01-04 09:00:00,0.0,0.0336658354114713,0.7722065566818032,0.7728806801313598,0.026,0.024,18.886,1.079,9,4,1,3
2024-01-04 10:00:00,0.0020703933747412,0.0,0.8148806525156519,0.8411847851261051,0.0,0.0,17.246,2.131,10,4,1,3
2024-01-04 11:00:00,0.0175983436853002,0.0,0.8419031182004523,0.8869073471863357,0.0,0.0,15.924,3.188,11,4,1,3
2024-01-04 12:00:00,0.0548654244306418,0.0,0.7766418660806103,0.8436782834821116,0.0,0.0,14.909,4.184,12,4,1,3
2024-01-04 13:00:00,0.0838509316770186,0.0,0.7599268953864722,0.8378245201010134,0.0,0.0,14.084,4.735,13,4,1,3
2024-01-04 14:00:00,0.0703933747412008,0.0,0.8398470440833788,0.8694641800464914,0.0,0.0,13.612,4.499,14,4,1,3
2024-01-04 15:00:00,0.046583850931677,0.0,0.8569222409245908,0.9058361982143661,0.0,0.0,13.165,4.013,15,4,1,3
2024-01-04 16:00:00,0.025879917184265,0.0,0.8561215984788985,0.901334848066209,0.0,0.0,13.011,3.449,16,4,1,3
2024-01-04 17:00:00,0.010351966873706,0.0,0.8436234818143982,0.9220743508937116,0.0,0.0,13.107,2.823,17,4,1,3
2024-01-04 18:00:00,0.0062111801242236,0.0,0.757425835334695,0.8746450533434138,0.0,0.0,13.065,2.593,18,4,1,3
2024-01-04 19:00:00,0.0217391304347826,0.0,0.7594017530804081,0.8343907389701977,0.0,0.0,12.711,3.317,19,4,1,3
2024-01-04 20:00:00,0.046583850931677,0.0,0.7689755262276028,0.8917483327930351,0.0,0.0,12.251,3.998,20,4,1,3
2024-01-04 21:00:00,0.0579710144927536,0.0,0.7651187533717478,0.900574677177032,0.0,0.0,11.964,4.247,21,4,1,3
2024-01-04 22:00:00,0.0610766045548654,0.0,0.7577746444290944,0.8997858524546117,0.0,0.0,11.964,4.319,22,4,1,3
2024-01-04 23:00:00,0.0610766045548654,0.0174563591022443,0.7388856656321438,0.8312869699913995,0.008,0.026,12.677,4.302,23,4,1,3
2024-01-05 00:00:00,0.0248447204968944,0.1633416458852867,0.6899122776252453,0.6858404660438143,0.038,0.124,14.541,3.427,0,5,1,4
2024-01-05 01:00:00,0.0082815734989648,0.3541147132169575,0.6540343069602893,0.633082903103184,0.114,0.218,17.438,2.733,1,5,1,4
2024-01-05 02:00:00,0.0020703933747412,0.5498753117206983,0.6235819847707524,0.6068448034599366,0.254,0.271,19.969,2.146,2,5,1,4
2024-01-05 03:00:00,0.0,0.699501246882793,0.6004376221793357,0.5653680686758268,0.413,0.275,21.976,1.424,3,5,1,4
2024-01-05 04:00:00,0.0,0.7880299251870324,0.5691906336051725,0.5383615593609323,0.547,0.248,23.507,1.143,4,5,1,4
2024-01-05 05:00:00,0.0,0.7655860349127181,0.5545293494620047,0.5251420604333035,0.542,0.232,24.528,1.547,5,5,1,4
2024-01-05 06:00:00,0.0010351966873706,0.6620947630922693,0.5481545750340575,0.5485434757671437,0.444,0.214,25.019,1.876,6,5,1,4
2024-01-05 07:00:00,0.0010351966873706,0.4625935162094762,0.5597423507028273,0.6170411501113241,0.258,0.191,24.893,2.046,7,5,1,4
2024-01-05 08:00:00,0.0010351966873706,0.1945137157107231,0.6434721692532172,0.6641384997689639,0.069,0.127,24.08,2.058,8,5,1,4
2024-01-05 09:00:00,0.0020703933747412,0.0187032418952618,0.7876588070884484,0.7933116403589127,0.012,0.024,21.984,2.147,9,5,1,4
2024-01-05 10:00:00,0.0072463768115942,0.0,0.832443863126129,0.8632148199546477,0.0,0.0,20.442,2.657,10,5,1,4
2024-01-05 11:00:00,0.0217391304347826,0.0,0.8608030495725432,0.9100077978714081,0.0,0.0,19.31,3.334,11,5,1,4
2024-01-05 12:00:00,0.0320910973084886,0.0,0.792313517918125,0.8657666938364997,0.0,0.0,18.31,3.648,12,5,1,4
2024-01-05 13:00:00,0.0279503105590062,0.0,0.7747717074874811,0.859775887718588,0.0,0.0,17.566,3.508,13,5,1,4
2024-01-05 14:00:00,0.0134575569358178,0.0,0.8586452675430657,0.8921562668546212,0.0,0.0,16.959,3.013,14,5,1,4
2024-01-05 15:00:00,0.0041407867494824,0.0,0.876565123492811,0.9293797940321997,0.0,0.0,16.544,2.386,15,5,1,4
2024-01-05 16:00:00,0.0010351966873706,0.0,0.875724875621614,0.924773062509314,0.0,0.0,16.219,1.901,16,5,1,4
2024-01-05 17:00:00,0.0,0.0,0.8626085144571357,0.9459980999286646,0.0,0.0,15.831,1.633,17,5,1,4
2024-01-05 18:00:00,0.0020703933747412,0.0,0.7721469274024356,0.8974584298019519,0.0,0.0,15.033,2.223,18,5,1,4
2024-01-05 19:00:00,0.0144927536231884,0.0,0.774220588003151,0.8562617177580735,0.0,0.0,14.244,3.039,19,5,1,4
2024-01-05 20:00:00,0.0320910973084886,0.0,0.7842679472080104,0.914962116044044,0.0,0.0,13.511,3.638,20,5,1,4
2024-01-05 21:00:00,0.0455486542443064,0.0,0.7802203912335773,0.92399509514281,0.0,0.0,12.939,3.983,21,5,1,4
2024-01-05 22:00:00,0.062111801242236,0.0,0.7725129911334739,0.9231878032896681,0.0,0.0,12.467,4.331,22,5,1,4
2024-01-05 23:00:00,0.0807453416149068,0.0436408977556109,0.7526896310013628,0.8530852860181161,0.024,0.033,13.163,4.678,23,5,1,4
2024-01-06 00:00:00,0.0351966873706004,0.2793017456359102,0.8487033124740455,0.6956958005702897,0.131,0.131,15.82,3.73,0,6,1,5
2024-01-06 01:00:00,0.015527950310559,0.5124688279301745,0.7882361163929742,0.6440130938638465,0.299,0.187,19.526,3.08,1,6,1,5
2024-01-06 02:00:00,0.005175983436853,0.6770573566084788,0.7248007575076406,0.6008643011240498,0.448,0.217,22.417,2.473,2,6,1,5
2024-01-06 03:00:00,0.0010351966873706,0.7581047381546134,0.6726277339384047,0.5643766056571062,0.523,0.24,24.177,1.997,3,6,1,5
2024-01-06 04:00:00,0.0,0.7780548628428927,0.622052062034479,0.553438713579611,0.542,0.249,25.321,1.628,4,6,1,5
2024-01-06 05:00:00,0.0,0.724438902743142,0.593861072647455,0.5356641426917783,0.48,0.251,25.906,1.657,5,6,1,5
2024-01-06 06:00:00,0.0020703933747412,0.6022443890274314,0.5765780462538928,0.5764834124197791,0.355,0.24,25.9,2.13,6,6,1,5
2024-01-06 07:00:00,0.0093167701863354,0.4039900249376558,0.5817865746518507,0.6792189997898133,0.186,0.207,25.318,2.772,7,6,1,5
2024-01-06 08:00:00,0.031055900621118,0.1408977556109725,0.5511614330394354,0.6949601193343179,0.032,0.116,24.087,3.6,8,6,1,5
2024-01-06 09:00:00,0.1159420289855072,0.0099750623441396,0.5810744299011047,0.7543902317304542,0.006,0.021,21.631,5.215,9,6,1,5
2024-01-06 10:00:00,0.2763975155279503,0.0,0.6465513529068473,0.7928203032597541,0.0,0.0,19.674,6.955,10,6,1,5
2024-01-06 11:00:00,0.3592132505175983,0.0,0.6997349313689512,0.8154732438681815,0.0,0.0,18.606,7.645,11,6,1,5
2024-01-06 12:00:00,0.3426501035196688,0.0,0.6930238848423124,0.788449405608203,0.0,0.0,17.519,7.521,12,6,1,5
2024-01-06 13:00:00,0.3105590062111801,0.0,0.6651608914088265,0.7597173282901787,0.0,0.0,16.687,7.25,13,6,1,5
2024-01-06 14:00:00,0.2877846790890269,0.0,0.667248413253436,0.7694234520621064,0.0,0.0,16.17,7.059,14,6,1,5
2024-01-06 15:00:00,0.2691511387163561,0.0,0.6672495767209375,0.7928351794285404,0.0,0.0,15.67,6.897,15,6,1,5
2024-01-06 16:00:00,0.2619047619047619,0.0,0.6823584694186945,0.812989952251793,0.0,0.0,15.201,6.827,16,6,1,5
2024-01-06 17:00:00,0.2691511387163561,0.0,0.7274499233128464,0.8682384224768807,0.0,0.0,14.727,6.894,17,6,1,5
2024-01-06 18:00:00,0.2867494824016564,0.0,0.775257393130775,0.9188340986452548,0.0,0.0,14.181,7.049,18,6,1,5
2024-01-06 19:00:00,0.2908902691511387,0.0,0.8242962685722713,0.9641854310680629,0.0,0.0,13.71,7.077,19,6,1,5
2024-01-06 20:00:00,0.2784679089026915,0.0,0.788175116959016,0.9356867603825509,0.0,0.0,13.344,6.98,20,6,1,5
2024-01-06 21:00:00,0.2546583850931677,0.0,0.777510553077544,0.884319876420987,0.0,0.0,13.166,6.759,21,6,1,5
2024-01-06 22:00:00,0.2215320910973084,0.0,0.751377452734611,0.8443044384146441,0.0,0.0,13.137,6.438,22,6,1,5
2024-01-06 23:00:00,0.1739130434782609,0.027431421446384,0.6933650648120113,0.7602055804623008,0.013,0.031,13.519,5.944,23,6,1,5
2024-01-07 00:00:00,0.1045548654244306,0.226932668329177,0.8047383836604787,0.7059119202996057,0.083,0.134,15.451,5.053,0,7,1,6
2024-01-07 01:00:00,0.1459627329192546,0.5024937655860349,0.7510934763671991,0.652956340167082,0.285,0.19,19.002,5.614,1,7,1,6
2024-01-07 02:00:00,0.098343685300207,0.6882793017456359,0.694815293055983,0.6087448529246842,0.466,0.21,22.055,4.963,2,7,1,6
2024-01-07 03:00:00,0.0434782608695652,0.7593516209476309,0.6485287578468283,0.5713585164833137,0.526,0.238,23.857,3.936,3,7,1,6
2024-01-07 04:00:00,0.0144927536231884,0.786783042394015,0.6036593508483636,0.5601512393992142,0.558,0.242,25.04,3.048,4,7,1,6
2024-01-07 05:00:00,0.0031055900621118,0.7418952618453865,0.5786490459072055,0.5419389058926803,0.511,0.24,25.773,2.362,5,7,1,6
2024-01-07 06:00:00,0.0010351966873706,0.6184538653366584,0.5633159991664956,0.5837634972380119,0.383,0.231,25.985,2.044,6,7,1,6
2024-01-07 07:00:00,0.0020703933747412,0.440149625935162,0.5679368686394232,0.689029318818955,0.233,0.196,25.714,2.171,7,7,1,6
2024-01-07 08:00:00,0.0072463768115942,0.2044887780548628,0.5407670478358663,0.7051581204212315,0.079,0.127,24.768,2.663,8,7,1,6
2024-01-07 09:00:00,0.0403726708074534,0.0174563591022443,0.5673050725472404,0.7660519132238063,0.011,0.023,21.989,3.857,9,7,1,6
2024-01-07 10:00:00,0.10351966873706,0.0,0.6253944778825363,0.8054284640981166,0.0,0.0,20.056,5.028,10,7,1,6
2024-01-07 11:00:00,0.1356107660455486,0.0,0.6725775509844214,0.8286393148611735,0.0,0.0,19.093,5.494,11,7,1,6
2024-01-07 12:00:00,0.134575569358178,0.0,0.6666236868557861,0.8009499169511312,0.0,0.0,18.075,5.46,12,7,1,6
2024-01-07 13:00:00,0.1107660455486542,0.0,0.641904371351456,0.7715102087601889,0.0,0.0,17.112,5.147,13,7,1,6
2024-01-07 14:00:00,0.0786749482401656,0.0,0.6437563658414459,0.7814553809822865,0.0,0.0,16.313,4.63,14,7,1,6
2024-01-07 15:00:00,0.0652173913043478,0.0,0.6437573980859239,0.8054437064350127,0.0,0.0,15.666,4.376,15,7,1,6
2024-01-07 16:00:00,0.0683229813664596,0.0,0.6571616105947246,0.8260948629554609,0.0,0.0,15.162,4.459,16,7,1,6
2024-01-07 17:00:00,0.0817805383022774,0.0,0.6971655633454571,0.8827040260559204,0.0,0.0,14.722,4.694,17,7,1,6
2024-01-07 18:00:00,0.1076604554865424,0.0,0.7395790942119307,0.9345458033397471,0.0,0.0,14.351,5.108,18,7,1,6
2024-01-07 19:00:00,0.124223602484472,0.0,0.7830850957272318,0.9810140757918923,0.0,0.0,14.051,5.343,19,7,1,6
2024-01-07 20:00:00,0.1438923395445134,0.0,0.7510393592127128,0.9518135225227482,0.0,0.0,13.797,5.578,20,7,1,6
2024-01-07 21:00:00,0.170807453416149,0.0,0.7415780384584656,0.8991815438501312,0.0,0.0,13.615,5.908,21,7,1,6
2024-01-07 22:00:00,0.1821946169772256,0.0,0.718393438578866,0.8581805812703246,0.0,0.0,13.45,6.032,22,7,1,6
2024-01-07 23:00:00,0.1666666666666666,0.0286783042394014,0.666926372681428,0.7720104859401825,0.014,0.031,14.067,5.867,23,7,1,6
2024-01-08 00:00:00,0.1159420289855072,0.2281795511221944,0.6520641248083687,0.7166675254843273,0.081,0.138,16.29,5.219,0,8,1,0
2024-01-08 01:00:00,0.0993788819875776,0.4576059850374064,0.6169533386157938,0.6594787363387532,0.221,0.211,18.943,4.977,1,8,1,0
2024-01-08 02:00:00,0.036231884057971,0.6172069825436408,0.5871521833970091,0.6310368401758173,0.343,0.254,21.371,3.752,2,8,1,0
2024-01-08 03:00:00,0.010351966873706,0.7144638403990023,0.564502720535503,0.5860763812094457,0.435,0.274,23.255,2.822,3,8,1,0
2024-01-08 04:00:00,0.0082815734989648,0.7493765586034912,0.5339238914474932,0.5568015343166707,0.479,0.276,24.621,2.729,4,8,1,0
2024-01-08 05:00:00,0.0186335403726708,0.6870324189526185,0.5195761118836082,0.5424717001366294,0.406,0.281,25.273,3.203,5,8,1,0
2024-01-08 06:00:00,0.0341614906832298,0.57356608478803,0.5133376503518651,0.5678386528444225,0.303,0.261,25.307,3.693,6,8,1,0
2024-01-08 07:00:00,0.0455486542443064,0.3753117206982543,0.5246776427387642,0.6420896006037353,0.147,0.217,24.734,3.968,7,8,1,0
2024-01-08 08:00:00,0.046583850931677,0.128428927680798,0.6066170528390148,0.6931427621795564,0.024,0.113,23.544,4.008,8,8,1,0
2024-01-08 09:00:00,0.056935817805383,0.0049875311720698,0.7477205240986932,0.8331654453968719,0.003,0.018,21.464,4.225,9,8,1,0
2024-01-08 10:00:00,0.087991718426501,0.0,0.791547933890245,0.9089399495133735,0.0,0.0,20.117,4.79,10,8,1,0
2024-01-08 11:00:00,0.1149068322981366,0.0,0.819300711135676,0.9596631747638351,0.0,0.0,19.504,5.214,11,8,1,0
2024-01-08 12:00:00,0.1149068322981366,0.0,0.7522757024814888,0.911706160998364,0.0,0.0,18.951,5.214,12,8,1,0
2024-01-08 13:00:00,0.0890269151138716,0.0,0.7351089914398342,0.9052121735001717,0.0,0.0,18.431,4.797,13,8,1,0
2024-01-08 14:00:00,0.0610766045548654,0.0,0.8171890694815878,0.9403122536993365,0.0,0.0,17.972,4.307,14,8,1,0
2024-01-08 15:00:00,0.0476190476190476,0.0,0.8347257420761234,0.9806622683867735,0.0,0.0,17.59,4.02,15,8,1,0
2024-01-08 16:00:00,0.0372670807453416,0.0,0.8339034613652605,0.9756686071794318,0.0,0.0,17.221,3.777,16,8,1,0
2024-01-08 17:00:00,0.0196687370600414,0.0,0.8210675694921369,0.9986763831518,0.0,0.0,16.836,3.245,17,8,1,0
2024-01-08 18:00:00,0.0072463768115942,0.0,0.7325403375640824,0.9460597572165499,0.0,0.0,16.621,2.676,18,8,1,0
2024-01-08 19:00:00,0.0020703933747412,0.0,0.7345696566924923,0.9014028406124315,0.0,0.0,16.585,2.075,19,8,1,0
2024-01-08 20:00:00,0.0,0.0,0.7444021715432682,0.9650336174557659,0.0,0.0,16.559,1.716,20,8,1,0
2024-01-08 21:00:00,0.0010351966873706,0.0,0.7404411651648836,0.974825296485122,0.0,0.0,16.241,1.893,21,8,1,0
2024-01-08 22:00:00,0.005175983436853,0.0,0.7328985737118376,0.9739501983128864,0.0,0.0,15.746,2.512,22,8,1,0
2024-01-08 23:00:00,0.0144927536231884,0.027431421446384,0.7134990995668117,0.8979596133658824,0.012,0.032,15.925,3.06,23,8,1,0
2024-01-09 00:00:00,0.0113871635610766,0.2057356608478803,0.6912280358336441,0.7174377463523115,0.055,0.145,17.54,2.889,0,9,1,1
2024-01-09 01:00:00,0.0010351966873706,0.399002493765586,0.6482786638704277,0.6583730096184522,0.136,0.241,19.563,2.043,1,9,1,1
2024-01-09 02:00:00,0.0,0.5386533665835411,0.611824313505633,0.6289981422563754,0.21,0.306,21.578,1.568,2,9,1,1
2024-01-09 03:00:00,0.0031055900621118,0.5860349127182044,0.584118291716447,0.5825628583292711,0.218,0.352,22.916,2.348,3,9,1,1
