scenario_id,probability,total_ls
0,0.16666666666666666,13.044816374232695
1,0.16666666666666666,12.555497443576442
2,0.16666666666666666,11.403109995793105
3,0.16666666666666666,12.22690774102581
4,0.16666666666666666,13.038428436912952
5,0.16666666666666666,10.180253723418469
