epoch,train_mse,val_mse,warmup_scale,train_gate_reg,train_attn_entropy
1.0,0.24988076090812683,0.22917905449867249,0.01,0.3151586055755615,0.9999618530273438
2.0,0.2335491180419922,0.20396727323532104,0.02,0.0652037188410759,0.9997856616973877
3.0,0.2192407250404358,0.180252805352211,0.03,0.01509301457554102,0.9995756149291992
4.0,0.20641623437404633,0.1481124609708786,0.04,0.0041563017293810844,0.9999867677688599
5.0,0.1927458494901657,0.08762317895889282,0.05,0.0029033678583800793,0.9980592727661133
6.0,0.17784982919692993,0.052598610520362854,0.06,0.007692595012485981,0.9997365474700928
7.0,0.15914899110794067,0.06097480654716492,0.07,0.05378567799925804,0.9981081485748291
8.0,0.1505107581615448,0.06065148487687111,0.08,0.2494112104177475,0.99996018409729
9.0,0.13640683889389038,0.05561458691954613,0.09,0.17720378935337067,0.9978940486907959
10.0,0.12024971097707748,0.04708191379904747,0.1,0.09011232107877731,0.9997266530990601
11.0,0.10631813108921051,0.044800903648138046,0.11,0.03941929712891579,0.99972003698349
12.0,0.09297718852758408,0.04045938327908516,0.12,0.018528524786233902,0.999249279499054
13.0,0.07881992310285568,0.03485901653766632,0.13,0.011744683608412743,0.9991767406463623
14.0,0.06148342415690422,0.03525411710143089,0.14,0.011136268265545368,0.9998445510864258
15.0,0.046934399753808975,0.04572485759854317,0.15,0.015981469303369522,0.9997522830963135
16.0,0.03392186015844345,0.04722507670521736,0.16,0.028655575588345528,0.9992980360984802
17.0,0.021385028958320618,0.031128494068980217,0.17,0.03289278596639633,0.9997664093971252
18.0,0.011636937968432903,0.01944395713508129,0.18,0.021625831723213196,0.9997351765632629
19.0,0.0060688192024827,0.02059711515903473,0.19,0.019022056832909584,0.9993007779121399
20.0,0.003389551769942045,0.012000707909464836,0.2,0.031189698725938797,0.9998210668563843
21.0,0.00028683291748166084,0.004413958638906479,0.21,0.029146704822778702,0.9996461868286133
22.0,-0.001124812290072441,0.004707666113972664,0.22,0.01813545636832714,0.9993794560432434
23.0,-0.0024107922799885273,0.007364833261817694,0.23,0.020073646679520607,0.9998653531074524
24.0,-0.002731684595346451,0.005990670062601566,0.24,0.023413311690092087,0.9996261596679688
25.0,-0.00377045851200819,0.0056477258913218975,0.25,0.017622085288167,0.9995542168617249
26.0,-0.003684830851852894,0.007386854384094477,0.26,0.014342254027724266,0.9998562932014465
27.0,-0.00409707659855485,0.008276615291833878,0.27,0.015016462653875351,0.9994102120399475
28.0,-0.0039959559217095375,0.01043571624904871,0.28,0.015027088113129139,0.9993446469306946
29.0,-0.0037864698097109795,0.008844459429383278,0.29,0.016575895249843597,0.9997333288192749
30.0,-0.004196292255073786,0.007619889453053474,0.3,0.01465663779526949,0.999720573425293
31.0,-0.00415330845862627,0.005511593539267778,0.31,0.012985670007765293,0.9996267557144165
