epoch,train_mse,val_mse,warmup_scale,train_gate_reg,train_attn_entropy
1.0,0.23341688513755798,0.2323027104139328,1.0,0.0,0.0
2.0,0.19753362238407135,0.18707607686519623,1.0,0.0,0.0
3.0,0.1595064401626587,0.13186970353126526,1.0,0.0,0.0
4.0,0.11467139422893524,0.07635781168937683,1.0,0.0,0.0
5.0,0.07440529018640518,0.03733145818114281,1.0,0.0,0.0
6.0,0.05208507552742958,0.01962948776781559,1.0,0.0,0.0
7.0,0.04608369991183281,0.013140681199729443,1.0,0.0,0.0
8.0,0.04660707339644432,0.010322852991521358,1.0,0.0,0.0
9.0,0.04715130478143692,0.008783490397036076,1.0,0.0,0.0
10.0,0.047448206692934036,0.007826132699847221,1.0,0.0,0.0
11.0,0.04755556583404541,0.007183029782027006,1.0,0.0,0.0
12.0,0.04765305668115616,0.006719229742884636,1.0,0.0,0.0
13.0,0.04771836847066879,0.006358574144542217,1.0,0.0,0.0
14.0,0.04754157364368439,0.006062945816665888,1.0,0.0,0.0
15.0,0.04749539494514465,0.005809911992400885,1.0,0.0,0.0
16.0,0.04742608591914177,0.005587026942521334,1.0,0.0,0.0
17.0,0.047287922352552414,0.005386396776884794,1.0,0.0,0.0
18.0,0.047250665724277496,0.005202687811106443,1.0,0.0,0.0
19.0,0.04713824763894081,0.005032433662563562,1.0,0.0,0.0
20.0,0.047026704996824265,0.004873065277934074,1.0,0.0,0.0
21.0,0.04693184420466423,0.0047225686721503735,1.0,0.0,0.0
22.0,0.04676825925707817,0.004580051172524691,1.0,0.0,0.0
23.0,0.04674461856484413,0.004444160033017397,1.0,0.0,0.0
24.0,0.04669559374451637,0.004313986282795668,1.0,0.0,0.0
25.0,0.046595677733421326,0.004188801161944866,1.0,0.0,0.0
26.0,0.04651567339897156,0.004067971836775541,1.0,0.0,0.0
27.0,0.04639994725584984,0.003951094578951597,1.0,0.0,0.0
28.0,0.04635951668024063,0.0038379693869501352,1.0,0.0,0.0
29.0,0.04621807485818863,0.0037282241974025965,1.0,0.0,0.0
30.0,0.04611235111951828,0.00362165505066514,1.0,0.0,0.0
31.0,0.0461190827190876,0.0035179443657398224,1.0,0.0,0.0
32.0,0.04602294787764549,0.003416683292016387,1.0,0.0,0.0
33.0,0.04595695808529854,0.003317800350487232,1.0,0.0,0.0
34.0,0.04591451212763786,0.003221302293241024,1.0,0.0,0.0
35.0,0.04579726234078407,0.0031270666513592005,1.0,0.0,0.0
36.0,0.045718565583229065,0.0030348924919962883,1.0,0.0,0.0
37.0,0.04565764591097832,0.00294493674300611,1.0,0.0,0.0
38.0,0.045571163296699524,0.002856882754713297,1.0,0.0,0.0
39.0,0.04550853744149208,0.002770770341157913,1.0,0.0,0.0
40.0,0.04545537382364273,0.0026865636464208364,1.0,0.0,0.0
41.0,0.04540368542075157,0.002604193054139614,1.0,0.0,0.0
42.0,0.04534071311354637,0.0025236408691853285,1.0,0.0,0.0
43.0,0.04518197104334831,0.0024451054632663727,1.0,0.0,0.0
44.0,0.04512276500463486,0.0023684403859078884,1.0,0.0,0.0
45.0,0.04511604830622673,0.0022935541346669197,1.0,0.0,0.0
46.0,0.045022301375865936,0.002220439724624157,1.0,0.0,0.0
47.0,0.04504173621535301,0.0021490571089088917,1.0,0.0,0.0
48.0,0.04498470947146416,0.0020793424919247627,1.0,0.0,0.0
49.0,0.04492882266640663,0.0020112902857363224,1.0,0.0,0.0
50.0,0.04488660767674446,0.0019448059611022472,1.0,0.0,0.0
51.0,0.044839046895504,0.0018800818361341953,1.0,0.0,0.0
52.0,0.04473227635025978,0.0018170357216149569,1.0,0.0,0.0
53.0,0.044701769948005676,0.001755746197886765,1.0,0.0,0.0
54.0,0.04468391835689545,0.0016961380606517196,1.0,0.0,0.0
55.0,0.04468172416090965,0.0016382846515625715,1.0,0.0,0.0
56.0,0.04456314444541931,0.0015820241533219814,1.0,0.0,0.0
57.0,0.04449198395013809,0.001527473796159029,1.0,0.0,0.0
58.0,0.044516973197460175,0.0014744045911356807,1.0,0.0,0.0
59.0,0.044495247304439545,0.0014229301596060395,1.0,0.0,0.0
60.0,0.044409073889255524,0.0013731130165979266,1.0,0.0,0.0
61.0,0.044369056820869446,0.0013250402407720685,1.0,0.0,0.0
62.0,0.04439089447259903,0.0012784854043275118,1.0,0.0,0.0
63.0,0.04435596615076065,0.0012334472266957164,1.0,0.0,0.0
64.0,0.0443110466003418,0.0011899755336344242,1.0,0.0,0.0
65.0,0.04425321891903877,0.0011480754474177957,1.0,0.0,0.0
66.0,0.04426633194088936,0.001107741380110383,1.0,0.0,0.0
67.0,0.04422084987163544,0.0010688266484066844,1.0,0.0,0.0
68.0,0.044234201312065125,0.0010312906233593822,1.0,0.0,0.0
69.0,0.04417157173156738,0.0009951461106538773,1.0,0.0,0.0
70.0,0.044122010469436646,0.0009603479993529618,1.0,0.0,0.0
71.0,0.04413579776883125,0.0009268116555176675,1.0,0.0,0.0
72.0,0.04411543533205986,0.0008945304434746504,1.0,0.0,0.0
73.0,0.04415033385157585,0.0008634492987766862,1.0,0.0,0.0
