epoch,train_mse,val_mse,warmup_scale,train_gate_reg,train_attn_entropy,train_rank_loss,train_fp_loss
1.0,0.3878185749053955,0.09116337448358536,0.01,0.00865640863776207,0.9999700784683228,0.0,0.2890521287918091
2.0,0.11314816772937775,0.027054499834775925,0.02,0.004612642340362072,0.9999592304229736,0.0,0.07848557084798813
3.0,0.0490974523127079,0.008838463574647903,0.03,0.002882538363337517,0.9999842047691345,0.0,0.022764144465327263
4.0,0.035805702209472656,0.003444811562076211,0.04,0.0016018291935324669,0.9999703764915466,0.0,0.007306184619665146
5.0,0.03410501033067703,0.0016514008166268468,0.05,0.0008416170603595674,0.9999752640724182,0.0,0.0027549639344215393
6.0,0.03450439125299454,0.0009553960990160704,0.06,0.00042167652281932533,0.999940037727356,0.0,0.0012639242922887206
7.0,0.035104408860206604,0.0006500030285678804,0.07,0.00020629851496778429,0.9999942183494568,0.0,0.0007082588272169232
8.0,0.035530995577573776,0.0005127163021825254,0.08,0.00010204622230958194,0.9999471306800842,0.0,0.0004579355882015079
9.0,0.0357792042195797,0.00046691985335201025,0.09,5.28430100530386e-05,0.9999854564666748,0.0,0.00034816801780834794
10.0,0.03591928258538246,0.0004911521100439131,0.1,2.9498063668143004e-05,0.9999769330024719,0.0,0.00031496668816544116
11.0,0.0358501598238945,0.0005997124826535583,0.11,1.8199965779785998e-05,0.999971866607666,0.0,0.0003302197146695107
12.0,0.03567765653133392,0.0008505033329129219,0.12,1.2681349289778154e-05,0.999998927116394,0.0,0.00042189614032395184
13.0,0.03523106500506401,0.0013938636984676123,0.13,1.014938152366085e-05,0.9999817609786987,0.0,0.0006187902181409299
14.0,0.03479940816760063,0.0025455791037529707,0.14,9.435661922907457e-06,0.9999887943267822,0.0,0.0010781357996165752
15.0,0.034302957355976105,0.004645184148102999,0.15,1.0132146599062253e-05,0.9999989867210388,0.0,0.0020344562362879515
16.0,0.03426263481378555,0.00618200795724988,0.16,1.1758890650526155e-05,0.9999918341636658,0.0,0.003821698948740959
17.0,0.03487490117549896,0.005405648611485958,0.17,1.0924746675300412e-05,0.9999920129776001,0.0,0.005086109042167664
18.0,0.03440214693546295,0.0038281523156911135,0.18,7.399034075206146e-06,0.9999954700469971,0.0,0.004403695929795504
19.0,0.033827733248472214,0.002697099233046174,0.19,4.385081410873681e-06,0.9999947547912598,0.0,0.0030273636803030968
20.0,0.033780138939619064,0.0021106316708028316,0.2,2.669314881131868e-06,0.9999933838844299,0.0,0.002091467147693038
21.0,0.03376032039523125,0.0019057404715567827,0.21,1.8128308738596388e-06,0.9999915957450867,0.0,0.0016202975530177355
22.0,0.03381643071770668,0.0019887539092451334,0.22,1.4061223509997944e-06,0.9999961256980896,0.0,0.001420915243215859
23.0,0.03382795676589012,0.002348769223317504,0.23,1.241604877577629e-06,0.999997615814209,0.0,0.001487077446654439
24.0,0.03350703790783882,0.00305578182451427,0.24,1.2296096656427835e-06,0.9999920725822449,0.0,0.0017747905803844333
25.0,0.033345844596624374,0.0041444082744419575,0.25,1.3423511973087443e-06,0.9999962449073792,0.0,0.0023186486214399338
26.0,0.03296440467238426,0.005379056092351675,0.26,1.5563641682092566e-06,0.9999997019767761,0.0,0.0032133404165506363
27.0,0.033145707100629807,0.005976301617920399,0.27,1.7959608840101282e-06,0.9999958872795105,0.0,0.004202003125101328
28.0,0.03292568773031235,0.00554187037050724,0.28,1.887165581138106e-06,0.9999961256980896,0.0,0.004634485114365816
29.0,0.03274325281381607,0.00457615265622735,0.29,1.769909090398869e-06,0.9999962449073792,0.0,0.004276298452168703
30.0,0.03261706978082657,0.0037492895498871803,0.3,1.5622476894350257e-06,0.999997079372406,0.0,0.0034394480753690004
31.0,0.0324530266225338,0.0033118585124611855,0.31,1.402828502250486e-06,0.9999972581863403,0.0,0.0028047324158251286
32.0,0.03246321901679039,0.003287189407274127,0.32,1.3462143897413625e-06,0.9999952912330627,0.0,0.002448729472234845
33.0,0.03234824910759926,0.0036902809515595436,0.33,1.4073251577428891e-06,0.9999995231628418,0.0,0.0023959835525602102
34.0,0.03195544704794884,0.004562425892800093,0.34,1.5998068647604669e-06,0.9999973177909851,0.0,0.002694960916414857
35.0,0.03167848289012909,0.005745852366089821,0.35,1.9429453459451906e-06,0.999996542930603,0.0,0.003383062779903412
36.0,0.03135546296834946,0.006575907580554485,0.36,2.4503001441189554e-06,0.9999996423721313,0.0,0.004263370763510466
37.0,0.03143353387713432,0.006298428401350975,0.37,3.080371470787213e-06,0.9999985694885254,0.0,0.004884121008217335
38.0,0.03105851821601391,0.0053300377912819386,0.38,3.7577140119537944e-06,0.9999985694885254,0.0,0.004642564803361893
39.0,0.030823905020952225,0.004578557796776295,0.39,4.613482360582566e-06,0.9999975562095642,0.0,0.003911046776920557
40.0,0.030314523726701736,0.004563229624181986,0.4,6.022875822964124e-06,0.9999989867210388,0.0,0.003313917201012373
41.0,0.030092064291238785,0.005488250404596329,0.41,8.278753739432432e-06,0.9999961256980896,0.0,0.0032489353325217962
42.0,0.029625942930579185,0.007079137954860926,0.42,1.1933785572182387e-05,0.9999980330467224,0.0,0.003994511440396309
43.0,0.028928373008966446,0.007558448705822229,0.43,2.0667626813519746e-05,0.9999966621398926,0.0,0.005216019693762064
44.0,0.028817446902394295,0.005945784971117973,0.44,4.7746165364515036e-05,0.9999882578849792,0.0,0.005700498353689909
45.0,0.028152594342827797,0.0044901189394295216,0.45,0.00014399595966096967,0.9999905228614807,0.0,0.004567347001284361
46.0,0.027628377079963684,0.004639355465769768,0.46,0.0006597908795811236,0.9999575614929199,0.0,0.0037823535967618227
47.0,0.02695009484887123,0.0048494185321033,0.47,0.002316014841198921,0.9999743700027466,0.0,0.004371661692857742
48.0,0.026227392256259918,0.0010029927361756563,0.48,0.013436631299555302,0.9999564290046692,0.0,0.005773634184151888
