timestamp,model,line_id,from_bus,to_bus,v_surface_ms,p_tower,p_span,p_line,towers,spans,design_line_load_n,design_tower_load_kn
2024-09-01 00:00:00,schloemer,L13,11,4,37.79350328472054,0.07373394073105932,0.9793204864740879,0.9999998546655658,3,4,7693.24834,100.5203145
2024-09-01 00:00:00,schloemer,L14,14,8,37.727698324980146,0.008982103847462564,0.9318889675447148,1.0,8,17,8346.09956,115.642493
2024-09-01 01:00:00,schloemer,L0,1,2,36.774995407163,0.004342692448995988,0.9090537228463583,1.0,10,24,8112.648340000001,114.5003145
2024-09-01 01:00:00,schloemer,L1,2,3,37.057986670234854,0.001244342259577036,0.8847838678133224,1.0,16,37,8400.64834,124.1003145
2024-09-01 01:00:00,schloemer,L2,3,4,37.40621344385841,0.05181345323108777,0.9708028348336257,0.9999999819122395,3,5,7714.8483400000005,101.2403145
2024-09-01 01:00:00,schloemer,L3,4,5,37.754079777049164,0.06824946410382515,0.9781371414205453,0.9999999959595133,3,5,7705.8483400000005,100.9403145
2024-09-01 01:00:00,schloemer,L4,5,6,38.08205010037621,0.04072874311138963,0.9763347115295743,1.0,6,13,7882.24834,106.8203145
2024-09-01 01:00:00,schloemer,L5,7,8,37.759226708124416,0.028839429149690066,0.9683259848666327,1.0,7,14,7905.648340000001,107.6003145
2024-09-01 01:00:00,schloemer,L6,8,9,37.71432785455533,0.07931165196871115,0.9792556934615646,0.9999924330292035,2,3,7662.648340000001,99.5003145
2024-09-01 01:00:00,schloemer,L7,9,10,37.884747372908876,0.06369989046033397,0.9787854330660756,0.9999999999299408,4,6,7743.648340000001,102.2003145
2024-09-01 01:00:00,schloemer,L8,10,11,37.83586045022823,0.0850319411524556,0.9811024139610012,0.9999943502287988,2,3,7664.44834,99.5603145
2024-09-01 01:00:00,schloemer,L9,3,8,37.38898635872095,0.029323335784331772,0.9628261046244092,0.9999999999999999,5,11,7839.04834,105.3803145
2024-09-01 01:00:00,schloemer,L10,12,13,35.77924522623537,6.0344915551513445e-05,0.6096842036324748,1.0,17,41,8866.29956,132.982493
2024-09-01 01:00:00,schloemer,L11,13,14,36.80157374634832,0.0014200571955992336,0.8406263735754945,1.0,11,25,8524.29956,121.582493
2024-09-01 01:00:00,schloemer,L12,6,7,38.144189706840905,0.10903260214126442,0.9857222759645918,0.9999976895287122,2,3,7648.24834,99.0203145
2024-09-01 01:00:00,schloemer,L13,11,4,37.653028536353276,0.06724270289101386,0.9768926386453779,0.9999997686298173,3,4,7693.24834,100.5203145
2024-09-01 01:00:00,schloemer,L14,14,8,37.4912996215973,0.007236358347536331,0.919967671272096,1.0,8,17,8346.09956,115.642493
2024-09-01 02:00:00,schloemer,L0,1,2,36.49164846120381,0.0032632116596194027,0.8902370803915016,1.0,10,24,8112.648340000001,114.5003145
2024-09-01 02:00:00,schloemer,L1,2,3,36.8034909394395,0.000941332589030841,0.8647938467807208,1.0,16,37,8400.64834,124.1003145
2024-09-01 02:00:00,schloemer,L2,3,4,37.20343435961325,0.04480104772712257,0.9658670967335808,0.9999999596217343,3,5,7714.8483400000005,101.2403145
2024-09-01 02:00:00,schloemer,L3,4,5,37.618462472461914,0.06234032556109592,0.9756743987743935,0.9999999929781163,3,5,7705.8483400000005,100.9403145
2024-09-01 02:00:00,schloemer,L4,5,6,38.003628095904105,0.03846580437809877,0.9748507651185822,1.0,6,13,7882.24834,106.8203145
2024-09-01 02:00:00,schloemer,L5,7,8,37.53051313572083,0.024088847317367157,0.9623494622158324,1.0,7,14,7905.648340000001,107.6003145
2024-09-01 02:00:00,schloemer,L6,8,9,37.49307297887307,0.06867047994705555,0.9752928177027019,0.9999869179321719,2,3,7662.648340000001,99.5003145
2024-09-01 02:00:00,schloemer,L7,9,10,37.71603867211152,0.056822331562004336,0.9757774284645315,0.9999999998401563,4,6,7743.648340000001,102.2003145
2024-09-01 02:00:00,schloemer,L8,10,11,37.67544096142569,0.07679657897969216,0.9785304243776365,0.9999915653864269,2,3,7664.44834,99.5603145
2024-09-01 02:00:00,schloemer,L9,3,8,37.139786182396854,0.024058752840402042,0.9552014154637051,0.9999999999999987,5,11,7839.04834,105.3803145
2024-09-01 02:00:00,schloemer,L10,12,13,35.282793710090566,3.136826900818068e-05,0.5226208994662709,0.9999999999999319,17,41,8866.29956,132.982493
2024-09-01 02:00:00,schloemer,L11,13,14,36.42006897366278,0.0009327512238241908,0.8011632984842505,1.0,11,25,8524.29956,121.582493
2024-09-01 02:00:00,schloemer,L12,6,7,38.020842475195835,0.10139332420551861,0.9842252983400536,0.9999968302665392,2,3,7648.24834,99.0203145
2024-09-01 02:00:00,schloemer,L13,11,4,37.48028483810027,0.059853585394300746,0.9735399777146363,0.9999995926691486,3,4,7693.24834,100.5203145
2024-09-01 02:00:00,schloemer,L14,14,8,37.212253815695384,0.005561971907035113,0.9036010637102339,1.0,8,17,8346.09956,115.642493
2024-09-01 03:00:00,schloemer,L0,1,2,36.168121729561854,0.002328349114462114,0.8648791376433879,1.0,10,24,8112.648340000001,114.5003145
2024-09-01 03:00:00,schloemer,L1,2,3,36.51017359653965,0.0006766685717392029,0.8383688179488286,1.0,16,37,8400.64834,124.1003145
2024-09-01 03:00:00,schloemer,L2,3,4,36.9656847330596,0.037546591556477105,0.9591047053889199,0.9999998980221502,3,5,7714.8483400000005,101.2403145
2024-09-01 03:00:00,schloemer,L3,4,5,37.45345723304142,0.05567807254344359,0.9723274931031713,0.9999999863352168,3,5,7705.8483400000005,100.9403145
2024-09-01 03:00:00,schloemer,L4,5,6,37.900273527304684,0.03563658926648294,0.9727618022950064,1.0,6,13,7882.24834,106.8203145
2024-09-01 03:00:00,schloemer,L5,7,8,37.26212721029646,0.01935297557654836,0.9540250603693851,1.0,7,14,7905.648340000001,107.6003145
2024-09-01 03:00:00,schloemer,L6,8,9,37.23306552912357,0.05756024615314015,0.9697323908223102,0.9999753712966801,2,3,7662.648340000001,99.5003145
2024-09-01 03:00:00,schloemer,L7,9,10,37.51366503208964,0.049333194883789955,0.9716423733165014,0.9999999995752508,4,6,7743.648340000001,102.2003145
2024-09-01 03:00:00,schloemer,L8,10,11,37.48246628122919,0.06767748777627614,0.9749997667909315,0.9999864179751192,2,3,7664.44834,99.5603145
2024-09-01 03:00:00,schloemer,L9,3,8,36.8501119062514,0.018940278974950875,0.9445699896257403,0.9999999999999862,5,11,7839.04834,105.3803145
2024-09-01 03:00:00,schloemer,L10,12,13,34.724650379760035,1.4639561841778281e-05,0.4195170885477554,0.9999999997933388,17,41,8866.29956,132.982493
2024-09-01 03:00:00,schloemer,L11,13,14,35.985136441645054,0.0005667055779944308,0.7478724859652965,0.9999999999999989,11,25,8524.29956,121.582493
2024-09-01 03:00:00,schloemer,L12,6,7,37.86772938673157,0.0924352156969439,0.9821587783583388,0.9999953223358458,2,3,7648.24834,99.0203145
2024-09-01 03:00:00,schloemer,L13,11,4,37.27454467762924,0.051871468328606674,0.9689553831983809,0.9999992083251261,3,4,7693.24834,100.5203145
2024-09-01 03:00:00,schloemer,L14,14,8,36.88888637771226,0.004055256214108849,0.8811564860430083,0.9999999999999998,8,17,8346.09956,115.642493
2024-09-01 04:00:00,schloemer,L0,1,2,35.803757761908884,0.0015692849831033806,0.8308553350326016,1.0,10,24,8112.648340000001,114.5003145
2024-09-01 04:00:00,schloemer,L1,2,3,36.177303398439946,0.0004601684809566464,0.8036783537660431,1.0,16,37,8400.64834,124.1003145
2024-09-01 04:00:00,schloemer,L2,3,4,36.69241746857265,0.03039352226937364,0.9498337753888191,0.9999997103699519,3,5,7714.8483400000005,101.2403145
2024-09-01 04:00:00,schloemer,L3,4,5,37.258879098266206,0.048533931637509076,0.967830684826719,0.9999999703251186,3,5,7705.8483400000005,100.9403145
2024-09-01 04:00:00,schloemer,L4,5,6,37.772057285956095,0.03235982344918431,0.9699454371557664,1.0,6,13,7882.24834,106.8203145
2024-09-01 04:00:00,schloemer,L5,7,8,36.95291857743561,0.01488333978826284,0.942388461801452,1.0,7,14,7905.648340000001,107.6003145
2024-09-01 04:00:00,schloemer,L6,8,9,36.93323793490083,0.0465022452993018,0.9618882822143916,0.9999496713917274,2,3,7662.648340000001,99.5003145
2024-09-01 04:00:00,schloemer,L7,9,10,37.276989038659615,0.04156718229695655,0.965975939164035,0.9999999986909278,4,6,7743.648340000001,102.2003145
2024-09-01 04:00:00,schloemer,L8,10,11,37.256416083543456,0.05804596568791476,0.9701746302247471,0.9999764594323375,2,3,7664.44834,99.5603145
2024-09-01 04:00:00,schloemer,L9,3,8,36.51883163177806,0.014231758917102821,0.9296850699950178,0.9999999999998066,5,11,7839.04834,105.3803145
2024-09-01 04:00:00,schloemer,L10,12,13,30.26569102805112,1.393203052924008e-08,0.0028940506401361477,0.11203978811236714,17,41,8866.29956,132.982493
2024-09-01 04:00:00,schloemer,L11,13,14,35.49449223985644,0.00031526326615816114,0.6771159841352423,0.9999999999994695,11,25,8524.29956,121.582493
2024-09-01 04:00:00,schloemer,L12,6,7,37.68450659902709,0.08246583237252536,0.9793483866148558,0.9999925850803416,2,3,7648.24834,99.0203145
2024-09-01 04:00:00,schloemer,L13,11,4,37.035323312057784,0.04364654595541895,0.9627033543195728,0.9999983074777321,3,4,7693.24834,100.5203145
2024-09-01 04:00:00,schloemer,L14,14,8,36.5196560484008,0.0027865242626418096,0.8504200627315301,0.9999999999999908,8,17,8346.09956,115.642493
2024-09-01 05:00:00,schloemer,L0,1,2,35.398156623970024,0.0009935342207216813,0.7855888445924368,0.9999999999999999,10,24,8112.648340000001,114.5003145
2024-09-01 05:00:00,schloemer,L1,2,3,35.8043732314489,0.00029466552992096773,0.7585780122738409,1.0,16,37,8400.64834,124.1003145
2024-09-01 05:00:00,schloemer,L2,3,4,36.38331367432826,0.023671860574233206,0.9370943262973,0.9999990832804163,3,5,7714.8483400000005,101.2403145
2024-09-01 05:00:00,schloemer,L3,4,5,37.03480281693603,0.041207978015632696,0.9618187874375145,0.9999999284809367,3,5,7705.8483400000005,100.9403145
2024-09-01 05:00:00,schloemer,L4,5,6,37.61932991134793,0.02877701783526454,0.9662384656780338,1.0,6,13,7882.24834,106.8203145
2024-09-01 05:00:00,schloemer,L5,7,8,36.60187046372878,0.010896568764057868,0.9260459055255084,0.9999999999999999,7,14,7905.648340000001,107.6003145
2024-09-01 05:00:00,schloemer,L6,8,9,36.59266585431868,0.03602387966399956,0.9507430823751226,0.9998889459899256,2,3,7662.648340000001,99.5003145
2024-09-01 05:00:00,schloemer,L7,9,10,37.005569420153186,0.03387943089501455,0.9582009419200701,0.9999999953535177,4,6,7743.648340000001,102.2003145
2024-09-01 05:00:00,schloemer,L8,10,11,36.99698255317982,0.04831254544031938,0.9635772015007936,0.9999562368451592,2,3,7664.44834,99.5603145
2024-09-01 05:00:00,schloemer,L9,3,8,36.14495728626551,0.010145430900075914,0.908766920988098,0.9999999999965363,5,11,7839.04834,105.3803145
2024-09-01 05:00:00,schloemer,L10,12,13,29.653864329985495,4.8730118828999025e-09,4.0090023267769226e-07,1.6519617586308044e-05,17,41,8866.29956,132.982493
2024-09-01 05:00:00,schloemer,L11,13,14,34.94585429565496,0.00015877191646351818,0.5859557790583916,0.9999999997336764,11,25,8524.29956,121.582493
2024-09-01 05:00:00,schloemer,L12,6,7,37.47106040585056,0.07185484866844338,0.9755487771800342,0.999987406873949,2,3,7648.24834,99.0203145
2024-09-01 05:00:00,schloemer,L13,11,4,36.76236009231382,0.03554643244319711,0.9541692295780947,0.9999960420290425,3,4,7693.24834,100.5203145
2024-09-01 05:00:00,schloemer,L14,14,8,36.10310728413043,0.0017912464912320791,0.8085159729592952,0.9999999999993834,8,17,8346.09956,115.642493
2024-09-01 06:00:00,schloemer,L0,1,2,34.95113043648027,0.0005873785570398304,0.7262629579496519,0.9999999999999688,10,24,8112.648340000001,114.5003145
2024-09-01 06:00:00,schloemer,L1,2,3,35.39104701256424,0.00017679046968965828,0.7008106619037564,1.0,16,37,8400.64834,124.1003145
2024-09-01 06:00:00,schloemer,L2,3,4,36.03823171152106,0.017662033307879743,0.9195517934298545,0.9999968057814842,3,5,7714.8483400000005,101.2403145
2024-09-01 06:00:00,schloemer,L3,4,5,36.781522284018635,0.03400490525060651,0.9537934211172159,0.9999998101354707,3,5,7705.8483400000005,100.9403145
2024-09-01 06:00:00,schloemer,L4,5,6,37.44268905302282,0.025041200853787693,0.9614267618375603,1.0,6,13,7882.24834,106.8203145
2024-09-01 06:00:00,schloemer,L5,7,8,36.20802318991526,0.007547090437968085,0.903011943669898,0.9999999999999938,7,14,7905.648340000001,107.6003145
2024-09-01 06:00:00,schloemer,L6,8,9,36.21049459906351,0.026599548230988757,0.9347970620174243,0.9997373456594941,2,3,7662.648340000001,99.5003145
2024-09-01 06:00:00,schloemer,L7,9,10,36.699102710368464,0.02661241679271853,0.9474964947891147,0.9999999811950147,4,6,7743.648340000001,102.2003145
2024-09-01 06:00:00,schloemer,L8,10,11,36.70401671765921,0.038893140486480515,0.9545296817056228,0.9999131584959464,2,3,7664.44834,99.5603145
2024-09-01 06:00:00,schloemer,L9,3,8,35.72757124660145,0.006814469225445041,0.8793347427174343,0.9999999999236944,5,11,7839.04834,105.3803145
2024-09-01 06:00:00,schloemer,L10,12,13,28.980283111529133,1.5049079760132145e-09,1.9906886139509083e-08,8.41765421144558e-07,17,41,8866.29956,132.982493
2024-09-01 06:00:00,schloemer,L11,13,14,30.473939696349273,1.9948276708259272e-07,0.013194368609248164,0.28255349018285747,11,25,8524.29956,121.582493
2024-09-01 06:00:00,schloemer,L12,6,7,37.22745922479953,0.06101127279548613,0.9704155460672422,0.9999771697099263,2,3,7648.24834,99.0203145
2024-09-01 06:00:00,schloemer,L13,11,4,36.45556743048597,0.027921771545892038,0.9424908934638123,0.9999899526823958,3,4,7693.24834,100.5203145
2024-09-01 06:00:00,schloemer,L14,14,8,35.63778097635498,0.0010681966580845526,0.7519798492065487,0.9999999999495843,8,17,8346.09956,115.642493
2024-09-01 07:00:00,schloemer,L0,1,2,30.585575406234423,1.109431847501341e-06,0.04767545605911638,0.6903759839886916,10,24,8112.648340000001,114.5003145
2024-09-01 07:00:00,schloemer,L1,2,3,34.937066096002305,9.885835705769619e-05,0.6284709718111237,0.9999999999999999,16,37,8400.64834,124.1003145
2024-09-01 07:00:00,schloemer,L2,3,4,35.657115807633396,0.012563035780877141,0.8953880287914842,0.9999879375626589,3,5,7714.8483400000005,101.2403145
2024-09-01 07:00:00,schloemer,L3,4,5,36.49947237618799,0.02720705050267913,0.9430792799622639,0.999999449936068,3,5,7705.8483400000005,100.9403145
2024-09-01 07:00:00,schloemer,L4,5,6,37.24291167521823,0.02130412054267783,0.9552322520649708,1.0,6,13,7882.24834,106.8203145
2024-09-01 07:00:00,schloemer,L5,7,8,35.770348731623216,0.004909179215006332,0.8705317735958625,0.9999999999996408,7,14,7905.648340000001,107.6003145
2024-09-01 07:00:00,schloemer,L6,8,9,35.78581756874583,0.018590409177699385,0.9118694174879416,0.9993407038834783,2,3,7662.648340000001,99.5003145
2024-09-01 07:00:00,schloemer,L7,9,10,36.35732141598558,0.02006073894501237,0.9327024579401406,0.9999999143372825,4,6,7743.648340000001,102.2003145
2024-09-01 07:00:00,schloemer,L8,10,11,36.37743285486189,0.030169763235843527,0.9420751149196586,0.9998171954576858,2,3,7664.44834,99.5603145
2024-09-01 07:00:00,schloemer,L9,3,8,35.26570568137992,0.004278731959347359,0.8380716056361289,0.9999999980355453,5,11,7839.04834,105.3803145
2024-09-01 07:00:00,schloemer,L10,12,13,28.24240094628468,4.0789582822498005e-10,4.229171457481584e-10,2.427383183345455e-08,17,41,8866.29956,132.982493
2024-09-01 07:00:00,schloemer,L11,13,14,29.87748221082185,7.217392128389122e-08,8.623772108307115e-06,0.00021636573505134926,11,25,8524.29956,121.582493
2024-09-01 07:00:00,schloemer,L12,6,7,36.953865054100184,0.05035316062207029,0.9634656349904016,0.9999560226612759,2,3,7648.24834,99.0203145
2024-09-01 07:00:00,schloemer,L13,11,4,36.114938946915295,0.021070244958879214,0.9264707458575351,0.9999725782459993,3,4,7693.24834,100.5203145
2024-09-01 07:00:00,schloemer,L14,14,8,35.12207291547449,0.0005853110834033171,0.6772015360962477,0.9999999955352141,8,17,8346.09956,115.642493
2024-09-01 08:00:00,schloemer,L0,1,2,30.11515499446645,5.051287361723666e-07,0.024635833654966577,0.45045797085885064,10,24,8112.648340000001,114.5003145
2024-09-01 08:00:00,schloemer,L1,2,3,30.567370927771915,1.379058921502363e-07,0.02191007876629758,0.5594308943399191,16,37,8400.64834,124.1003145
2024-09-01 08:00:00,schloemer,L2,3,4,35.239856352333966,0.008472298886591845,0.8622040540001084,0.9999515719748546,3,5,7714.8483400000005,101.2403145
2024-09-01 08:00:00,schloemer,L3,4,5,36.189105328587495,0.02104880081300997,0.9287688611649617,0.9999982795875869,3,5,7705.8483400000005,100.9403145
2024-09-01 08:00:00,schloemer,L4,5,6,37.02084322577362,0.017703709375349486,0.9472957359929929,1.0,6,13,7882.24834,106.8203145
2024-09-01 08:00:00,schloemer,L5,7,8,35.28756594355156,0.002973601622441202,0.824955436804587,0.9999999999751671,7,14,7905.648340000001,107.6003145
2024-09-01 08:00:00,schloemer,L6,8,9,35.31749649699814,0.012196947480209719,0.8788702101030388,0.9982658222110388,2,3,7662.648340000001,99.5003145
2024-09-01 08:00:00,schloemer,L7,9,10,35.979839244329824,0.014440083305877649,0.9121968482887075,0.9999995676925097,4,6,7743.648340000001,102.2003145
2024-09-01 08:00:00,schloemer,L8,10,11,36.01706195618007,0.022451935586975003,0.9248730022892011,0.999594804754399,2,3,7664.44834,99.5603145
2024-09-01 08:00:00,schloemer,L9,3,8,34.75816510304249,0.00248858344518188,0.7808557651987715,0.9999999447133949,5,11,7839.04834,105.3803145
2024-09-01 08:00:00,schloemer,L10,12,13,27.43731916095081,9.654244070844697e-11,2.9426461267689774e-12,1.7618699832411266e-09,17,41,8866.29956,132.982493
2024-09-01 08:00:00,schloemer,L11,13,14,29.222265656395912,2.3004730564935016e-08,7.330178806164156e-07,1.8578333191632268e-05,11,25,8524.29956,121.582493
2024-09-01 08:00:00,schloemer,L12,6,7,36.650395372675156,0.0402731615404307,0.9540214965818576,0.9999104718164911,2,3,7648.24834,99.0203145
2024-09-01 08:00:00,schloemer,L13,11,4,35.74040833789863,0.015205588053363472,0.9044698747894808,0.9999204577054875,3,4,7693.24834,100.5203145
2024-09-01 08:00:00,schloemer,L14,14,8,30.66670104154761,9.868983623650962e-07,0.029432333261936505,0.39822312019568873,8,17,8346.09956,115.642493
2024-09-01 09:00:00,schloemer,L0,1,2,29.607664190094912,2.118130980610644e-07,4.0550457839461096e-05,0.0009748733538742504,10,24,8112.648340000001,114.5003145
2024-09-01 09:00:00,schloemer,L1,2,3,30.091213202768213,6.145255759815171e-08,0.009981907762676046,0.3100852511895732,16,37,8400.64834,124.1003145
2024-09-01 09:00:00,schloemer,L2,3,4,34.78609480554162,0.005382641403562816,0.8169919606375063,0.9997980150808152,3,5,7714.8483400000005,101.2403145
2024-09-01 09:00:00,schloemer,L3,4,5,35.85071427225893,0.015696903509218596,0.9096548608979758,0.9999942600182905,3,5,7705.8483400000005,100.9403145
2024-09-01 09:00:00,schloemer,L4,5,6,36.77723625562838,0.014353721598561853,0.9371533034775468,0.9999999999999998,6,13,7882.24834,106.8203145
2024-09-01 09:00:00,schloemer,L5,7,8,34.75788624808457,0.0016603775402695975,0.7618298869827828,0.9999999981320302,7,14,7905.648340000001,107.6003145
2024-09-01 09:00:00,schloemer,L6,8,9,34.80391349227378,0.007438188092572684,0.8316206681164087,0.9952969297068732,2,3,7662.648340000001,99.5003145
2024-09-01 09:00:00,schloemer,L7,9,10,35.56593407277192,0.009866915021076395,0.8837521959285786,0.9999976281739372,4,6,7743.648340000001,102.2003145
2024-09-01 09:00:00,schloemer,L8,10,11,35.622445442863565,0.01594615924352094,0.9010694818232798,0.999062376307324,2,3,7664.44834,99.5603145
2024-09-01 09:00:00,schloemer,L9,3,8,30.3554138349463,6.041488591512767e-06,0.06853908095624073,0.5420712611801635,5,11,7839.04834,105.3803145
2024-09-01 09:00:00,schloemer,L10,12,13,26.56157324238493,1.9876322809864178e-11,4.6629367034256575e-15,3.3808866817253147e-10,17,41,8866.29956,132.982493
2024-09-01 09:00:00,schloemer,L11,13,14,28.504766507418907,6.394597074077524e-09,3.064238796035568e-08,8.363999290939006e-07,11,25,8524.29956,121.582493
2024-09-01 09:00:00,schloemer,L12,6,7,36.316926517629646,0.03110493445250706,0.9411324527370853,0.9998084944733878,2,3,7648.24834,99.0203145
2024-09-01 09:00:00,schloemer,L13,11,4,35.331650966877795,0.01043827774027739,0.8742966397034537,0.9997580552443457,3,4,7693.24834,100.5203145
2024-09-01 09:00:00,schloemer,L14,14,8,30.11382407887981,3.9125458106692435e-07,0.012325551079752639,0.190095971365962,8,17,8346.09956,115.642493
2024-09-01 10:00:00,schloemer,L0,1,2,29.062550856053882,8.147532493119058e-08,6.360988468956386e-06,0.0001534671847922553,10,24,8112.648340000001,114.5003145
2024-09-01 10:00:00,schloemer,L1,2,3,29.577205428063138,2.5274270787356556e-08,6.436202809600999e-06,0.00023851620913850624,16,37,8400.64834,124.1003145
2024-09-01 10:00:00,schloemer,L2,3,4,30.436783715777107,1.8234794817328925e-05,0.09869921009990157,0.4052629417266138,3,5,7714.8483400000005,101.2403145
2024-09-01 10:00:00,schloemer,L3,4,5,35.48419744959329,0.011240331069563236,0.884151548413392,0.9999798291872608,3,5,7705.8483400000005,100.9403145
2024-09-01 10:00:00,schloemer,L4,5,6,36.51253155214815,0.011337109570346393,0.9242023228600277,0.9999999999999974,6,13,7882.24834,106.8203145
2024-09-01 10:00:00,schloemer,L5,7,8,30.333578710991222,3.4813141306377915e-06,0.05708122938108229,0.5608333479775465,7,14,7905.648340000001,107.6003145
2024-09-01 10:00:00,schloemer,L6,8,9,30.390347861449193,2.5651161346673668e-05,0.10479092792759637,0.2826168965916718,2,3,7662.648340000001,99.5003145
2024-09-01 10:00:00,schloemer,L7,9,10,35.114259801416104,0.006353611360600753,0.8443983496887908,0.9999861639339469,4,6,7743.648340000001,102.2003145
2024-09-01 10:00:00,schloemer,L8,10,11,35.19256090801769,0.010739991467840437,0.8681531915833006,0.9977569974372319,2,3,7664.44834,99.5603145
2024-09-01 10:00:00,schloemer,L9,3,8,29.81876297923639,2.4936331358693664e-06,0.0003311784508105431,0.003649359351955317,5,11,7839.04834,105.3803145
2024-09-01 10:00:00,schloemer,L10,12,13,25.610883860085817,3.5512703888684882e-12,0.0,6.03715966107643e-11,17,41,8866.29956,132.982493
2024-09-01 10:00:00,schloemer,L11,13,14,27.720405501351255,1.5331703684395848e-09,4.969273881272329e-10,2.9288058311927045e-08,11,25,8524.29956,121.582493
2024-09-01 10:00:00,schloemer,L12,6,7,35.95282990128674,0.02309609540689539,0.9234643863654491,0.9995721471821855,2,3,7648.24834,99.0203145
2024-09-01 10:00:00,schloemer,L13,11,4,34.88782109852673,0.006772420043030691,0.833124165305972,0.9992401635631829,3,4,7693.24834,100.5203145
2024-09-01 10:00:00,schloemer,L14,14,8,29.50904246205353,1.383104842878069e-07,7.113259096636071e-06,0.00012202487304202592,8,17,8346.09956,115.642493
2024-09-01 11:00:00,schloemer,L0,1,2,28.47867729483137,2.8616345071341698e-08,6.486056035592824e-07,1.585257733505152e-05,10,24,8112.648340000001,114.5003145
2024-09-01 11:00:00,schloemer,L1,2,3,29.023654178043433,9.546525459036559e-09,7.765256361258466e-07,2.8883786955424817e-05,16,37,8400.64834,124.1003145
2024-09-01 11:00:00,schloemer,L2,3,4,29.96624688969433,8.572860266120585e-06,0.0008837535815335862,0.004436569520525624,3,5,7714.8483400000005,101.2403145
2024-09-01 11:00:00,schloemer,L3,4,5,35.088757885051855,0.007691276210937792,0.8502120224057913,0.9999263241400612,3,5,7705.8483400000005,100.9403145
2024-09-01 11:00:00,schloemer,L4,5,6,36.22657562330839,0.008703943630450905,0.9076501772089762,0.9999999999999662,6,13,7882.24834,106.8203145
2024-09-01 11:00:00,schloemer,L5,7,8,29.772125397437502,1.36596906596953e-06,0.00020689061241752071,0.0029021107426621118,7,14,7905.648340000001,107.6003145
2024-09-01 11:00:00,schloemer,L6,8,9,29.84667178023613,1.0763978885108827e-05,0.0008458392702453965,0.0025568453444911876,2,3,7662.648340000001,99.5003145
2024-09-01 11:00:00,schloemer,L7,9,10,34.62247895126634,0.00382010283933798,0.7903686771575902,0.999916422737307,4,6,7743.648340000001,102.2003145
2024-09-01 11:00:00,schloemer,L8,10,11,34.725472516462666,0.006804203906531581,0.8228365096266368,0.9945148004836573,2,3,7664.44834,99.5603145
2024-09-01 11:00:00,schloemer,L9,3,8,29.234691001455456,9.213435693267158e-07,6.133809083186392e-05,0.0006791157094242495,5,11,7839.04834,105.3803145
2024-09-01 11:00:00,schloemer,L10,12,13,24.579892275820168,5.504485756091526e-13,0.0,9.357625785355594e-12,17,41,8866.29956,132.982493
2024-09-01 11:00:00,schloemer,L11,13,14,26.86313884040212,3.132788473081405e-10,2.238098595341853e-12,3.5020197852730917e-09,11,25,8524.29956,121.582493
2024-09-01 11:00:00,schloemer,L12,6,7,35.55663290196679,0.016392372615704476,0.8991473069606537,0.9990075553972148,2,3,7648.24834,99.0203145
2024-09-01 11:00:00,schloemer,L13,11,4,30.53640689550019,2.528171371563026e-05,0.1143937476783704,0.38492261917771553,3,4,7693.24834,100.5203145
2024-09-01 11:00:00,schloemer,L14,14,8,28.84791553731276,4.305191547704368e-08,5.547706642961003e-07,9.775471460193863e-06,8,17,8346.09956,115.642493
