model_type,train_time_seconds,best_epoch,final_train_loss,final_val_loss,val_mae,horizon_mae,best_val_mse,high_risk_mae,high_risk_count,high_risk_ratio,top_risk_mae,top_risk_count,top_risk_ratio,spearman_corr,precision_at_5,recall_at_5,hit_at_5,ndcg_at_5,precision_at_10,recall_at_10,hit_at_10,ndcg_at_10,precision_at_20,recall_at_20,hit_at_20,ndcg_at_20,num_parameters
metapath_local_riskattn_resid,52.76680135726929,52,0.0007813409116936274,0.0012077339069946902,0.01105921545741978,0.00458510238328877,0.0012077337596565485,0.06734583486219793,44,0.10114942528735632,0.06734583486219793,44,0.10114942528735632,0.5534339658817485,1.0,1.0,1.0,1.0,0.7,0.7,1.0,0.7909506325094737,1.0,1.0,1.0,1.0,147124
