model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,best_val_mse
metapath_v1,0.23481548891365528,0.30075363410688816,0.36155717972553136,0.4333056308646716,0.2757110442076292,0.3228156837418327,0.18775376677513123
baseline_gnn,0.34043541491826373,0.37460883843346154,0.3988079862883597,0.4461553444226217,0.3759392937686708,0.41734108064837216,0.19905458390712738
