model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,best_val_mse
metapath_v1,0.22945883767058453,0.3328461358836241,0.33766806297229995,0.42912967335393803,0.2896415014968564,0.3713571677249207,0.1841522604227066
baseline_gnn,0.34043541491826373,0.37460883843346154,0.3988079862883597,0.4461553444226217,0.3759392937686708,0.41734108064837216,0.19905458390712738
