model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,best_val_mse
metapath_v1,0.3227946470896403,0.3693542339894616,0.3823442606131236,0.4457852990489549,0.3657681581046846,0.41994449258699124,0.19872452318668365
baseline_gnn,0.33661655004819235,0.3742960476148427,0.39016927086945735,0.44519396675344935,0.3752713995509677,0.419732928676973,0.19819766283035278
