model_type,train_time_seconds,best_epoch,final_train_loss,final_val_loss,val_mae,horizon_mae,best_val_mse,high_risk_mae,high_risk_count,high_risk_ratio,top_risk_mae,top_risk_count,top_risk_ratio,spearman_corr,precision_at_5,recall_at_5,hit_at_5,ndcg_at_5,precision_at_10,recall_at_10,hit_at_10,ndcg_at_10,precision_at_20,recall_at_20,hit_at_20,ndcg_at_20,fp_at_10_true_rank_gt_30,fp_at_20_true_rank_gt_50,num_parameters
metapath_v1,103.51538729667664,93,0.024242011573829245,1.2948649247784323e-06,0.000945862912616427,0.0011454033078266972,1.294864773626614e-06,,0,0.0,0.001218770292302183,410,0.10019550342130987,-0.1293726797560608,0.2,0.2,1.0,0.14606834984270645,0.2,0.2,1.0,0.23365080824310533,0.15,0.15,1.0,0.18312889372969518,8.0,11.0,100083
