epoch,train_mse,val_mse,warmup_scale,train_gate_reg,train_attn_entropy,train_rank_loss,train_fp_loss
1.0,0.18124255537986755,0.03446066752076149,0.01,0.015202049165964127,0.9999768733978271,0.0,0.15712440013885498
2.0,0.05051537975668907,0.010569777339696884,0.02,0.007482597138732672,0.9999706745147705,0.0,0.0299660824239254
3.0,0.03524113819003105,0.004088183864951134,0.03,0.0037031767424196005,0.9999825954437256,0.0,0.009168362244963646
4.0,0.03345678746700287,0.0019620468374341726,0.04,0.0017994168447330594,0.99997878074646,0.0,0.003476490965113044
5.0,0.034044940024614334,0.0011593899689614773,0.05,0.0008501777774654329,0.9999890923500061,0.0,0.0016387918731197715
6.0,0.03466347977519035,0.0008349634590558708,0.06,0.00039989646757021546,0.9999735951423645,0.0,0.0009372602216899395
7.0,0.03512132167816162,0.0007250206544995308,0.07,0.0001950722944457084,0.9999967217445374,0.0,0.0006631597061641514
8.0,0.03524341061711311,0.0007602096884511411,0.08,0.00010253452637698501,0.9999759793281555,0.0,0.0005639977171085775
9.0,0.03522597625851631,0.0009642878430895507,0.09,6.0315931477816775e-05,0.999996542930603,0.0,0.0005947022582404315
10.0,0.03491890802979469,0.0014769331319257617,0.1,4.1004925151355565e-05,0.9999912977218628,0.0,0.0007701287395320833
11.0,0.03446679934859276,0.0026560891419649124,0.11,3.30785260302946e-05,0.9999883770942688,0.0,0.0012334570055827498
12.0,0.03360060602426529,0.005166164133697748,0.12,3.2005969842430204e-05,0.9999986886978149,0.0,0.0022508089896291494
13.0,0.03361741825938225,0.007873757742345333,0.13,3.5964007111033425e-05,0.9999977946281433,0.0,0.004465095233172178
14.0,0.03426267206668854,0.007210403215140104,0.14,3.519604433677159e-05,0.9999940395355225,0.0,0.006903387140482664
15.0,0.033724427223205566,0.00508143100887537,0.15,2.2839438315713778e-05,0.9999918937683105,0.0,0.006230192258954048
16.0,0.03326444327831268,0.0034937316086143255,0.16,1.2251311090949457e-05,0.999992847442627,0.0,0.00434544263407588
17.0,0.033202141523361206,0.002693020273000002,0.17,6.652233878412517e-06,0.9999988675117493,0.0,0.0028874222189188004
18.0,0.03324146941304207,0.0024297917261719704,0.18,4.074408479937119e-06,0.9999969005584717,0.0,0.0021895284298807383
19.0,0.0334034264087677,0.0025410635862499475,0.19,2.8865279091405682e-06,0.9999939799308777,0.0,0.0019815790001302958
20.0,0.03328308090567589,0.003012001281604171,0.2,2.340213768547983e-06,0.9999972581863403,0.0,0.002067098394036293
21.0,0.03299008309841156,0.0039029831532388926,0.21,2.1342116269806866e-06,0.9999984502792358,0.0,0.0024717741180211306
22.0,0.032765425741672516,0.005213493946939707,0.22,2.136510147465742e-06,0.9999982714653015,0.0,0.003213181160390377
23.0,0.03262792155146599,0.00657846312969923,0.23,2.257516143799876e-06,0.9999973773956299,0.0,0.004321211948990822
24.0,0.032694775611162186,0.007163121830672026,0.24,2.352511728531681e-06,0.9999992251396179,0.0,0.005483909044414759
25.0,0.03246965631842613,0.0066277701407670975,0.25,2.2399065073841484e-06,0.9999989867210388,0.0,0.0059481048956513405
26.0,0.03237130865454674,0.005512476433068514,0.26,1.918006546475226e-06,0.9999966621398926,0.0,0.0055144052021205425
27.0,0.03201834857463837,0.0045463754795491695,0.27,1.5460034319403348e-06,0.999998152256012,0.0,0.004522423725575209
28.0,0.03192314878106117,0.004012822639197111,0.28,1.2622843996723532e-06,0.9999970197677612,0.0,0.003686525858938694
29.0,0.031970344483852386,0.003916566260159016,0.29,1.0995676120728604e-06,0.9999975562095642,0.0,0.0032456903718411922
30.0,0.03180638700723648,0.004264290444552898,0.3,1.040854726852558e-06,0.999997079372406,0.0,0.0031427706126123667
31.0,0.031633857637643814,0.005058477632701397,0.31,1.0756440360637498e-06,0.9999986290931702,0.0,0.003423668211326003
32.0,0.03153112903237343,0.006151743233203888,0.32,1.1951321994274622e-06,0.9999969601631165,0.0,0.004097791388630867
33.0,0.03127343952655792,0.007065639365464449,0.33,1.3742333067057189e-06,0.9999986886978149,0.0,0.005015724804252386
34.0,0.03126848116517067,0.007104844320565462,0.34,1.5471629239982576e-06,0.999996542930603,0.0,0.005771373398602009
35.0,0.03094540908932686,0.006284174509346485,0.35,1.6187167375392164e-06,0.999997615814209,0.0,0.005838843062520027
