epoch,train_mse,val_mse,warmup_scale,train_gate_reg,train_attn_entropy,train_rank_loss
1.0,0.2229761779308319,0.19731692969799042,0.01,0.23183222115039825,0.999968409538269,0.006262957584112883
2.0,0.20828290283679962,0.1715100258588791,0.02,0.015984565019607544,0.9998840689659119,0.005632799584418535
3.0,0.19600693881511688,0.15051810443401337,0.03,0.0019435929134488106,0.9998043775558472,0.004247038159519434
4.0,0.18532809615135193,0.13259091973304749,0.04,0.0002858554944396019,0.9996973276138306,0.004083655308932066
5.0,0.1744610220193863,0.1169738695025444,0.05,6.40344587736763e-05,0.9992350935935974,0.003326339414343238
6.0,0.1637861728668213,0.1030605286359787,0.06,2.4139553715940565e-05,0.9994283318519592,0.0024901768192648888
7.0,0.15404736995697021,0.0898684561252594,0.07,1.7701629985822365e-05,0.9990886449813843,0.002970525762066245
8.0,0.14103466272354126,0.07335630804300308,0.08,3.088652738370001e-05,0.9985071420669556,0.002289804397150874
9.0,0.1298879235982895,0.04183773323893547,0.09,0.0001555502094561234,0.998108446598053,0.0022578067146241665
10.0,0.1149037629365921,0.041410136967897415,0.1,0.003140506101772189,0.9996054172515869,0.0025934057775884867
11.0,0.09946872293949127,0.03445881977677345,0.11,0.0006801014533266425,0.9983391761779785,0.002872263779863715
12.0,0.08618535101413727,0.05283941328525543,0.12,0.04560339078307152,0.9994103908538818,0.00043985361116938293
13.0,0.0667000487446785,0.05711083486676216,0.13,1.549043554405216e-05,0.9994366765022278,0.00140455923974514
14.0,0.05474462732672691,0.05469244346022606,0.14,2.6174660661126836e-07,0.998893678188324,0.0007745740585960448
15.0,0.04507845267653465,0.04940192028880119,0.15,3.0102260240028045e-08,0.9999556541442871,0.0008775850292295218
16.0,0.035707540810108185,0.04136177897453308,0.16,7.522424461114952e-09,0.9995207786560059,0.0012359835673123598
17.0,0.026283467188477516,0.03153843432664871,0.17,2.649523489495209e-09,0.9994003772735596,0.00013921874051447958
18.0,0.018266916275024414,0.021874574944376945,0.18,1.111585601343279e-09,0.999874472618103,3.82097641704604e-05
19.0,0.011052500456571579,0.01403059996664524,0.19,5.200292418905406e-10,0.9998083114624023,6.954521086299792e-05
20.0,0.006178413517773151,0.008594694547355175,0.2,2.637941254324261e-10,0.9995824098587036,0.0006897335406392813
21.0,0.0018576937727630138,0.005365729797631502,0.21,1.4303663808945544e-10,0.9997115731239319,0.0007781492313370109
22.0,-0.0007728761993348598,0.003686081152409315,0.22,8.215252783605465e-11,0.9999366402626038,0.0011089497711509466
23.0,-0.0019997251220047474,0.0029518408700823784,0.23,4.964674504837063e-11,0.9998322129249573,0.0007054635789245367
24.0,-0.002403936581686139,0.0027030427008867264,0.24,3.139878287927722e-11,0.9996978640556335,0.00025481305783614516
25.0,-0.0029478142969310284,0.0026572062633931637,0.25,2.06879079839295e-11,0.999884307384491,9.379239054396749e-05
26.0,-0.0029177351389080286,0.0026870400179177523,0.26,1.4145074000992963e-11,0.9999745488166809,7.470606215065345e-05
27.0,-0.0023287436924874783,0.002703985432162881,0.27,1.0002174435919109e-11,0.9998210668563843,0.000836721679661423
28.0,-0.003233136609196663,0.0027073598466813564,0.28,7.292380241330498e-12,0.999815046787262,0.0004469930718187243
29.0,-0.0033219177275896072,0.002692966954782605,0.29,5.4669788661365626e-12,0.9999746084213257,0.0007350745145231485
30.0,-0.0026916181668639183,0.002648037625476718,0.3,4.203851242806644e-12,0.9999571442604065,0.0005351940635591745
31.0,-0.003496370743960142,0.002579699270427227,0.31,3.3081157171238607e-12,0.9998533725738525,0.00040110491681843996
32.0,-0.0029377329628914595,0.0024686320684850216,0.32,2.6586248393772882e-12,0.9999171495437622,0.0003000785072799772
33.0,-0.00356466555967927,0.0023373232688754797,0.33,2.1781172785534375e-12,0.9999876618385315,0.0005554759409278631
34.0,-0.003577399766072631,0.0021784633863717318,0.34,1.816128952954188e-12,0.9999493360519409,0.0006273371400311589
35.0,-0.004047785419970751,0.0019997539930045605,0.35,1.5388617029959972e-12,0.9999102354049683,0.000553244142793119
36.0,-0.003563478123396635,0.0018019347917288542,0.36,1.3232264676338312e-12,0.9999496340751648,0.0006086249486543238
37.0,-0.003756742924451828,0.0015956585993990302,0.37,1.1531490822988544e-12,0.9999961256980896,0.0004750570224132389
38.0,-0.0036152065731585026,0.0014166991459205747,0.38,1.0172823954740506e-12,0.999961256980896,0.0005696633597835898
39.0,-0.0036628330126404762,0.0012531268876045942,0.39,9.074855667270953e-13,0.9999351501464844,0.0004962725797668099
40.0,-0.003654846455901861,0.001134686404839158,0.4,8.178153792191833e-13,0.9999783635139465,0.00010036033927462995
41.0,-0.003590586129575968,0.0010536174522712827,0.41,7.438749052499083e-13,0.9999961853027344,0.0003131401026621461
