model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,best_val_mse
metapath_v1,0.29150668590863543,0.3641443432588588,0.3612183523900581,0.45357283011303245,0.34194468080997464,0.4251005321447817,0.20572830736637115
baseline_gnn,0.3320682367801666,0.36919277601317335,0.3940204310417175,0.4473766465480705,0.3722096091508865,0.41498146365506583,0.2001458704471588
