timestamp,L0,L1,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L2,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L3,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L4,L40,L41,L42,L43,L44,L45,L46,L47,L48,L49,L5,L50,L51,L52,L53,L54,L55,L56,L57,L58,L59,L6,L60,L61,L62,L63,L64,L65,L66,L67,L68,L69,L7,L70,L71,L72,L73,L74,L8,L9
2024-09-01 00:00:00,0.85,0.85,0.85,0.85,0.8321522153358976,0.8037071722897825,0.85,0.85,0.85,0.85,0.8475653048255293,0.8348564103427877,0.85,0.85,0.85,0.8105737743900631,0.8163745537873641,0.85,0.40884495264532744,0.6045722186951205,0.8463415024132792,0.8244864974464815,0.85,0.8469572930991888,0.85,0.85,0.85,0.8451625975039588,0.8378905012426509,0.85,0.85,0.8053153705599776,0.8146614196577636,0.85,0.8073983398788085,0.45722943897214585,0.85,0.8415612356928417,0.8160313090160093,0.85,0.6247058434728986,0.4581733865000182,0.4037092331838074,0.49785561940344397,0.85,0.85,0.37460501311193156,0.380137437100036,0.3103264244876519,0.32242593482630216,0.416357600464888,0.3771101464253552,0.41532782389102535,0.5462395622686365,0.3148342495129771,0.4301260188821558,0.85,0.85,0.45964347791388555,0.85,0.4090959096249394,0.85,0.85,0.5845931272326096,0.85,0.85,0.85,0.8174068669104342,0.85,0.85,0.85,0.85,0.85,0.8221053902531411,0.85
2024-09-01 01:00:00,0.85,0.85,0.85,0.85,0.7935779204525965,0.7591593775266637,0.85,0.7754720682987885,0.7017931229375298,0.85,0.802075759139631,0.7907080057691174,0.85,0.8249971285569636,0.85,0.763622296393147,0.7705317328366623,0.85,0.3584003516381088,0.4031691945046351,0.8059925735076254,0.7778854675229034,0.85,0.8026045991560394,0.85,0.85,0.85,0.8011974639850973,0.7941916945120938,0.82119887593684,0.837959368158738,0.7598889604778988,0.7698921924266658,0.85,0.7636411088036089,0.3707080894414386,0.5267431593323082,0.8020350280123255,0.7713875210141719,0.85,0.5691030711853966,0.40727596611372935,0.3547927198440224,0.3104698429983822,0.6117106389455099,0.8395074403629063,0.32739751713836857,0.3334224719392906,0.2617201145956289,0.274466423501157,0.36708926746504356,0.3243742476213613,0.36359825592760986,0.3540871550618328,0.26694979265363694,0.37946650515585556,0.85,0.85,0.41264122000462444,0.85,0.36049972731601454,0.85,0.85,0.534886905473042,0.85,0.85,0.85,0.7731894598191513,0.4251338663390731,0.85,0.85,0.85,0.846886340594282,0.7786929489616596,0.85
2024-09-01 02:00:00,0.85,0.85,0.8155950838275909,0.85,0.7652716426112236,0.7273377111926487,0.85,0.5333209817511475,0.5210231575033119,0.8251063441315607,0.768638810739921,0.7585069844762037,0.8339794028646527,0.7912532050357955,0.8407844749763201,0.7288151362579058,0.7364711601103936,0.6469035909061308,0.31973795293132673,0.366150092404496,0.7754692197629245,0.7432498811525986,0.5603126285167545,0.7709634574706971,0.85,0.85,0.817412511254991,0.7694628688045745,0.7628394599809284,0.7884443685325402,0.8055226978854901,0.7266613749715137,0.7371084455588491,0.8301269640632942,0.7325840061403506,0.3351651429293177,0.3691013276268936,0.7724968902948617,0.7388274941424715,0.85,0.5263538965295372,0.3688538255788865,0.31812831094506827,0.27534481380228487,0.30974648997198645,0.8084403347547541,0.29123246099604566,0.2978339929703336,0.2256447313571435,0.23889179551010437,0.3298289192723324,0.2834075838538864,0.32341317614464016,0.3203686617894156,0.23133875403840926,0.3406940671709715,0.8300416286277281,0.85,0.37780498808732466,0.3795120237753835,0.3235111762166534,0.85,0.85,0.4971269933897542,0.4391515417018961,0.85,0.85,0.7413680814639411,0.38839786805340415,0.85,0.85,0.8331419838120653,0.8127371580666461,0.7474354674523986,0.85
2024-09-01 03:00:00,0.85,0.8250954366928277,0.7892953833158681,0.8279846126394037,0.7443964118422228,0.7042174653824547,0.85,0.5023156536001454,0.368978063606266,0.4802882245387825,0.7433031198639275,0.734271890117048,0.8102246865080659,0.6100425574302412,0.5280873483521028,0.7023222255178856,0.7102934317395718,0.34486043660288634,0.2896751290539821,0.33792291838614796,0.7520271992938296,0.7164492366160227,0.3641335900899091,0.7481747784561289,0.7817373186532576,0.8385931594027142,0.7927589141550142,0.7461270904659046,0.7398311510056577,0.7635910125321598,0.7809522651331376,0.7018672827677833,0.7125799265367936,0.8049530156500554,0.7101595067826906,0.3085813511069192,0.342842766953436,0.7502093276257343,0.7145786509961279,0.47187846541260253,0.49412437161187367,0.3395510788549644,0.2898471485770145,0.24880335253865593,0.2822615911872828,0.7854655943791601,0.2625633192496309,0.2698119617726343,0.19761902543858062,0.21127207520273295,0.3007680531578479,0.2510607428082339,0.2916533097664373,0.2944956286929513,0.20375607887431452,0.31021221421394957,0.8074847300662822,0.847985631460005,0.3510518574112627,0.3552986493114071,0.2943263613608495,0.85,0.7876394663964763,0.4680907765084894,0.3404774530431593,0.85,0.85,0.7181037364948757,0.3621781826387137,0.3824195630643516,0.85,0.809754000131202,0.33721077250382636,0.7245394372174631,0.842900517156218
2024-09-01 04:00:00,0.85,0.8183934791834387,0.3675653306398611,0.8199882336859483,0.7395180717089158,0.6986885749327048,0.846227099176126,0.49015833230096506,0.35902397019929666,0.32510204008028676,0.7348501759425473,0.7266099246643155,0.8047601214763795,0.4705736739698395,0.34119738066405947,0.45136865829787,0.4128356904549373,0.33442606907607814,0.2763181997281406,0.3265252649127869,0.7441438309788663,0.36769101274253413,0.35442782953177465,0.7430054378017971,0.6816441428406993,0.5390669749624994,0.7855524541420076,0.7398988166458206,0.7338404776239486,0.5322303065035711,0.462874614613207,0.6939751091560389,0.7047872269651391,0.544842506800002,0.7050793762733182,0.299129316923379,0.3336015599939117,0.7436241439187949,0.7071684655274926,0.35353059033689205,0.4805530878454184,0.3278424656008458,0.2786606106594053,0.23894584339168404,0.2730106428019153,0.7794771847134927,0.25015668427253845,0.25761037875193443,0.1858992171122879,0.19986329095160396,0.28853935985033147,0.23547039578164927,0.2763881347665278,0.28480558866964295,0.19263616735610903,0.2963438636809995,0.801834756721202,0.841489385129977,0.34106890576949417,0.3479453449054559,0.2813997077459721,0.8496845004213707,0.6802240878714562,0.45626008580429567,0.332059978033512,0.85,0.839281491780982,0.7120493804344786,0.352987724058097,0.374761494549305,0.8334754922404688,0.8038674116505837,0.3134991059927961,0.7185413153841089,0.8367066434772625
2024-09-01 05:00:00,0.85,0.8268766076981034,0.3249327309764986,0.8261543577967221,0.7481489243875923,0.7077155763037868,0.85,0.4933371456114159,0.36348362807412216,0.33011036186814463,0.40780198578246335,0.7328167307461321,0.8142553461720625,0.29822220940552474,0.34469168134682615,0.23545391255219147,0.2416158425670562,0.3395528990513637,0.2765707554599652,0.32884163667230776,0.7491028803649658,0.2496422864813664,0.3589337177276426,0.7523627277122282,0.516091031982864,0.37514859439078724,0.49283992138257965,0.7478589753103433,0.7420902840704678,0.2991461363029327,0.3150949303622378,0.45778795296779373,0.7109776192681416,0.3413185091306339,0.7145580365898231,0.3037959450528603,0.3383531882702458,0.750308899325085,0.43350528259059634,0.35921272609317473,0.48248641063546427,0.3304792874393839,0.2816406942271904,0.2427923918638654,0.27793322511225255,0.7876346648566469,0.25120050427345975,0.2584585467887033,0.1878498357355076,0.20211531066236182,0.2901306868750402,0.2336893921078369,0.2746486010865688,0.2883043894483981,0.19527630816557529,0.29611823464813614,0.8101075439663347,0.8487844683983389,0.3445664595705857,0.3543721788237433,0.28174162669805886,0.3918469765913509,0.5774424065012839,0.4585383676730705,0.33738987694160666,0.85,0.7337566400264065,0.72049287976865,0.35766846604815505,0.3811003985723269,0.4032523217325601,0.8124847583880405,0.3190506004938134,0.7268076809586635,0.8454116618354034
2024-09-01 06:00:00,0.85,0.85,0.34631431953076025,0.5077958853046752,0.7717114237048143,0.7329572614359826,0.85,0.5137166701373251,0.38412620264797454,0.3516668759657527,0.29759617847465547,0.7543931734255248,0.8402239037175963,0.3184429500294053,0.36440629444467365,0.2548714243673856,0.26089286756663244,0.36045662375014037,0.292114130153701,0.346538982612953,0.4351054305716526,0.27013316104065493,0.3790833711014009,0.7778920382436864,0.5403183875547085,0.39932522741201537,0.35408179906451914,0.771584289814532,0.7661441517571305,0.31991640210314287,0.33550795158669167,0.4049907699178957,0.4049680466450856,0.3635044693676454,0.7402231562960628,0.3242891309088174,0.35874423099249997,0.7714346125141119,0.39947284134941946,0.38084424721379584,0.5018007117032167,0.3492028842445612,0.3003878100779542,0.26189797975932844,0.2983866010340757,0.8114345703283827,0.2671443095200761,0.2738179345913713,0.20502283672256186,0.2195457220892547,0.30707381871654393,0.2475323008110454,0.2881416231514655,0.3064189209993752,0.21323871000408445,0.31114982124877505,0.8338326414613343,0.40910658624695556,0.363085646587223,0.3761720103683325,0.29691809565595073,0.41285444868480353,0.5210288376156241,0.47653940811602186,0.3579819412042096,0.4240234722703871,0.486037767712607,0.7450488111020288,0.37778631820846764,0.4029734732218198,0.4274245885956437,0.8371928095377714,0.3399449039818529,0.7509399100067122,0.85
2024-09-01 07:00:00,0.8498042659832541,0.85,0.3828423815812247,0.42274552035090973,0.8090399367538939,0.773306709016895,0.85,0.5506848269415241,0.4199693731505017,0.3879524591197341,0.3331368010334427,0.5318381825488867,0.85,0.35267290958695907,0.39818044564187505,0.29059717049932116,0.295896867803949,0.39547168584738374,0.3222824047533848,0.37888863289403735,0.3376132035777182,0.3056832499884881,0.4138691708608124,0.8184772861590864,0.5820599826672322,0.4394838613986518,0.39174217116724036,0.5075806693444134,0.8048257748469223,0.3555128998709423,0.370765599749339,0.29678457816015036,0.3067483367605706,0.40103693176382377,0.7810573515609781,0.3599625144224447,0.3940608795448671,0.4687876723371831,0.31210783494606176,0.41737123483438515,0.538057266367237,0.38318763968411046,0.3338383763448934,0.29518954227474853,0.33308749734946047,0.8496478720706819,0.2966715750789751,0.3026898906843492,0.2365764556488501,0.25128762934605486,0.3382645741260456,0.276512312504366,0.31627390574878944,0.33763167011840556,0.2456439416804505,0.34065429040485595,0.85,0.4464142904863823,0.39530975527527634,0.41206172515281136,0.3258793324432282,0.4491393619530903,0.47244258802834743,0.5093082748509816,0.39264263183718007,0.46242461212960045,0.5275172170551857,0.7848254223988641,0.41203398798592733,0.43909362660852463,0.4674765816650991,0.85,0.37491875792577734,0.7900616114609845,0.85
2024-09-01 08:00:00,0.7937351167604705,0.7220972660446312,0.4260602709790392,0.4667982169195284,0.85,0.8225318423623749,0.6733715732119337,0.592611860818589,0.46339424892668774,0.43272659015824927,0.37753016399475725,0.36963654544426944,0.85,0.39445146860390595,0.43929964939346877,0.33445268729183214,0.3387371484035954,0.43941469694526175,0.3587523717160006,0.4176208249672781,0.37634860811546395,0.34934756130348865,0.45658378142478157,0.85,0.6292753307338248,0.4877204269993226,0.43887728594635284,0.39367041250653007,0.85,0.3988265280363122,0.41416711693524794,0.3418770529925521,0.35130358915388366,0.44763824308651917,0.8308636807113314,0.40256387507975283,0.4361535174307108,0.38312497081275004,0.35755695449221797,0.46185126846193886,0.5792657707019677,0.42474146379079003,0.3750979021896498,0.33662862886625816,0.3765424137824645,0.85,0.3333671974152325,0.3385514622190575,0.27566850998661746,0.2903458535444877,0.37744443382889437,0.31249891844106853,0.3509155672538453,0.3761140329321505,0.2857994213112535,0.37759059094666914,0.85,0.49312790906720777,0.43626679916374556,0.457059466829059,0.3634818648998815,0.49390331159927414,0.5183109085116426,0.5484321164025753,0.4351217841172796,0.5097623793559508,0.576842205463255,0.8329108207786571,0.4546785478864257,0.48390960840013764,0.5153759187719651,0.85,0.418796134138453,0.8371614210948979,0.85
2024-09-01 09:00:00,0.6570020285470093,0.6688763854710338,0.47425879709171304,0.5155861696947409,0.85,0.85,0.6350900033693934,0.6432757825687987,0.5112010500091627,0.47949963348737423,0.4234252769696672,0.4178396377320713,0.85,0.4357147931696739,0.4822004008126447,0.3816892135312399,0.38429128129003093,0.48566118541145453,0.3998254513302185,0.4608220001394791,0.41179741764592637,0.39525683485919166,0.5036654614814721,0.85,0.6861016789891556,0.54099596871243,0.4891087093461043,0.44171775236399513,0.6724471741619543,0.4418408662834791,0.4591652712310791,0.3910305542333772,0.399650443322564,0.4975196898632112,0.85,0.4503760515646656,0.4829419670922916,0.4199004999855567,0.40627099091083124,0.5110068993625299,0.6300732459574242,0.47129819607664136,0.4195920447919105,0.38029237134320326,0.4229165761834961,0.85,0.3694121940967149,0.3757362073063271,0.3179206230564111,0.33211052602268093,0.42025270643218543,0.35407428840751815,0.3902653636882533,0.41109901955440936,0.328590675292405,0.4192057148903925,0.85,0.5426332456459939,0.47986393319999743,0.5051688563487297,0.4044464616291341,0.5394893867142727,0.565404162804983,0.5912861049736171,0.47907867277531196,0.5596511209532861,0.6313746638444211,0.85,0.49922223719522774,0.5320496098300246,0.5679609774301487,0.5101139954596793,0.46514448910972556,0.85,0.7837250362208573
