method,mae_empirical_vs_input_probability,high_risk_threshold,high_risk_coverage,high_risk_event_rate,low_risk_event_rate,risk_lift_ratio,avg_outage_rate,multi_line_event_rate_ge2,severe_multi_line_event_rate_ge4,avg_disconnected_loads,max_disconnected_loads,multi_load_event_rate_ge2,severe_multi_load_event_rate_ge4,scenario_diversity_hamming
c3po_ref,0.00030702550670488573,0.9999999999677663,1.0,1.0,0.12229938271604938,8.176656151419559,0.21006944444444445,0.37109375,0.16666666666666666,1.1126302083333333,4,0.3333333333333333,0.16666666666666666,0.00838935574229692
