scenario_id,timestamp,outage_line_count,disconnected_load_count
118,2024-09-01 05:00:00,0,0
119,2024-09-01 00:00:00,15,4
119,2024-09-01 01:00:00,1,0
119,2024-09-01 02:00:00,0,0
119,2024-09-01 03:00:00,3,3
119,2024-09-01 04:00:00,0,0
119,2024-09-01 05:00:00,0,0
120,2024-09-01 00:00:00,15,4
120,2024-09-01 01:00:00,1,0
120,2024-09-01 02:00:00,0,0
120,2024-09-01 03:00:00,2,2
120,2024-09-01 04:00:00,0,0
120,2024-09-01 05:00:00,0,0
121,2024-09-01 00:00:00,15,4
121,2024-09-01 01:00:00,1,0
121,2024-09-01 02:00:00,0,0
121,2024-09-01 03:00:00,3,3
121,2024-09-01 04:00:00,0,0
121,2024-09-01 05:00:00,0,0
122,2024-09-01 00:00:00,15,4
122,2024-09-01 01:00:00,1,0
122,2024-09-01 02:00:00,0,0
122,2024-09-01 03:00:00,2,2
122,2024-09-01 04:00:00,0,0
122,2024-09-01 05:00:00,0,0
123,2024-09-01 00:00:00,15,4
123,2024-09-01 01:00:00,1,0
123,2024-09-01 02:00:00,0,0
123,2024-09-01 03:00:00,3,3
123,2024-09-01 04:00:00,0,0
123,2024-09-01 05:00:00,0,0
124,2024-09-01 00:00:00,15,4
124,2024-09-01 01:00:00,1,0
124,2024-09-01 02:00:00,0,0
124,2024-09-01 03:00:00,3,3
124,2024-09-01 04:00:00,0,0
124,2024-09-01 05:00:00,0,0
125,2024-09-01 00:00:00,15,4
125,2024-09-01 01:00:00,2,0
125,2024-09-01 02:00:00,0,0
125,2024-09-01 03:00:00,2,2
125,2024-09-01 04:00:00,0,0
125,2024-09-01 05:00:00,0,0
126,2024-09-01 00:00:00,15,4
126,2024-09-01 01:00:00,2,0
126,2024-09-01 02:00:00,0,0
126,2024-09-01 03:00:00,3,3
126,2024-09-01 04:00:00,0,0
126,2024-09-01 05:00:00,0,0
127,2024-09-01 00:00:00,15,4
127,2024-09-01 01:00:00,1,0
127,2024-09-01 02:00:00,0,0
127,2024-09-01 03:00:00,3,3
127,2024-09-01 04:00:00,0,0
127,2024-09-01 05:00:00,0,0
128,2024-09-01 00:00:00,15,4
128,2024-09-01 01:00:00,1,0
128,2024-09-01 02:00:00,0,0
128,2024-09-01 03:00:00,3,3
128,2024-09-01 04:00:00,0,0
128,2024-09-01 05:00:00,0,0
129,2024-09-01 00:00:00,15,4
129,2024-09-01 01:00:00,1,0
129,2024-09-01 02:00:00,0,0
129,2024-09-01 03:00:00,3,3
129,2024-09-01 04:00:00,0,0
129,2024-09-01 05:00:00,0,0
130,2024-09-01 00:00:00,15,4
130,2024-09-01 01:00:00,1,0
130,2024-09-01 02:00:00,0,0
130,2024-09-01 03:00:00,2,2
130,2024-09-01 04:00:00,0,0
130,2024-09-01 05:00:00,0,0
131,2024-09-01 00:00:00,15,4
131,2024-09-01 01:00:00,1,0
131,2024-09-01 02:00:00,0,0
131,2024-09-01 03:00:00,2,2
131,2024-09-01 04:00:00,0,0
131,2024-09-01 05:00:00,0,0
132,2024-09-01 00:00:00,15,4
132,2024-09-01 01:00:00,1,0
132,2024-09-01 02:00:00,0,0
132,2024-09-01 03:00:00,3,3
132,2024-09-01 04:00:00,0,0
132,2024-09-01 05:00:00,0,0
133,2024-09-01 00:00:00,15,4
133,2024-09-01 01:00:00,1,0
133,2024-09-01 02:00:00,0,0
133,2024-09-01 03:00:00,3,3
133,2024-09-01 04:00:00,0,0
133,2024-09-01 05:00:00,0,0
134,2024-09-01 00:00:00,15,4
134,2024-09-01 01:00:00,1,0
134,2024-09-01 02:00:00,0,0
134,2024-09-01 03:00:00,3,3
134,2024-09-01 04:00:00,0,0
134,2024-09-01 05:00:00,0,0
135,2024-09-01 00:00:00,15,4
135,2024-09-01 01:00:00,1,0
135,2024-09-01 02:00:00,0,0
135,2024-09-01 03:00:00,3,3
135,2024-09-01 04:00:00,0,0
135,2024-09-01 05:00:00,0,0
136,2024-09-01 00:00:00,15,4
136,2024-09-01 01:00:00,1,0
136,2024-09-01 02:00:00,0,0
136,2024-09-01 03:00:00,3,3
136,2024-09-01 04:00:00,0,0
136,2024-09-01 05:00:00,0,0
137,2024-09-01 00:00:00,15,4
137,2024-09-01 01:00:00,2,0
137,2024-09-01 02:00:00,0,0
137,2024-09-01 03:00:00,3,3
137,2024-09-01 04:00:00,0,0
137,2024-09-01 05:00:00,0,0
138,2024-09-01 00:00:00,15,4
138,2024-09-01 01:00:00,1,0
138,2024-09-01 02:00:00,0,0
138,2024-09-01 03:00:00,2,2
138,2024-09-01 04:00:00,1,0
138,2024-09-01 05:00:00,0,0
139,2024-09-01 00:00:00,15,4
139,2024-09-01 01:00:00,2,0
139,2024-09-01 02:00:00,0,0
139,2024-09-01 03:00:00,3,3
139,2024-09-01 04:00:00,0,0
139,2024-09-01 05:00:00,0,0
140,2024-09-01 00:00:00,15,4
140,2024-09-01 01:00:00,1,0
140,2024-09-01 02:00:00,0,0
140,2024-09-01 03:00:00,2,2
140,2024-09-01 04:00:00,0,0
140,2024-09-01 05:00:00,0,0
141,2024-09-01 00:00:00,15,4
141,2024-09-01 01:00:00,1,0
141,2024-09-01 02:00:00,0,0
141,2024-09-01 03:00:00,2,2
141,2024-09-01 04:00:00,0,0
141,2024-09-01 05:00:00,0,0
142,2024-09-01 00:00:00,15,4
142,2024-09-01 01:00:00,1,0
142,2024-09-01 02:00:00,0,0
142,2024-09-01 03:00:00,2,2
142,2024-09-01 04:00:00,0,0
142,2024-09-01 05:00:00,0,0
143,2024-09-01 00:00:00,15,4
143,2024-09-01 01:00:00,1,0
143,2024-09-01 02:00:00,0,0
143,2024-09-01 03:00:00,2,2
143,2024-09-01 04:00:00,0,0
143,2024-09-01 05:00:00,0,0
144,2024-09-01 00:00:00,15,4
144,2024-09-01 01:00:00,1,0
144,2024-09-01 02:00:00,0,0
144,2024-09-01 03:00:00,3,3
144,2024-09-01 04:00:00,0,0
144,2024-09-01 05:00:00,0,0
145,2024-09-01 00:00:00,15,4
145,2024-09-01 01:00:00,1,0
145,2024-09-01 02:00:00,0,0
145,2024-09-01 03:00:00,3,3
145,2024-09-01 04:00:00,0,0
145,2024-09-01 05:00:00,0,0
146,2024-09-01 00:00:00,15,4
146,2024-09-01 01:00:00,2,0
146,2024-09-01 02:00:00,0,0
146,2024-09-01 03:00:00,3,3
146,2024-09-01 04:00:00,0,0
146,2024-09-01 05:00:00,0,0
147,2024-09-01 00:00:00,15,4
147,2024-09-01 01:00:00,2,0
147,2024-09-01 02:00:00,0,0
147,2024-09-01 03:00:00,2,2
147,2024-09-01 04:00:00,0,0
147,2024-09-01 05:00:00,0,0
148,2024-09-01 00:00:00,15,4
148,2024-09-01 01:00:00,2,0
148,2024-09-01 02:00:00,0,0
148,2024-09-01 03:00:00,3,3
148,2024-09-01 04:00:00,0,0
148,2024-09-01 05:00:00,0,0
149,2024-09-01 00:00:00,15,4
149,2024-09-01 01:00:00,1,0
149,2024-09-01 02:00:00,0,0
149,2024-09-01 03:00:00,3,3
149,2024-09-01 04:00:00,0,0
149,2024-09-01 05:00:00,0,0
150,2024-09-01 00:00:00,15,4
150,2024-09-01 01:00:00,1,0
150,2024-09-01 02:00:00,0,0
150,2024-09-01 03:00:00,2,2
150,2024-09-01 04:00:00,0,0
150,2024-09-01 05:00:00,0,0
151,2024-09-01 00:00:00,15,4
151,2024-09-01 01:00:00,1,0
151,2024-09-01 02:00:00,0,0
151,2024-09-01 03:00:00,3,3
151,2024-09-01 04:00:00,0,0
151,2024-09-01 05:00:00,0,0
152,2024-09-01 00:00:00,15,4
152,2024-09-01 01:00:00,2,0
152,2024-09-01 02:00:00,0,0
152,2024-09-01 03:00:00,2,2
152,2024-09-01 04:00:00,0,0
152,2024-09-01 05:00:00,0,0
153,2024-09-01 00:00:00,15,4
153,2024-09-01 01:00:00,1,0
153,2024-09-01 02:00:00,0,0
153,2024-09-01 03:00:00,2,2
153,2024-09-01 04:00:00,0,0
153,2024-09-01 05:00:00,0,0
154,2024-09-01 00:00:00,15,4
154,2024-09-01 01:00:00,1,0
154,2024-09-01 02:00:00,0,0
154,2024-09-01 03:00:00,2,2
154,2024-09-01 04:00:00,0,0
154,2024-09-01 05:00:00,0,0
155,2024-09-01 00:00:00,15,4
155,2024-09-01 01:00:00,1,0
155,2024-09-01 02:00:00,0,0
155,2024-09-01 03:00:00,3,3
155,2024-09-01 04:00:00,0,0
155,2024-09-01 05:00:00,0,0
156,2024-09-01 00:00:00,15,4
156,2024-09-01 01:00:00,2,0
156,2024-09-01 02:00:00,0,0
156,2024-09-01 03:00:00,3,3
156,2024-09-01 04:00:00,0,0
156,2024-09-01 05:00:00,0,0
157,2024-09-01 00:00:00,15,4
157,2024-09-01 01:00:00,1,0
157,2024-09-01 02:00:00,0,0
157,2024-09-01 03:00:00,3,3
157,2024-09-01 04:00:00,0,0
157,2024-09-01 05:00:00,0,0
158,2024-09-01 00:00:00,15,4
158,2024-09-01 01:00:00,2,0
158,2024-09-01 02:00:00,0,0
158,2024-09-01 03:00:00,3,3
158,2024-09-01 04:00:00,0,0
158,2024-09-01 05:00:00,0,0
159,2024-09-01 00:00:00,15,4
159,2024-09-01 01:00:00,2,0
159,2024-09-01 02:00:00,0,0
159,2024-09-01 03:00:00,2,2
159,2024-09-01 04:00:00,0,0
159,2024-09-01 05:00:00,0,0
160,2024-09-01 00:00:00,15,4
160,2024-09-01 01:00:00,2,0
160,2024-09-01 02:00:00,0,0
160,2024-09-01 03:00:00,3,3
160,2024-09-01 04:00:00,0,0
160,2024-09-01 05:00:00,0,0
161,2024-09-01 00:00:00,15,4
161,2024-09-01 01:00:00,1,0
161,2024-09-01 02:00:00,0,0
161,2024-09-01 03:00:00,3,3
161,2024-09-01 04:00:00,0,0
161,2024-09-01 05:00:00,0,0
162,2024-09-01 00:00:00,15,4
162,2024-09-01 01:00:00,1,0
162,2024-09-01 02:00:00,0,0
162,2024-09-01 03:00:00,3,3
162,2024-09-01 04:00:00,0,0
162,2024-09-01 05:00:00,0,0
163,2024-09-01 00:00:00,15,4
163,2024-09-01 01:00:00,1,0
163,2024-09-01 02:00:00,0,0
163,2024-09-01 03:00:00,3,3
163,2024-09-01 04:00:00,0,0
163,2024-09-01 05:00:00,0,0
164,2024-09-01 00:00:00,15,4
164,2024-09-01 01:00:00,2,0
164,2024-09-01 02:00:00,0,0
164,2024-09-01 03:00:00,2,2
164,2024-09-01 04:00:00,0,0
164,2024-09-01 05:00:00,0,0
165,2024-09-01 00:00:00,15,4
165,2024-09-01 01:00:00,1,0
165,2024-09-01 02:00:00,0,0
165,2024-09-01 03:00:00,2,2
165,2024-09-01 04:00:00,0,0
165,2024-09-01 05:00:00,0,0
166,2024-09-01 00:00:00,15,4
166,2024-09-01 01:00:00,1,0
166,2024-09-01 02:00:00,0,0
166,2024-09-01 03:00:00,2,2
166,2024-09-01 04:00:00,0,0
166,2024-09-01 05:00:00,0,0
167,2024-09-01 00:00:00,15,4
167,2024-09-01 01:00:00,1,0
167,2024-09-01 02:00:00,0,0
167,2024-09-01 03:00:00,3,3
167,2024-09-01 04:00:00,0,0
167,2024-09-01 05:00:00,0,0
168,2024-09-01 00:00:00,15,4
168,2024-09-01 01:00:00,1,0
168,2024-09-01 02:00:00,0,0
168,2024-09-01 03:00:00,3,3
168,2024-09-01 04:00:00,0,0
168,2024-09-01 05:00:00,0,0
169,2024-09-01 00:00:00,15,4
169,2024-09-01 01:00:00,1,0
169,2024-09-01 02:00:00,0,0
169,2024-09-01 03:00:00,3,3
169,2024-09-01 04:00:00,0,0
169,2024-09-01 05:00:00,0,0
170,2024-09-01 00:00:00,15,4
170,2024-09-01 01:00:00,2,0
170,2024-09-01 02:00:00,0,0
170,2024-09-01 03:00:00,2,2
170,2024-09-01 04:00:00,0,0
170,2024-09-01 05:00:00,0,0
171,2024-09-01 00:00:00,15,4
171,2024-09-01 01:00:00,2,0
171,2024-09-01 02:00:00,0,0
171,2024-09-01 03:00:00,3,3
171,2024-09-01 04:00:00,0,0
171,2024-09-01 05:00:00,0,0
172,2024-09-01 00:00:00,15,4
172,2024-09-01 01:00:00,2,0
172,2024-09-01 02:00:00,0,0
172,2024-09-01 03:00:00,3,3
172,2024-09-01 04:00:00,0,0
172,2024-09-01 05:00:00,0,0
173,2024-09-01 00:00:00,15,4
173,2024-09-01 01:00:00,1,0
173,2024-09-01 02:00:00,0,0
173,2024-09-01 03:00:00,2,2
173,2024-09-01 04:00:00,0,0
173,2024-09-01 05:00:00,0,0
174,2024-09-01 00:00:00,15,4
174,2024-09-01 01:00:00,1,0
174,2024-09-01 02:00:00,0,0
174,2024-09-01 03:00:00,3,3
174,2024-09-01 04:00:00,0,0
174,2024-09-01 05:00:00,0,0
175,2024-09-01 00:00:00,15,4
175,2024-09-01 01:00:00,1,0
175,2024-09-01 02:00:00,0,0
175,2024-09-01 03:00:00,2,2
175,2024-09-01 04:00:00,0,0
175,2024-09-01 05:00:00,0,0
176,2024-09-01 00:00:00,15,4
176,2024-09-01 01:00:00,1,0
176,2024-09-01 02:00:00,0,0
176,2024-09-01 03:00:00,3,3
176,2024-09-01 04:00:00,0,0
176,2024-09-01 05:00:00,0,0
177,2024-09-01 00:00:00,15,4
177,2024-09-01 01:00:00,1,0
177,2024-09-01 02:00:00,0,0
177,2024-09-01 03:00:00,3,3
177,2024-09-01 04:00:00,0,0
177,2024-09-01 05:00:00,0,0
178,2024-09-01 00:00:00,15,4
178,2024-09-01 01:00:00,2,0
178,2024-09-01 02:00:00,0,0
178,2024-09-01 03:00:00,2,2
178,2024-09-01 04:00:00,0,0
178,2024-09-01 05:00:00,0,0
179,2024-09-01 00:00:00,15,4
179,2024-09-01 01:00:00,1,0
179,2024-09-01 02:00:00,0,0
179,2024-09-01 03:00:00,2,2
179,2024-09-01 04:00:00,0,0
179,2024-09-01 05:00:00,0,0
180,2024-09-01 00:00:00,15,4
180,2024-09-01 01:00:00,1,0
180,2024-09-01 02:00:00,0,0
180,2024-09-01 03:00:00,3,3
180,2024-09-01 04:00:00,0,0
180,2024-09-01 05:00:00,0,0
181,2024-09-01 00:00:00,15,4
181,2024-09-01 01:00:00,1,0
181,2024-09-01 02:00:00,0,0
181,2024-09-01 03:00:00,3,3
181,2024-09-01 04:00:00,0,0
181,2024-09-01 05:00:00,0,0
182,2024-09-01 00:00:00,15,4
182,2024-09-01 01:00:00,1,0
182,2024-09-01 02:00:00,0,0
182,2024-09-01 03:00:00,3,3
182,2024-09-01 04:00:00,0,0
182,2024-09-01 05:00:00,0,0
183,2024-09-01 00:00:00,15,4
183,2024-09-01 01:00:00,1,0
183,2024-09-01 02:00:00,0,0
183,2024-09-01 03:00:00,3,3
183,2024-09-01 04:00:00,0,0
183,2024-09-01 05:00:00,0,0
184,2024-09-01 00:00:00,15,4
184,2024-09-01 01:00:00,2,0
184,2024-09-01 02:00:00,0,0
184,2024-09-01 03:00:00,3,3
184,2024-09-01 04:00:00,0,0
184,2024-09-01 05:00:00,0,0
185,2024-09-01 00:00:00,15,4
185,2024-09-01 01:00:00,1,0
185,2024-09-01 02:00:00,0,0
185,2024-09-01 03:00:00,3,3
185,2024-09-01 04:00:00,0,0
185,2024-09-01 05:00:00,0,0
186,2024-09-01 00:00:00,15,4
186,2024-09-01 01:00:00,1,0
186,2024-09-01 02:00:00,0,0
186,2024-09-01 03:00:00,3,3
186,2024-09-01 04:00:00,0,0
186,2024-09-01 05:00:00,0,0
187,2024-09-01 00:00:00,15,4
187,2024-09-01 01:00:00,1,0
187,2024-09-01 02:00:00,0,0
187,2024-09-01 03:00:00,3,3
187,2024-09-01 04:00:00,0,0
187,2024-09-01 05:00:00,0,0
188,2024-09-01 00:00:00,15,4
188,2024-09-01 01:00:00,2,0
188,2024-09-01 02:00:00,0,0
188,2024-09-01 03:00:00,2,2
188,2024-09-01 04:00:00,0,0
188,2024-09-01 05:00:00,0,0
189,2024-09-01 00:00:00,15,4
189,2024-09-01 01:00:00,1,0
189,2024-09-01 02:00:00,0,0
189,2024-09-01 03:00:00,3,3
189,2024-09-01 04:00:00,0,0
189,2024-09-01 05:00:00,0,0
190,2024-09-01 00:00:00,15,4
190,2024-09-01 01:00:00,1,0
190,2024-09-01 02:00:00,0,0
190,2024-09-01 03:00:00,2,2
190,2024-09-01 04:00:00,0,0
190,2024-09-01 05:00:00,0,0
191,2024-09-01 00:00:00,15,4
191,2024-09-01 01:00:00,1,0
191,2024-09-01 02:00:00,0,0
191,2024-09-01 03:00:00,3,3
191,2024-09-01 04:00:00,0,0
191,2024-09-01 05:00:00,0,0
192,2024-09-01 00:00:00,15,4
192,2024-09-01 01:00:00,2,0
192,2024-09-01 02:00:00,0,0
192,2024-09-01 03:00:00,3,3
192,2024-09-01 04:00:00,0,0
192,2024-09-01 05:00:00,0,0
193,2024-09-01 00:00:00,15,4
193,2024-09-01 01:00:00,1,0
193,2024-09-01 02:00:00,0,0
193,2024-09-01 03:00:00,3,3
193,2024-09-01 04:00:00,0,0
193,2024-09-01 05:00:00,0,0
194,2024-09-01 00:00:00,15,4
194,2024-09-01 01:00:00,1,0
194,2024-09-01 02:00:00,0,0
194,2024-09-01 03:00:00,3,3
194,2024-09-01 04:00:00,0,0
194,2024-09-01 05:00:00,0,0
195,2024-09-01 00:00:00,15,4
195,2024-09-01 01:00:00,1,0
195,2024-09-01 02:00:00,0,0
195,2024-09-01 03:00:00,3,3
195,2024-09-01 04:00:00,0,0
195,2024-09-01 05:00:00,0,0
196,2024-09-01 00:00:00,15,4
196,2024-09-01 01:00:00,2,0
196,2024-09-01 02:00:00,0,0
196,2024-09-01 03:00:00,3,3
196,2024-09-01 04:00:00,0,0
196,2024-09-01 05:00:00,0,0
197,2024-09-01 00:00:00,15,4
197,2024-09-01 01:00:00,1,0
197,2024-09-01 02:00:00,0,0
197,2024-09-01 03:00:00,3,3
197,2024-09-01 04:00:00,0,0
197,2024-09-01 05:00:00,0,0
198,2024-09-01 00:00:00,15,4
198,2024-09-01 01:00:00,1,0
198,2024-09-01 02:00:00,0,0
198,2024-09-01 03:00:00,3,3
198,2024-09-01 04:00:00,0,0
198,2024-09-01 05:00:00,0,0
199,2024-09-01 00:00:00,15,4
199,2024-09-01 01:00:00,1,0
199,2024-09-01 02:00:00,0,0
199,2024-09-01 03:00:00,3,3
199,2024-09-01 04:00:00,0,0
199,2024-09-01 05:00:00,0,0
200,2024-09-01 00:00:00,15,4
200,2024-09-01 01:00:00,1,0
200,2024-09-01 02:00:00,0,0
200,2024-09-01 03:00:00,3,3
200,2024-09-01 04:00:00,0,0
200,2024-09-01 05:00:00,0,0
201,2024-09-01 00:00:00,15,4
201,2024-09-01 01:00:00,1,0
201,2024-09-01 02:00:00,0,0
201,2024-09-01 03:00:00,3,3
201,2024-09-01 04:00:00,0,0
201,2024-09-01 05:00:00,0,0
202,2024-09-01 00:00:00,15,4
202,2024-09-01 01:00:00,2,0
202,2024-09-01 02:00:00,0,0
202,2024-09-01 03:00:00,2,2
202,2024-09-01 04:00:00,0,0
202,2024-09-01 05:00:00,0,0
203,2024-09-01 00:00:00,15,4
203,2024-09-01 01:00:00,1,0
203,2024-09-01 02:00:00,0,0
203,2024-09-01 03:00:00,2,2
203,2024-09-01 04:00:00,0,0
203,2024-09-01 05:00:00,0,0
204,2024-09-01 00:00:00,15,4
204,2024-09-01 01:00:00,1,0
204,2024-09-01 02:00:00,0,0
204,2024-09-01 03:00:00,2,2
204,2024-09-01 04:00:00,0,0
204,2024-09-01 05:00:00,0,0
205,2024-09-01 00:00:00,15,4
205,2024-09-01 01:00:00,1,0
205,2024-09-01 02:00:00,0,0
205,2024-09-01 03:00:00,2,2
205,2024-09-01 04:00:00,0,0
205,2024-09-01 05:00:00,0,0
206,2024-09-01 00:00:00,15,4
206,2024-09-01 01:00:00,1,0
206,2024-09-01 02:00:00,0,0
206,2024-09-01 03:00:00,3,3
206,2024-09-01 04:00:00,0,0
206,2024-09-01 05:00:00,0,0
207,2024-09-01 00:00:00,15,4
207,2024-09-01 01:00:00,2,0
207,2024-09-01 02:00:00,0,0
207,2024-09-01 03:00:00,3,3
207,2024-09-01 04:00:00,0,0
207,2024-09-01 05:00:00,0,0
208,2024-09-01 00:00:00,15,4
208,2024-09-01 01:00:00,2,0
208,2024-09-01 02:00:00,0,0
208,2024-09-01 03:00:00,3,3
208,2024-09-01 04:00:00,0,0
208,2024-09-01 05:00:00,0,0
209,2024-09-01 00:00:00,15,4
209,2024-09-01 01:00:00,1,0
209,2024-09-01 02:00:00,0,0
209,2024-09-01 03:00:00,3,3
209,2024-09-01 04:00:00,0,0
209,2024-09-01 05:00:00,0,0
210,2024-09-01 00:00:00,15,4
210,2024-09-01 01:00:00,1,0
210,2024-09-01 02:00:00,0,0
210,2024-09-01 03:00:00,2,2
210,2024-09-01 04:00:00,0,0
210,2024-09-01 05:00:00,0,0
211,2024-09-01 00:00:00,15,4
211,2024-09-01 01:00:00,1,0
211,2024-09-01 02:00:00,0,0
211,2024-09-01 03:00:00,3,3
211,2024-09-01 04:00:00,0,0
211,2024-09-01 05:00:00,0,0
212,2024-09-01 00:00:00,15,4
212,2024-09-01 01:00:00,1,0
212,2024-09-01 02:00:00,0,0
212,2024-09-01 03:00:00,2,2
212,2024-09-01 04:00:00,0,0
212,2024-09-01 05:00:00,0,0
213,2024-09-01 00:00:00,15,4
213,2024-09-01 01:00:00,1,0
213,2024-09-01 02:00:00,0,0
213,2024-09-01 03:00:00,2,2
213,2024-09-01 04:00:00,0,0
213,2024-09-01 05:00:00,0,0
214,2024-09-01 00:00:00,15,4
214,2024-09-01 01:00:00,1,0
214,2024-09-01 02:00:00,0,0
214,2024-09-01 03:00:00,3,3
214,2024-09-01 04:00:00,0,0
214,2024-09-01 05:00:00,0,0
215,2024-09-01 00:00:00,15,4
215,2024-09-01 01:00:00,1,0
215,2024-09-01 02:00:00,0,0
215,2024-09-01 03:00:00,2,2
215,2024-09-01 04:00:00,0,0
215,2024-09-01 05:00:00,0,0
216,2024-09-01 00:00:00,15,4
216,2024-09-01 01:00:00,1,0
216,2024-09-01 02:00:00,0,0
216,2024-09-01 03:00:00,2,2
216,2024-09-01 04:00:00,0,0
216,2024-09-01 05:00:00,0,0
217,2024-09-01 00:00:00,15,4
217,2024-09-01 01:00:00,2,0
217,2024-09-01 02:00:00,0,0
217,2024-09-01 03:00:00,3,3
217,2024-09-01 04:00:00,0,0
217,2024-09-01 05:00:00,0,0
218,2024-09-01 00:00:00,15,4
218,2024-09-01 01:00:00,1,0
218,2024-09-01 02:00:00,0,0
218,2024-09-01 03:00:00,3,3
218,2024-09-01 04:00:00,0,0
218,2024-09-01 05:00:00,0,0
219,2024-09-01 00:00:00,15,4
219,2024-09-01 01:00:00,1,0
219,2024-09-01 02:00:00,0,0
219,2024-09-01 03:00:00,3,3
219,2024-09-01 04:00:00,0,0
219,2024-09-01 05:00:00,0,0
220,2024-09-01 00:00:00,15,4
220,2024-09-01 01:00:00,1,0
220,2024-09-01 02:00:00,0,0
220,2024-09-01 03:00:00,3,3
220,2024-09-01 04:00:00,0,0
220,2024-09-01 05:00:00,0,0
221,2024-09-01 00:00:00,15,4
221,2024-09-01 01:00:00,1,0
221,2024-09-01 02:00:00,0,0
221,2024-09-01 03:00:00,2,2
221,2024-09-01 04:00:00,0,0
221,2024-09-01 05:00:00,0,0
222,2024-09-01 00:00:00,15,4
222,2024-09-01 01:00:00,2,0
222,2024-09-01 02:00:00,0,0
222,2024-09-01 03:00:00,3,3
222,2024-09-01 04:00:00,0,0
222,2024-09-01 05:00:00,0,0
223,2024-09-01 00:00:00,15,4
223,2024-09-01 01:00:00,1,0
223,2024-09-01 02:00:00,0,0
223,2024-09-01 03:00:00,3,3
223,2024-09-01 04:00:00,0,0
223,2024-09-01 05:00:00,0,0
224,2024-09-01 00:00:00,15,4
224,2024-09-01 01:00:00,1,0
224,2024-09-01 02:00:00,0,0
224,2024-09-01 03:00:00,2,2
224,2024-09-01 04:00:00,0,0
224,2024-09-01 05:00:00,0,0
225,2024-09-01 00:00:00,15,4
225,2024-09-01 01:00:00,1,0
225,2024-09-01 02:00:00,0,0
225,2024-09-01 03:00:00,3,3
225,2024-09-01 04:00:00,0,0
225,2024-09-01 05:00:00,0,0
226,2024-09-01 00:00:00,15,4
226,2024-09-01 01:00:00,1,0
226,2024-09-01 02:00:00,0,0
226,2024-09-01 03:00:00,2,2
226,2024-09-01 04:00:00,0,0
226,2024-09-01 05:00:00,0,0
227,2024-09-01 00:00:00,15,4
227,2024-09-01 01:00:00,1,0
227,2024-09-01 02:00:00,0,0
227,2024-09-01 03:00:00,2,2
227,2024-09-01 04:00:00,0,0
227,2024-09-01 05:00:00,0,0
228,2024-09-01 00:00:00,15,4
228,2024-09-01 01:00:00,2,0
228,2024-09-01 02:00:00,0,0
228,2024-09-01 03:00:00,3,3
228,2024-09-01 04:00:00,0,0
228,2024-09-01 05:00:00,0,0
229,2024-09-01 00:00:00,15,4
229,2024-09-01 01:00:00,1,0
229,2024-09-01 02:00:00,0,0
229,2024-09-01 03:00:00,3,3
229,2024-09-01 04:00:00,0,0
229,2024-09-01 05:00:00,0,0
230,2024-09-01 00:00:00,15,4
230,2024-09-01 01:00:00,2,0
230,2024-09-01 02:00:00,0,0
230,2024-09-01 03:00:00,2,2
230,2024-09-01 04:00:00,0,0
230,2024-09-01 05:00:00,0,0
231,2024-09-01 00:00:00,15,4
231,2024-09-01 01:00:00,2,0
231,2024-09-01 02:00:00,0,0
231,2024-09-01 03:00:00,2,2
231,2024-09-01 04:00:00,0,0
231,2024-09-01 05:00:00,0,0
232,2024-09-01 00:00:00,15,4
232,2024-09-01 01:00:00,2,0
232,2024-09-01 02:00:00,0,0
232,2024-09-01 03:00:00,2,2
232,2024-09-01 04:00:00,0,0
232,2024-09-01 05:00:00,0,0
233,2024-09-01 00:00:00,15,4
233,2024-09-01 01:00:00,2,0
233,2024-09-01 02:00:00,0,0
233,2024-09-01 03:00:00,3,3
233,2024-09-01 04:00:00,0,0
233,2024-09-01 05:00:00,0,0
234,2024-09-01 00:00:00,15,4
234,2024-09-01 01:00:00,1,0
234,2024-09-01 02:00:00,0,0
234,2024-09-01 03:00:00,3,3
234,2024-09-01 04:00:00,0,0
234,2024-09-01 05:00:00,0,0
235,2024-09-01 00:00:00,15,4
235,2024-09-01 01:00:00,1,0
235,2024-09-01 02:00:00,0,0
235,2024-09-01 03:00:00,3,3
235,2024-09-01 04:00:00,0,0
235,2024-09-01 05:00:00,0,0
236,2024-09-01 00:00:00,15,4
236,2024-09-01 01:00:00,1,0
236,2024-09-01 02:00:00,0,0
236,2024-09-01 03:00:00,3,3
236,2024-09-01 04:00:00,0,0
236,2024-09-01 05:00:00,0,0
237,2024-09-01 00:00:00,15,4
237,2024-09-01 01:00:00,2,0
237,2024-09-01 02:00:00,0,0
237,2024-09-01 03:00:00,3,3
237,2024-09-01 04:00:00,0,0
237,2024-09-01 05:00:00,0,0
238,2024-09-01 00:00:00,15,4
238,2024-09-01 01:00:00,1,0
238,2024-09-01 02:00:00,0,0
238,2024-09-01 03:00:00,3,3
238,2024-09-01 04:00:00,0,0
238,2024-09-01 05:00:00,0,0
239,2024-09-01 00:00:00,15,4
239,2024-09-01 01:00:00,1,0
239,2024-09-01 02:00:00,0,0
239,2024-09-01 03:00:00,3,3
239,2024-09-01 04:00:00,0,0
239,2024-09-01 05:00:00,0,0
240,2024-09-01 00:00:00,15,4
240,2024-09-01 01:00:00,1,0
240,2024-09-01 02:00:00,0,0
240,2024-09-01 03:00:00,3,3
240,2024-09-01 04:00:00,0,0
240,2024-09-01 05:00:00,0,0
241,2024-09-01 00:00:00,15,4
241,2024-09-01 01:00:00,1,0
