model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,best_val_mse
metapath_v1,0.1591263938744863,0.15921537381344752,0.3457200989578709,0.4596024840019871,0.1583934818704923,0.15847280702161473,0.2112344354391098
baseline_gnn,0.1784587345123291,0.1784799859086402,0.3538467096559929,0.4544847611642166,0.17829059362411498,0.17831809985593836,0.20655640959739685
