epoch,train_mse,val_mse,warmup_scale,train_gate_reg,train_attn_entropy,train_rank_loss
1.0,0.2315361648797989,0.20480909943580627,0.01,0.28418076038360596,0.999968409538269,0.0
2.0,0.21209119260311127,0.1768549680709839,0.02,0.050397295504808426,0.999398410320282,0.0
3.0,0.19402390718460083,0.15043415129184723,0.03,0.0062743001617491245,0.9999530911445618,0.0
4.0,0.1774623692035675,0.12255224585533142,0.04,0.0014821613440290093,0.9983687996864319,0.0
5.0,0.1613866686820984,0.09051576256752014,0.05,0.0009030148503370583,0.9988749027252197,0.0
6.0,0.1457769125699997,0.05399755761027336,0.06,0.0015293466858565807,0.9993621706962585,0.0
7.0,0.1307789534330368,0.05020761862397194,0.07,0.006608772557228804,0.9992771744728088,0.0
8.0,0.11803752183914185,0.042361367493867874,0.08,0.03388799726963043,0.9993347525596619,0.0
9.0,0.10293971747159958,0.04868583381175995,0.09,0.008114220574498177,0.999116837978363,0.0
10.0,0.08874282240867615,0.05058165639638901,0.1,0.0009668109705671668,0.9997774362564087,0.0
11.0,0.07362879067659378,0.046167757362127304,0.11,0.0001260414137504995,0.9994364976882935,0.0
12.0,0.05812627822160721,0.04027419909834862,0.12,2.1648580514010973e-05,0.999818742275238,0.0
13.0,0.04418954253196716,0.03465300425887108,0.13,4.790128514287062e-06,0.9996238350868225,0.0
14.0,0.03114492818713188,0.029825342819094658,0.14,1.290155296373996e-06,0.9996047019958496,0.0
15.0,0.02204647846519947,0.02580728754401207,0.15,4.049075528200774e-07,0.9999257326126099,0.0
16.0,0.013568228110671043,0.02227316051721573,0.16,1.4386806412858277e-07,0.9996358156204224,0.0
17.0,0.008362824097275734,0.0187606830149889,0.17,5.6800889325359094e-08,0.999767541885376,0.0
18.0,0.004946628585457802,0.015224267728626728,0.18,2.4573862944521352e-08,0.9999735355377197,0.0
19.0,0.002760394010692835,0.011791270226240158,0.19,1.1519429854445207e-08,0.999717652797699,0.0
20.0,0.00035563064739108086,0.008703391067683697,0.2,5.7972942002493255e-09,0.9998650550842285,0.0
21.0,-0.0007637403905391693,0.0061016022227704525,0.21,3.1082274531968324e-09,0.9999585747718811,0.0
22.0,-0.0017206717748194933,0.004110960755497217,0.22,1.7636546667532116e-09,0.9998176097869873,0.0
23.0,-0.0028388339560478926,0.002735781716182828,0.23,1.0529815908100204e-09,0.999872624874115,0.0
24.0,-0.0033789919689297676,0.001858401927165687,0.24,6.581868383648271e-10,0.9999865889549255,0.0
25.0,-0.0039050746709108353,0.0013658764073625207,0.25,4.2883188666742456e-10,0.9998791813850403,0.0
26.0,-0.0038215010426938534,0.0011405348777770996,0.26,2.9009161739423917e-10,0.9998891353607178,0.0
27.0,-0.004014960955828428,0.0010982579551637173,0.27,2.0304931347414623e-10,0.9999784231185913,0.0
28.0,-0.004020233638584614,0.001168492715805769,0.28,1.466082949486136e-10,0.9999462366104126,0.0
29.0,-0.004143041558563709,0.0012950777309015393,0.29,1.08896620887311e-10,0.9999055862426758,0.0
30.0,-0.0038954131305217743,0.0014275087742134929,0.3,8.300349296774812e-11,0.9999700784683228,0.0
31.0,-0.0040750945918262005,0.0015636009629815817,0.31,6.477882813493707e-11,0.9999824166297913,0.0
32.0,-0.004053872544318438,0.0016754500102251768,0.32,5.1657917526926056e-11,0.99993497133255,0.0
33.0,-0.004038332030177116,0.0017621834995225072,0.33,4.201476319631858e-11,0.9999555349349976,0.0
34.0,-0.004209652543067932,0.001833114423789084,0.34,3.479331059375035e-11,0.9999938011169434,0.0
35.0,-0.0033195866271853447,0.0018716276390478015,0.35,2.9292290815163824e-11,0.999965488910675,0.0
36.0,-0.003856358118355274,0.0018862904980778694,0.36,2.5036254319710238e-11,0.9999588131904602,0.0
37.0,-0.0034143610391765833,0.0018797328229993582,0.37,2.169596099999005e-11,0.9999870657920837,0.0
38.0,-0.0036991050001233816,0.0018377243541181087,0.38,1.90400386429479e-11,0.9999881386756897,0.0
39.0,-0.0038647176697850227,0.0017706614453345537,0.39,1.6903152488811912e-11,0.9999678730964661,0.0
40.0,-0.003472017589956522,0.0016935586463660002,0.4,1.516524059108626e-11,0.9999802112579346,0.0
41.0,-0.0038938825018703938,0.0016142679378390312,0.41,1.373786848168912e-11,0.9999954700469971,0.0
42.0,-0.003089741338044405,0.0015229618875309825,0.42,1.2554829571798098e-11,0.9999831318855286,0.0
43.0,-0.0038766060024499893,0.001418288447894156,0.43,1.1566371992122182e-11,0.9999774694442749,0.0
44.0,-0.0036511337384581566,0.0012970526004210114,0.44,1.0734226008057846e-11,0.9999924302101135,0.0
45.0,-0.003595328889787197,0.0012048925273120403,0.45,1.0028948158047335e-11,0.9999925494194031,0.0
46.0,-0.00403458159416914,0.00111675716470927,0.46,9.42748743654187e-12,0.9999831318855286,0.0
47.0,-0.0037761079147458076,0.0010613829363137484,0.47,8.911683890833189e-12,0.9999883770942688,0.0
48.0,-0.003785619977861643,0.001020616851747036,0.48,8.467071661855119e-12,0.9999959468841553,0.0
