model_type,train_time_seconds,best_epoch,final_train_loss,final_val_loss,val_mae,horizon_mae,best_val_mse,high_risk_mae,high_risk_count,high_risk_ratio,top_risk_mae,top_risk_count,top_risk_ratio,spearman_corr,precision_at_5,recall_at_5,hit_at_5,ndcg_at_5,precision_at_10,recall_at_10,hit_at_10,ndcg_at_10,precision_at_20,recall_at_20,hit_at_20,ndcg_at_20,num_parameters
metapath_local_riskattn,180.8269965648651,176,0.0002970406052406551,0.0005529026043248074,0.019036770963742716,0.01440068088097633,0.0005529026384465396,0.034041056447673516,44,0.10114942528735632,0.034041056447673516,44,0.10114942528735632,0.6144852044355339,1.0,1.0,1.0,1.0,0.6,0.6,1.0,0.7222954974312066,1.0,1.0,1.0,1.0,139923
