model,total_cost,generation_cost,reserve_cost,startup_shutdown_cost,load_shedding_penalty,EENS,critical_load_supply_rate,priority_index,robustness,rapidity,sustainability,reliability_score,overload_count,max_line_loading,total_demand,solve_success,fallback_relaxation,solver_status,runtime_sec
SCUC,17945.494120558356,1228.8805887144727,180.4530581751589,12.0,16524.160473668726,12.664982564150604,0.9114242692255821,0.7313410077220538,0.570321926124097,0.049787068367863944,0.5900785455439952,0.570321926124097,0,0.032509389192242,29.475515122068877,True,False,0,0.03908589999991818
Stochastic_UC,16589.7263893751,1646.4926697801388,154.74645439086163,12.0,14776.487265204103,12.074835619159911,0.9589750032999222,0.7743030573859732,0.5903435251545697,0.049787068367863944,0.6032225208293529,0.5903435251545697,0,0.020290299045927305,29.475515122068877,True,False,0,0.2179625000001124
Robust_UC,49724.24302252362,1658.9591818292242,154.7464543908616,12.0,26356.119366009705,20.020460818948187,0.8647986527774502,0.6300799277956353,0.3207765585762914,0.049787068367863944,0.3308789135537822,0.3207765585762914,0,0.046293226778080475,29.475515122068877,True,False,0,0.17898990000003323
Contextual_Adaptive,25878.06208632419,929.8590030761308,163.82607620390252,12.0,24772.377007044153,18.849255302974367,0.8656496656484095,0.6306742859912261,0.3605114202444736,0.049787068367863944,0.36683745960320424,0.3605114202444736,0,0.046293226778080475,29.475515122068877,True,False,contextual_selection,0.4399831999999151
