scenario_id,probability,total_ls
0,0.16666666666666666,13.044816374232578
1,0.16666666666666666,12.55549744357645
2,0.16666666666666666,11.40310999579297
3,0.16666666666666666,12.226907741025798
4,0.16666666666666666,13.038428436912799
5,0.16666666666666666,10.180253723418453
