epoch,train_mse,val_mse,warmup_scale,train_gate_reg,train_attn_entropy
1.0,0.22923125326633453,0.15834972262382507,1.0,0.0,0.0
2.0,0.15664540231227875,0.07237448543310165,1.0,0.0,0.0
3.0,0.0712117850780487,0.026086000725626945,1.0,0.0,0.0
4.0,0.02646626904606819,0.01475274283438921,1.0,0.0,0.0
5.0,0.01512908935546875,0.010079814121127129,1.0,0.0,0.0
6.0,0.01061211433261633,0.007401834242045879,1.0,0.0,0.0
7.0,0.007862568832933903,0.005836410913616419,1.0,0.0,0.0
8.0,0.006246058735996485,0.004879547283053398,1.0,0.0,0.0
9.0,0.005145595874637365,0.004182634875178337,1.0,0.0,0.0
10.0,0.0043159243650734425,0.003594759153202176,1.0,0.0,0.0
11.0,0.003750294679775834,0.0030732376035302877,1.0,0.0,0.0
12.0,0.003237047465518117,0.002609310206025839,1.0,0.0,0.0
13.0,0.002806178294122219,0.002200623508542776,1.0,0.0,0.0
14.0,0.002376125892624259,0.0018449615454301238,1.0,0.0,0.0
15.0,0.0019849948585033417,0.0015390950720757246,1.0,0.0,0.0
16.0,0.0016876161098480225,0.00127900461666286,1.0,0.0,0.0
17.0,0.001443752320483327,0.0010600395034998655,1.0,0.0,0.0
18.0,0.0012450761860236526,0.0008772829314693809,1.0,0.0,0.0
19.0,0.0010747112100943923,0.0007258391124196351,1.0,0.0,0.0
20.0,0.0009003157028928399,0.0006011053337715566,1.0,0.0,0.0
21.0,0.0007943187956698239,0.0004988379077985883,1.0,0.0,0.0
22.0,0.0006998322205618024,0.00041522382525727153,1.0,0.0,0.0
23.0,0.0005678292363882065,0.0003470432129688561,1.0,0.0,0.0
24.0,0.0004971540765836835,0.0002914567303378135,1.0,0.0,0.0
25.0,0.0004812627157662064,0.00024605527869425714,1.0,0.0,0.0
26.0,0.00042335878242738545,0.00020893043256364763,1.0,0.0,0.0
27.0,0.00036943700979463756,0.00017855220357887447,1.0,0.0,0.0
28.0,0.00031272624619305134,0.00015363174316007644,1.0,0.0,0.0
29.0,0.0003064092597924173,0.0001330817030975595,1.0,0.0,0.0
30.0,0.00028574574389494956,0.00011607065971475095,1.0,0.0,0.0
31.0,0.00026212286320514977,0.00010193742491537705,1.0,0.0,0.0
32.0,0.0002527049509808421,9.0132569312118e-05,1.0,0.0,0.0
33.0,0.00023558508837595582,8.022677502594888e-05,1.0,0.0,0.0
34.0,0.000253970647463575,7.186472794273868e-05,1.0,0.0,0.0
35.0,0.00020582777506206185,6.480035517597571e-05,1.0,0.0,0.0
