model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,best_val_mse
metapath_v1,0.28182049401601156,0.28184795751016056,0.40062176404577315,0.44494023413458683,0.2821402947107951,0.28216585780251774,0.19797180593013763
baseline_gnn,0.1313129135767619,0.13145544757176794,0.3309970853906689,0.4643132934538284,0.13184750974178314,0.13203102574555106,0.2155868411064148
