timestamp,load_bus,priority_level,priority_weight,demand,shed,served
2024-09-01 00:00:00,1,2,1.0,0.10135800197925679,0.016652834117211232,0.08470516786204556
2024-09-01 00:00:00,3,2,1.0,0.10135800197925679,0.07323586785698524,0.028122134122271547
2024-09-01 00:00:00,4,2,1.0,0.10135800197925679,0.04970303232298884,0.05165496965626795
2024-09-01 00:00:00,5,2,1.0,0.10135800197925679,0.0165149578609946,0.08484304411826218
2024-09-01 00:00:00,6,2,1.0,0.10135800197925679,0.06767012149942842,0.033687880479828375
2024-09-01 00:00:00,7,2,1.0,0.10135800197925679,0.014773146410677373,0.08658485556857942
2024-09-01 00:00:00,8,2,1.0,0.10135800197925679,0.04582098276566124,0.05553701921359555
2024-09-01 00:00:00,9,2,1.0,0.10135800197925679,0.05206414149212327,0.04929386048713352
2024-09-01 00:00:00,10,2,1.0,0.10135800197925679,0.03316779197820583,0.06819021000105097
2024-09-01 00:00:00,11,2,1.0,0.10135800197925679,0.04970303232298884,0.05165496965626795
2024-09-01 00:00:00,12,2,1.0,0.10135800197925679,0.06729180131461565,0.03406620066464114
2024-09-01 00:00:00,13,2,1.0,0.10135800197925679,0.06621799018398343,0.03514001179527336
2024-09-01 00:00:00,14,2,1.0,0.10135800197925679,0.023806583134463103,0.07755141884479369
2024-09-01 01:00:00,1,2,1.0,0.09560255314738614,0.030282771221446438,0.06531978192593971
2024-09-01 01:00:00,3,2,1.0,0.09560255314738614,0.014503679849006232,0.0810988732983799
2024-09-01 01:00:00,4,2,1.0,0.09560255314738614,0.04800949927941507,0.047593053867971066
2024-09-01 01:00:00,5,2,1.0,0.09560255314738614,0.01765814992933556,0.07794440321805057
2024-09-01 01:00:00,6,2,1.0,0.09560255314738614,0.03285378124460608,0.06274877190278005
2024-09-01 01:00:00,7,2,1.0,0.09560255314738614,0.008123137129242182,0.08747941601814396
2024-09-01 01:00:00,8,2,1.0,0.09560255314738614,0.022919637376285742,0.07268291577110039
2024-09-01 01:00:00,9,2,1.0,0.09560255314738614,0.014503679849006232,0.0810988732983799
2024-09-01 01:00:00,10,2,1.0,0.09560255314738614,0.0,0.09560255314738614
2024-09-01 01:00:00,11,2,1.0,0.09560255314738614,0.03613479398858747,0.05946775915879867
2024-09-01 01:00:00,12,2,1.0,0.09560255314738614,0.041538451715584776,0.05406410143180136
2024-09-01 01:00:00,13,2,1.0,0.09560255314738614,0.04478645107045267,0.05081610207693347
2024-09-01 01:00:00,14,2,1.0,0.09560255314738614,0.059942169105261664,0.035660384042124474
2024-09-01 02:00:00,1,2,1.0,0.09003737473376185,0.015995949849553583,0.07404142488420826
2024-09-01 02:00:00,3,2,1.0,0.09003737473376185,0.0,0.09003737473376185
2024-09-01 02:00:00,4,2,1.0,0.09003737473376185,0.015599516118906549,0.0744378586148553
2024-09-01 02:00:00,5,2,1.0,0.09003737473376185,0.015599516118906549,0.0744378586148553
2024-09-01 02:00:00,6,2,1.0,0.09003737473376185,0.025619163992942326,0.06441821074081952
2024-09-01 02:00:00,7,2,1.0,0.09003737473376185,0.028999473224138175,0.06103790150962367
2024-09-01 02:00:00,8,2,1.0,0.09003737473376185,0.03207150761668591,0.05796586711707594
2024-09-01 02:00:00,9,2,1.0,0.09003737473376185,0.0,0.09003737473376185
2024-09-01 02:00:00,10,2,1.0,0.09003737473376185,0.014793976105284679,0.07524339862847716
2024-09-01 02:00:00,11,2,1.0,0.09003737473376185,0.0,0.09003737473376185
2024-09-01 02:00:00,12,2,1.0,0.09003737473376185,0.00538869288591709,0.08464868184784476
2024-09-01 02:00:00,13,2,1.0,0.09003737473376185,0.015599516118906549,0.0744378586148553
2024-09-01 02:00:00,14,2,1.0,0.09003737473376185,0.0,0.09003737473376185
2024-09-01 03:00:00,1,2,1.0,0.0854175533987477,0.012639408066225518,0.07277814533252218
2024-09-01 03:00:00,3,2,1.0,0.0854175533987477,0.0,0.0854175533987477
2024-09-01 03:00:00,4,2,1.0,0.0854175533987477,0.0194040933988309,0.0660134599999168
2024-09-01 03:00:00,5,2,1.0,0.0854175533987477,0.014668158257156111,0.07074939514159158
2024-09-01 03:00:00,6,2,1.0,0.0854175533987477,0.00043438468374786216,0.08498316871499983
2024-09-01 03:00:00,7,2,1.0,0.0854175533987477,0.030229936319786252,0.05518761707896144
2024-09-01 03:00:00,8,2,1.0,0.0854175533987477,0.01440709206130856,0.07101046133743913
2024-09-01 03:00:00,9,2,1.0,0.0854175533987477,0.014812243317899387,0.0706053100808483
2024-09-01 03:00:00,10,2,1.0,0.0854175533987477,0.029839364259558004,0.05557818913918969
2024-09-01 03:00:00,11,2,1.0,0.0854175533987477,0.014668158257156111,0.07074939514159158
2024-09-01 03:00:00,12,2,1.0,0.0854175533987477,0.031099421153253835,0.05431813224549386
2024-09-01 03:00:00,13,2,1.0,0.0854175533987477,0.00872558950552417,0.07669196389322352
2024-09-01 03:00:00,14,2,1.0,0.0854175533987477,0.03140854825329349,0.0540090051454542
2024-09-01 04:00:00,1,2,1.0,0.08198258864462224,0.025110368864412348,0.05687221978020989
2024-09-01 04:00:00,3,2,1.0,0.08198258864462224,0.018462695931821146,0.06351989271280109
2024-09-01 04:00:00,4,2,1.0,0.08198258864462224,0.012077519110297079,0.06990506953432515
2024-09-01 04:00:00,5,2,1.0,0.08198258864462224,0.020730382425732836,0.0612522062188894
2024-09-01 04:00:00,6,2,1.0,0.08198258864462224,0.0,0.08198258864462224
2024-09-01 04:00:00,7,2,1.0,0.08198258864462224,0.027200761629643123,0.05478182701497912
2024-09-01 04:00:00,8,2,1.0,0.08198258864462224,0.04278369863399637,0.03919889001062587
2024-09-01 04:00:00,9,2,1.0,0.08198258864462224,0.0,0.08198258864462224
2024-09-01 04:00:00,10,2,1.0,0.08198258864462224,0.015123242519346044,0.06685934612527619
2024-09-01 04:00:00,11,2,1.0,0.08198258864462224,0.015123242519346044,0.06685934612527619
2024-09-01 04:00:00,12,2,1.0,0.08198258864462224,0.0,0.08198258864462224
2024-09-01 04:00:00,13,2,1.0,0.08198258864462224,0.021879884693479443,0.0601027039511428
2024-09-01 04:00:00,14,2,1.0,0.08198258864462224,0.013246318891461795,0.06873626975316044
2024-09-01 05:00:00,1,2,1.0,0.07956922492396519,0.0,0.07956922492396519
2024-09-01 05:00:00,3,2,1.0,0.07956922492396519,0.025588115645729888,0.0539811092782353
2024-09-01 05:00:00,4,2,1.0,0.07956922492396519,0.004922096931128056,0.07464712799283714
2024-09-01 05:00:00,5,2,1.0,0.07956922492396519,0.0,0.07956922492396519
2024-09-01 05:00:00,6,2,1.0,0.07956922492396519,0.00790411133704805,0.07166511358691714
2024-09-01 05:00:00,7,2,1.0,0.07956922492396519,0.003693139185408374,0.07587608573855681
2024-09-01 05:00:00,8,2,1.0,0.07956922492396519,0.008055391016300224,0.07151383390766497
2024-09-01 05:00:00,9,2,1.0,0.07956922492396519,0.0,0.07956922492396519
2024-09-01 05:00:00,10,2,1.0,0.07956922492396519,0.03939403366081175,0.04017519126315344
2024-09-01 05:00:00,11,2,1.0,0.07956922492396519,0.0,0.07956922492396519
2024-09-01 05:00:00,12,2,1.0,0.07956922492396519,0.037902727095212495,0.041666497828752695
2024-09-01 05:00:00,13,2,1.0,0.07956922492396519,0.013173703833799236,0.06639552109016596
2024-09-01 05:00:00,14,2,1.0,0.07956922492396519,0.011682397268199987,0.0678868276557652
2024-09-01 06:00:00,1,2,1.0,0.08029824614232295,0.014883045839600312,0.06541520030272263
2024-09-01 06:00:00,3,2,1.0,0.08029824614232295,0.02659430206470883,0.05370394407761412
2024-09-01 06:00:00,4,2,1.0,0.08029824614232295,0.0,0.08029824614232295
2024-09-01 06:00:00,5,2,1.0,0.08029824614232295,0.012927110626628161,0.06737113551569479
2024-09-01 06:00:00,6,2,1.0,0.08029824614232295,0.0,0.08029824614232295
2024-09-01 06:00:00,7,2,1.0,0.08029824614232295,0.030106540409460446,0.0501917057328625
2024-09-01 06:00:00,8,2,1.0,0.08029824614232295,0.005953973725767267,0.07434427241655568
2024-09-01 06:00:00,9,2,1.0,0.08029824614232295,0.0,0.08029824614232295
2024-09-01 06:00:00,10,2,1.0,0.08029824614232295,0.0,0.08029824614232295
2024-09-01 06:00:00,11,2,1.0,0.08029824614232295,0.014883045839600312,0.06541520030272263
2024-09-01 06:00:00,12,2,1.0,0.08029824614232295,0.014883045839600312,0.06541520030272263
2024-09-01 06:00:00,13,2,1.0,0.08029824614232295,0.02827146099530705,0.0520267851470159
2024-09-01 06:00:00,14,2,1.0,0.08029824614232295,0.004364206269717859,0.0759340398726051
2024-09-01 07:00:00,1,2,1.0,0.08499128312438597,0.012984280457713111,0.07200700266667287
2024-09-01 07:00:00,3,2,1.0,0.08499128312438597,0.014692358428493764,0.07029892469589222
2024-09-01 07:00:00,4,2,1.0,0.08499128312438597,0.01431652153687634,0.07067476158750963
2024-09-01 07:00:00,5,2,1.0,0.08499128312438597,0.015760516068536234,0.06923076705584974
2024-09-01 07:00:00,6,2,1.0,0.08499128312438597,0.016928053854815744,0.06806322926957023
2024-09-01 07:00:00,7,2,1.0,0.08499128312438597,0.029365147037424516,0.05562613608696146
2024-09-01 07:00:00,8,2,1.0,0.08499128312438597,0.015760516068536234,0.06923076705584974
2024-09-01 07:00:00,9,2,1.0,0.08499128312438597,0.03053268482370403,0.05445859830068195
2024-09-01 07:00:00,10,2,1.0,0.08499128312438597,0.014692358428493764,0.07029892469589222
2024-09-01 07:00:00,11,2,1.0,0.08499128312438597,0.034104534912845166,0.05088674821154081
2024-09-01 07:00:00,12,2,1.0,0.08499128312438597,0.015760516068536234,0.06923076705584974
2024-09-01 07:00:00,13,2,1.0,0.08499128312438597,0.060985559320734024,0.02400572380365195
2024-09-01 07:00:00,14,2,1.0,0.08499128312438597,0.04405750546591828,0.040933777658467695
2024-09-01 08:00:00,1,2,1.0,0.08386639004199245,0.0,0.08386639004199245
2024-09-01 08:00:00,3,2,1.0,0.08386639004199245,0.02599007858227509,0.05787631145971736
2024-09-01 08:00:00,4,2,1.0,0.08386639004199245,0.012695271015964855,0.0711711190260276
2024-09-01 08:00:00,5,2,1.0,0.08386639004199245,0.0,0.08386639004199245
2024-09-01 08:00:00,6,2,1.0,0.08386639004199245,0.012627349983628862,0.0712390400583636
2024-09-01 08:00:00,7,2,1.0,0.08386639004199245,0.013362728598646227,0.07050366144334622
2024-09-01 08:00:00,8,2,1.0,0.08386639004199245,0.012627349983628862,0.0712390400583636
2024-09-01 08:00:00,9,2,1.0,0.08386639004199245,0.02251510033666681,0.06135128970532564
2024-09-01 08:00:00,10,2,1.0,0.08386639004199245,0.0,0.08386639004199245
2024-09-01 08:00:00,11,2,1.0,0.08386639004199245,0.0,0.08386639004199245
2024-09-01 08:00:00,12,2,1.0,0.08386639004199245,0.0,0.08386639004199245
