epoch,train_mse,val_mse,warmup_scale,train_gate_reg,train_attn_entropy
1.0,0.25516825914382935,0.19830651581287384,1.0,0.0,0.0
2.0,0.19903118908405304,0.14870689809322357,1.0,0.0,0.0
3.0,0.14952978491783142,0.10458212345838547,1.0,0.0,0.0
4.0,0.10548359900712967,0.06735540926456451,1.0,0.0,0.0
5.0,0.06801128387451172,0.03894934058189392,1.0,0.0,0.0
6.0,0.03947633504867554,0.02002938650548458,1.0,0.0,0.0
7.0,0.020669396966695786,0.009230968542397022,1.0,0.0,0.0
8.0,0.009734504856169224,0.003912482410669327,1.0,0.0,0.0
9.0,0.004271358251571655,0.001578782801516354,1.0,0.0,0.0
10.0,0.00178984971717,0.0006270965095609426,1.0,0.0,0.0
11.0,0.000794141786172986,0.00025188896688632667,1.0,0.0,0.0
12.0,0.0003709482552949339,0.00010475024464540184,1.0,0.0,0.0
13.0,0.00021097426360938698,4.6218854549806565e-05,1.0,0.0,0.0
14.0,0.00014291988918557763,2.231413236586377e-05,1.0,0.0,0.0
15.0,0.00011745610390789807,1.2220167263876647e-05,1.0,0.0,0.0
16.0,0.00010577475768513978,7.797336365911178e-06,1.0,0.0,0.0
17.0,0.0001027390972012654,5.7835695770336315e-06,1.0,0.0,0.0
18.0,0.00010042478243121877,4.8309725571016315e-06,1.0,0.0,0.0
19.0,0.00010184455459238961,4.363409061625134e-06,1.0,0.0,0.0
20.0,0.00010401853796793148,4.125757186557166e-06,1.0,0.0,0.0
21.0,0.0001023346558213234,4.0010154407355e-06,1.0,0.0,0.0
22.0,0.00010098616621689871,3.933605512429494e-06,1.0,0.0,0.0
23.0,0.00010306073818355799,3.896201633324381e-06,1.0,0.0,0.0
24.0,0.00010204607679042965,3.874994490615791e-06,1.0,0.0,0.0
25.0,0.00010128394205821678,3.8627431422355585e-06,1.0,0.0,0.0
26.0,0.00010442092752782628,3.855595878121676e-06,1.0,0.0,0.0
27.0,0.000103077880339697,3.8513840081577655e-06,1.0,0.0,0.0
28.0,0.00010570994345471263,3.848904270853382e-06,1.0,0.0,0.0
29.0,0.00010392728290753439,3.847454081551405e-06,1.0,0.0,0.0
30.0,0.0001030984494718723,3.846629169856897e-06,1.0,0.0,0.0
31.0,0.000106532454083208,3.846195340884151e-06,1.0,0.0,0.0
32.0,0.00010494727757759392,3.845991614070954e-06,1.0,0.0,0.0
33.0,0.000105553976027295,3.845936134894146e-06,1.0,0.0,0.0
34.0,0.00010574504267424345,3.845955234282883e-06,1.0,0.0,0.0
35.0,0.00010537283378653228,3.846032086585183e-06,1.0,0.0,0.0
36.0,0.00010671291238395497,3.846132131002378e-06,1.0,0.0,0.0
37.0,0.00010559186193859205,3.8462490010715555e-06,1.0,0.0,0.0
38.0,0.00010657536040525883,3.846363597403979e-06,1.0,0.0,0.0
39.0,0.00010713833034969866,3.8464772842417005e-06,1.0,0.0,0.0
40.0,0.00010744167229859158,3.846586423605913e-06,1.0,0.0,0.0
41.0,0.00010620374087011442,3.84669237973867e-06,1.0,0.0,0.0
42.0,0.00010501209180802107,3.846797426376725e-06,1.0,0.0,0.0
43.0,0.00010701375140342861,3.8468874663522e-06,1.0,0.0,0.0
44.0,0.00010665561421774328,3.84697477784357e-06,1.0,0.0,0.0
45.0,0.00010650439071469009,3.847049356409116e-06,1.0,0.0,0.0
46.0,0.00010628738527884707,3.8471180232590996e-06,1.0,0.0,0.0
47.0,0.00010518110502744094,3.847185780614382e-06,1.0,0.0,0.0
48.0,0.00010699453559936956,3.847243988275295e-06,1.0,0.0,0.0
49.0,0.00010669960465747863,3.8472903725050855e-06,1.0,0.0,0.0
50.0,0.00010780244338093325,3.847343577945139e-06,1.0,0.0,0.0
51.0,0.00010657887469278648,3.847381321975263e-06,1.0,0.0,0.0
52.0,0.00010578738147160038,3.847424522973597e-06,1.0,0.0,0.0
53.0,0.00010616164217935875,3.847463176498422e-06,1.0,0.0,0.0
54.0,0.00010736823605839163,3.847493644570932e-06,1.0,0.0,0.0
55.0,0.000106932689959649,3.8475191104225814e-06,1.0,0.0,0.0
56.0,0.00010518534691073,3.847547304758336e-06,1.0,0.0,0.0
57.0,0.00010684997687349096,3.847576863336144e-06,1.0,0.0,0.0
