epoch,train_mse,val_mse,warmup_scale,train_gate_reg,train_attn_entropy,train_rank_loss
1.0,0.25050774216651917,0.22950932383537292,0.01,0.3151586055755615,0.9999618530273438,0.012540275231003761
2.0,0.23390698432922363,0.20465360581874847,0.02,0.0652046948671341,0.999785304069519,0.007134017068892717
3.0,0.21940429508686066,0.18109634518623352,0.03,0.015092579647898674,0.9995765686035156,0.0037085749208927155
4.0,0.2064599096775055,0.14868472516536713,0.04,0.004169194493442774,0.9999867677688599,0.002802551258355379
5.0,0.1926688849925995,0.08697233349084854,0.05,0.002953919814899564,0.9980859756469727,0.003085820470005274
6.0,0.17760542035102844,0.0526871532201767,0.06,0.008019039407372475,0.9997249245643616,0.0027392306365072727
7.0,0.15847942233085632,0.06098005920648575,0.07,0.0564604289829731,0.9981393218040466,0.002269820775836706
8.0,0.14952701330184937,0.06071057170629501,0.08,0.2565231919288635,0.9999668002128601,0.002451335545629263
9.0,0.13554643094539642,0.05600950866937637,0.09,0.18675504624843597,0.9981265664100647,0.0022670263424515724
10.0,0.11911594867706299,0.0469728447496891,0.1,0.09863956272602081,0.999749481678009,0.0018177552847191691
11.0,0.10521791130304337,0.043752506375312805,0.11,0.04449410364031792,0.9997645616531372,0.0030193349812179804
12.0,0.09166035801172256,0.03915312886238098,0.12,0.021287675946950912,0.9993026256561279,0.0018324792617931962
13.0,0.07733729481697083,0.03492666780948639,0.13,0.013776024803519249,0.9992215633392334,0.0025808026548475027
14.0,0.059746917337179184,0.03827839717268944,0.14,0.013350041583180428,0.9999195337295532,0.0007188383606262505
15.0,0.045261792838573456,0.048479847609996796,0.15,0.019061697646975517,0.9996470212936401,0.0011313975555822253
16.0,0.0327615812420845,0.04543859884142876,0.16,0.031476277858018875,0.9993340373039246,0.0010009707184508443
17.0,0.019922437146306038,0.02908189781010151,0.17,0.029533248394727707,0.999879002571106,0.0011680223979055882
18.0,0.010912998579442501,0.021335341036319733,0.18,0.019784891977906227,0.9995987415313721,0.0002437425428070128
19.0,0.005317763891071081,0.023077407851815224,0.19,0.02092919871211052,0.9994463324546814,2.7207102903048508e-05
20.0,0.003686607349663973,0.008904781192541122,0.2,0.03462483361363411,0.9998512268066406,0.00010648721945472062
21.0,6.35441392660141e-05,0.003837050637230277,0.21,0.023368485271930695,0.9994089007377625,0.0001380720641463995
22.0,-0.0008417274802923203,0.0052382927387952805,0.22,0.015216660685837269,0.9992774128913879,0.000161858755745925
23.0,-0.002477829111739993,0.009903504513204098,0.23,0.01993635855615139,0.9999294877052307,3.177586040692404e-05
24.0,-0.0025033392012119293,0.007878035306930542,0.24,0.025464212521910667,0.9996299743652344,4.216446177451871e-05
25.0,-0.003727119415998459,0.0053938692435622215,0.25,0.019655531272292137,0.999447762966156,1.2928686601298978e-06
26.0,-0.0036133737303316593,0.005741973407566547,0.26,0.013568732887506485,0.9999209642410278,6.458121788455173e-05
27.0,-0.004026690497994423,0.0077723124995827675,0.27,0.012301110662519932,0.9997259378433228,3.136060695396736e-05
28.0,-0.00396832637488842,0.013697931542992592,0.28,0.014029628597199917,0.9995766282081604,5.861537829332519e-06
29.0,-0.0036358251236379147,0.01196496281772852,0.29,0.01856112666428089,0.9998566508293152,7.574805931653827e-05
30.0,-0.004131650552153587,0.007338674273341894,0.3,0.016643214970827103,0.9995393753051758,3.8604084693361074e-05
31.0,-0.004189458210021257,0.0053132763132452965,0.31,0.01202195230871439,0.9995787143707275,0.00012119198800064623
32.0,-0.0027324396651238203,0.006551328115165234,0.32,0.007766431197524071,0.9998565316200256,1.1650222404568922e-05
33.0,-0.003990466706454754,0.011304417625069618,0.33,0.010365752503275871,0.999847948551178,9.557311568642035e-05
34.0,-0.0036293291486799717,0.013119661249220371,0.34,0.014598864130675793,0.9996271133422852,0.00015989431994967163
35.0,-0.003513466101139784,0.006358225829899311,0.35,0.015253202989697456,0.9999502301216125,0.0
36.0,-0.003493852913379669,0.0049814400263130665,0.36,0.009532583877444267,0.9998767971992493,0.00018540128075983375
37.0,-0.0028558573685586452,0.005320136435329914,0.37,0.005805321969091892,0.9998136758804321,0.00015315682685468346
38.0,-0.0033009860198944807,0.006668834015727043,0.38,0.006365540903061628,0.9999513626098633,0.00019740172137971967
39.0,-0.003903841134160757,0.008479231037199497,0.39,0.009534585289657116,0.9999133348464966,0.0002348814596189186
40.0,-0.0032385606318712234,0.005714695900678635,0.4,0.011173115111887455,0.999886155128479,8.228466322179884e-05
