timestamp,node,load_type,shed_MW
2024-09-01 06:00:00,load_bus_13,tertiary,0.0645697237020741
2024-09-01 06:00:00,load_bus_14,tertiary,0.0645697237020741
2024-09-01 07:00:00,load_bus_1,primary,0.0
2024-09-01 07:00:00,load_bus_3,primary,0.0
2024-09-01 07:00:00,load_bus_4,primary,0.0
2024-09-01 07:00:00,load_bus_5,primary,0.0
2024-09-01 07:00:00,load_bus_6,secondary,0.0956809084245664
2024-09-01 07:00:00,load_bus_7,secondary,0.0622350242211339
2024-09-01 07:00:00,load_bus_8,secondary,0.0956809084245664
2024-09-01 07:00:00,load_bus_9,secondary,0.0
2024-09-01 07:00:00,load_bus_10,tertiary,0.0683435060175474
2024-09-01 07:00:00,load_bus_11,tertiary,0.0683435060175474
2024-09-01 07:00:00,load_bus_12,tertiary,0.0683435060175474
2024-09-01 07:00:00,load_bus_13,tertiary,0.0683435060175474
2024-09-01 07:00:00,load_bus_14,tertiary,0.0683435060175474
2024-09-01 08:00:00,load_bus_1,primary,0.0
2024-09-01 08:00:00,load_bus_3,primary,0.0
2024-09-01 08:00:00,load_bus_4,primary,0.0
2024-09-01 08:00:00,load_bus_5,primary,0.0
2024-09-01 08:00:00,load_bus_6,secondary,0.0605625429026172
2024-09-01 08:00:00,load_bus_7,secondary,0.0
2024-09-01 08:00:00,load_bus_8,secondary,0.0944145339441811
2024-09-01 08:00:00,load_bus_9,secondary,0.0
2024-09-01 08:00:00,load_bus_10,tertiary,0.0674389528172722
2024-09-01 08:00:00,load_bus_11,tertiary,0.0674389528172722
2024-09-01 08:00:00,load_bus_12,tertiary,0.0674389528172722
2024-09-01 08:00:00,load_bus_13,tertiary,0.0674389528172722
2024-09-01 08:00:00,load_bus_14,tertiary,0.0674389528172722
2024-09-01 09:00:00,load_bus_1,primary,0.0
2024-09-01 09:00:00,load_bus_3,primary,0.0
2024-09-01 09:00:00,load_bus_4,primary,0.0
2024-09-01 09:00:00,load_bus_5,primary,0.0
2024-09-01 09:00:00,load_bus_6,secondary,0.0992478630299997
2024-09-01 09:00:00,load_bus_7,secondary,0.0992478630299997
2024-09-01 09:00:00,load_bus_8,secondary,0.0740070676829553
2024-09-01 09:00:00,load_bus_9,secondary,0.0992478630299997
2024-09-01 09:00:00,load_bus_10,tertiary,0.0708913307357141
2024-09-01 09:00:00,load_bus_11,tertiary,0.0708913307357141
2024-09-01 09:00:00,load_bus_12,tertiary,0.0708913307357141
2024-09-01 09:00:00,load_bus_13,tertiary,0.0708913307357141
2024-09-01 09:00:00,load_bus_14,tertiary,0.0708913307357141
2024-09-01 10:00:00,load_bus_1,primary,0.0
2024-09-01 10:00:00,load_bus_3,primary,0.0118563080171583
2024-09-01 10:00:00,load_bus_4,primary,0.0
2024-09-01 10:00:00,load_bus_5,primary,0.0
2024-09-01 10:00:00,load_bus_6,secondary,0.1054210000754059
2024-09-01 10:00:00,load_bus_7,secondary,0.1054210000754059
2024-09-01 10:00:00,load_bus_8,secondary,0.1054210000754059
2024-09-01 10:00:00,load_bus_9,secondary,0.1054210000754059
2024-09-01 10:00:00,load_bus_10,tertiary,0.0753007143395756
2024-09-01 10:00:00,load_bus_11,tertiary,0.0753007143395756
2024-09-01 10:00:00,load_bus_12,tertiary,0.0753007143395756
2024-09-01 10:00:00,load_bus_13,tertiary,0.0753007143395756
2024-09-01 10:00:00,load_bus_14,tertiary,0.0753007143395756
2024-09-01 11:00:00,load_bus_1,primary,0.0
2024-09-01 11:00:00,load_bus_3,primary,0.0773478609498923
2024-09-01 11:00:00,load_bus_4,primary,0.0
2024-09-01 11:00:00,load_bus_5,primary,0.0
2024-09-01 11:00:00,load_bus_6,secondary,0.1100234981778632
2024-09-01 11:00:00,load_bus_7,secondary,0.1100234981778632
2024-09-01 11:00:00,load_bus_8,secondary,0.1100234981778632
2024-09-01 11:00:00,load_bus_9,secondary,0.1100234981778632
2024-09-01 11:00:00,load_bus_10,tertiary,0.078588212984188
2024-09-01 11:00:00,load_bus_11,tertiary,0.078588212984188
2024-09-01 11:00:00,load_bus_12,tertiary,0.078588212984188
2024-09-01 11:00:00,load_bus_13,tertiary,0.078588212984188
2024-09-01 11:00:00,load_bus_14,tertiary,0.078588212984188
2024-09-01 12:00:00,load_bus_1,primary,0.0988148945165185
2024-09-01 12:00:00,load_bus_3,primary,0.0
2024-09-01 12:00:00,load_bus_4,primary,0.0
2024-09-01 12:00:00,load_bus_5,primary,0.0
2024-09-01 12:00:00,load_bus_6,secondary,0.10828093029043
2024-09-01 12:00:00,load_bus_7,secondary,0.10828093029043
2024-09-01 12:00:00,load_bus_8,secondary,0.10828093029043
2024-09-01 12:00:00,load_bus_9,secondary,0.10828093029043
2024-09-01 12:00:00,load_bus_10,tertiary,0.0773435216360214
2024-09-01 12:00:00,load_bus_11,tertiary,0.0773435216360214
2024-09-01 12:00:00,load_bus_12,tertiary,0.0773435216360214
2024-09-01 12:00:00,load_bus_13,tertiary,0.0773435216360214
2024-09-01 12:00:00,load_bus_14,tertiary,0.0773435216360214
2024-09-01 13:00:00,load_bus_1,primary,0.0
2024-09-01 13:00:00,load_bus_3,primary,0.0
2024-09-01 13:00:00,load_bus_4,primary,0.1104098744820502
2024-09-01 13:00:00,load_bus_5,primary,0.0
2024-09-01 13:00:00,load_bus_6,secondary,0.1050588951819613
2024-09-01 13:00:00,load_bus_7,secondary,0.1050588951819613
2024-09-01 13:00:00,load_bus_8,secondary,0.1050588951819613
2024-09-01 13:00:00,load_bus_9,secondary,0.1050588951819613
2024-09-01 13:00:00,load_bus_10,tertiary,0.0750420679871152
2024-09-01 13:00:00,load_bus_11,tertiary,0.0750420679871152
2024-09-01 13:00:00,load_bus_12,tertiary,0.0750420679871152
2024-09-01 13:00:00,load_bus_13,tertiary,0.0750420679871152
2024-09-01 13:00:00,load_bus_14,tertiary,0.0750420679871152
2024-09-01 14:00:00,load_bus_1,primary,0.1341613667836121
2024-09-01 14:00:00,load_bus_3,primary,0.0
2024-09-01 14:00:00,load_bus_4,primary,0.0
2024-09-01 14:00:00,load_bus_5,primary,0.0
2024-09-01 14:00:00,load_bus_6,secondary,0.1056634414834392
2024-09-01 14:00:00,load_bus_7,secondary,0.1056634414834392
2024-09-01 14:00:00,load_bus_8,secondary,0.1056634414834392
2024-09-01 14:00:00,load_bus_9,secondary,0.1056634414834392
2024-09-01 14:00:00,load_bus_10,tertiary,0.0754738867738851
2024-09-01 14:00:00,load_bus_11,tertiary,0.0754738867738851
2024-09-01 14:00:00,load_bus_12,tertiary,0.0754738867738851
2024-09-01 14:00:00,load_bus_13,tertiary,0.0754738867738851
2024-09-01 14:00:00,load_bus_14,tertiary,0.0754738867738851
2024-09-01 15:00:00,load_bus_1,primary,0.1592543316820318
2024-09-01 15:00:00,load_bus_3,primary,0.0
2024-09-01 15:00:00,load_bus_4,primary,0.0
2024-09-01 15:00:00,load_bus_5,primary,0.0
2024-09-01 15:00:00,load_bus_6,secondary,0.1067890818044119
2024-09-01 15:00:00,load_bus_7,secondary,0.1067890818044119
2024-09-01 15:00:00,load_bus_8,secondary,0.1067890818044119
2024-09-01 15:00:00,load_bus_9,secondary,0.1067890818044119
2024-09-01 15:00:00,load_bus_10,tertiary,0.0762779155745799
2024-09-01 15:00:00,load_bus_11,tertiary,0.0762779155745799
2024-09-01 15:00:00,load_bus_12,tertiary,0.0762779155745799
2024-09-01 15:00:00,load_bus_13,tertiary,0.0762779155745799
2024-09-01 15:00:00,load_bus_14,tertiary,0.0762779155745799
2024-09-01 16:00:00,load_bus_1,primary,0.1709025763506425
2024-09-01 16:00:00,load_bus_3,primary,0.0
2024-09-01 16:00:00,load_bus_4,primary,0.0140557632903063
2024-09-01 16:00:00,load_bus_5,primary,0.0
2024-09-01 16:00:00,load_bus_6,secondary,0.1087561849504088
2024-09-01 16:00:00,load_bus_7,secondary,0.1087561849504088
2024-09-01 16:00:00,load_bus_8,secondary,0.1087561849504088
2024-09-01 16:00:00,load_bus_9,secondary,0.1087561849504088
2024-09-01 16:00:00,load_bus_10,tertiary,0.077682989250292
2024-09-01 16:00:00,load_bus_11,tertiary,0.077682989250292
2024-09-01 16:00:00,load_bus_12,tertiary,0.077682989250292
2024-09-01 16:00:00,load_bus_13,tertiary,0.077682989250292
2024-09-01 16:00:00,load_bus_14,tertiary,0.077682989250292
2024-09-01 17:00:00,load_bus_1,primary,0.0785068865909444
2024-09-01 17:00:00,load_bus_3,primary,0.0
2024-09-01 17:00:00,load_bus_4,primary,0.0
2024-09-01 17:00:00,load_bus_5,primary,0.0
2024-09-01 17:00:00,load_bus_6,secondary,0.0953259943486722
2024-09-01 17:00:00,load_bus_7,secondary,0.0953259943486722
2024-09-01 17:00:00,load_bus_8,secondary,0.0953259943486722
2024-09-01 17:00:00,load_bus_9,secondary,0.0953259943486722
2024-09-01 17:00:00,load_bus_10,tertiary,0.0680899959633373
2024-09-01 17:00:00,load_bus_11,tertiary,0.0680899959633373
2024-09-01 17:00:00,load_bus_12,tertiary,0.0680899959633373
2024-09-01 17:00:00,load_bus_13,tertiary,0.0680899959633373
2024-09-01 17:00:00,load_bus_14,tertiary,0.0680899959633373
2024-09-01 18:00:00,load_bus_1,primary,0.0
2024-09-01 18:00:00,load_bus_3,primary,0.143355605518764
2024-09-01 18:00:00,load_bus_4,primary,0.0
2024-09-01 18:00:00,load_bus_5,primary,0.0
2024-09-01 18:00:00,load_bus_6,secondary,0.0999849458807716
2024-09-01 18:00:00,load_bus_7,secondary,0.0999849458807716
2024-09-01 18:00:00,load_bus_8,secondary,0.0999849458807716
2024-09-01 18:00:00,load_bus_9,secondary,0.0999849458807716
2024-09-01 18:00:00,load_bus_10,tertiary,0.0714178184862654
2024-09-01 18:00:00,load_bus_11,tertiary,0.0714178184862654
2024-09-01 18:00:00,load_bus_12,tertiary,0.0714178184862654
2024-09-01 18:00:00,load_bus_13,tertiary,0.0714178184862654
2024-09-01 18:00:00,load_bus_14,tertiary,0.0714178184862654
2024-09-01 19:00:00,load_bus_1,primary,0.036585982066942
2024-09-01 19:00:00,load_bus_3,primary,0.0
2024-09-01 19:00:00,load_bus_4,primary,0.0
2024-09-01 19:00:00,load_bus_5,primary,0.164216766216303
2024-09-01 19:00:00,load_bus_6,secondary,0.1045015785012837
2024-09-01 19:00:00,load_bus_7,secondary,0.1045015785012837
2024-09-01 19:00:00,load_bus_8,secondary,0.1045015785012837
2024-09-01 19:00:00,load_bus_9,secondary,0.1045015785012837
2024-09-01 19:00:00,load_bus_10,tertiary,0.0746439846437741
2024-09-01 19:00:00,load_bus_11,tertiary,0.0746439846437741
2024-09-01 19:00:00,load_bus_12,tertiary,0.0746439846437741
2024-09-01 19:00:00,load_bus_13,tertiary,0.0746439846437741
2024-09-01 19:00:00,load_bus_14,tertiary,0.0746439846437741
2024-09-01 20:00:00,load_bus_1,primary,0.0
2024-09-01 20:00:00,load_bus_3,primary,0.0
2024-09-01 20:00:00,load_bus_4,primary,0.159297717692113
2024-09-01 20:00:00,load_bus_5,primary,0.0329206205408502
2024-09-01 20:00:00,load_bus_6,secondary,0.101371274894981
2024-09-01 20:00:00,load_bus_7,secondary,0.101371274894981
2024-09-01 20:00:00,load_bus_8,secondary,0.101371274894981
2024-09-01 20:00:00,load_bus_9,secondary,0.101371274894981
2024-09-01 20:00:00,load_bus_10,tertiary,0.072408053496415
2024-09-01 20:00:00,load_bus_11,tertiary,0.072408053496415
2024-09-01 20:00:00,load_bus_12,tertiary,0.072408053496415
