model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,best_val_mse
metapath_v1,0.27165081254641216,0.27171569836855947,0.3961437503496806,0.4450481236985129,0.2720559959610303,0.2721119328857084,0.19806784391403198
baseline_gnn,0.2235829555193583,0.2236854321384351,0.37390888134638467,0.4498539024761207,0.22331203371286393,0.22342409259678167,0.20236851274967194
