model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,val_high_risk_mae,val_top_risk_mae,horizon_high_risk_mae,horizon_top_risk_mae,best_val_mse
metapath_v1,0.13816764068603515,0.1382145329093136,0.3362414730317665,0.46475222767362967,0.13805370562606387,0.13809997209865815,0.1397850178182125,0.1397850178182125,0.13805370562606387,0.13805370562606387,0.21599464118480682
baseline_gnn,0.17609031701087952,0.1761393665277499,0.35216788324442777,0.45475310969204147,0.1766402178340488,0.1766954817992611,0.17599450796842575,0.17599450796842575,0.1766402178340488,0.1766402178340488,0.20680037140846252
