epoch,train_mse,val_mse,warmup_scale,train_gate_reg,train_attn_entropy,train_rank_loss
1.0,0.2232266664505005,0.19744327664375305,0.01,0.23183222115039825,0.999968409538269,0.006262957584112883
2.0,0.20848608016967773,0.17181986570358276,0.02,0.015985237434506416,0.999883234500885,0.005568158347159624
3.0,0.1960967481136322,0.15093086659908295,0.03,0.0019440575269982219,0.9998116493225098,0.004139169584959745
4.0,0.18531174957752228,0.1330222338438034,0.04,0.000285952293779701,0.9996914267539978,0.003900148207321763
5.0,0.17430400848388672,0.11734589189291,0.05,6.415399548131973e-05,0.9992212653160095,0.0031465988140553236
6.0,0.16348272562026978,0.10329662263393402,0.06,2.435609894746449e-05,0.999424159526825,0.002344195730984211
7.0,0.15358062088489532,0.08981118351221085,0.07,1.821439218474552e-05,0.9990347027778625,0.00276364223100245
8.0,0.1403745710849762,0.07222500443458557,0.08,3.337574889883399e-05,0.9987103939056396,0.0022074307780712843
9.0,0.1291276514530182,0.03911510109901428,0.09,0.00018713989993557334,0.9980165958404541,0.00214029080234468
10.0,0.11407677084207535,0.047464605420827866,0.1,0.0045708464458584785,0.9995481967926025,0.002467382699251175
11.0,0.09883269667625427,0.02685064822435379,0.11,0.00028288253815844655,0.9982359409332275,0.002951620612293482
12.0,0.08107448369264603,0.060837775468826294,0.12,0.001750059425830841,0.999289870262146,0.0016421899199485779
13.0,0.16997487843036652,0.015333062037825584,0.13,0.4754180908203125,0.9996928572654724,0.0011217307765036821
14.0,0.04534260556101799,0.045610856264829636,0.14,0.005386299453675747,0.9943491816520691,0.00010533225577091798
15.0,0.04576173424720764,0.05378703027963638,0.15,0.00010694532102206722,0.9957630038261414,0.0004056003235746175
16.0,0.040429458022117615,0.05038730055093765,0.16,2.0724230125779286e-05,0.9988462924957275,0.0007984986295923591
17.0,0.033031564205884933,0.04094403609633446,0.17,1.3290300557855517e-05,0.9982784986495972,7.153627666411921e-05
18.0,0.02498530223965645,0.029208846390247345,0.18,1.7762456991476938e-05,0.9978434443473816,1.9770857761614025e-05
19.0,0.01629752293229103,0.018507996574044228,0.19,4.02629048039671e-05,0.9986574649810791,7.103868847480044e-05
20.0,0.009918799623847008,0.010678467340767384,0.2,0.00013567174028139561,0.9993300437927246,0.0003312512708362192
21.0,0.003927393350750208,0.006148406304419041,0.21,0.0005858030635863543,0.9993399977684021,0.0005054839421063662
22.0,0.0006104428321123123,0.004050621762871742,0.22,0.0024288687855005264,0.9992559552192688,0.0011080760741606355
23.0,-0.0011729821562767029,0.0032284429762512445,0.23,0.006917442195117474,0.9993656277656555,0.0006569141987711191
24.0,-0.001759024104103446,0.002933874726295471,0.24,0.011479616165161133,0.9995247721672058,0.00023193644301500171
25.0,-0.0023545469157397747,0.0028948255348950624,0.25,0.011761423200368881,0.999604344367981,9.503187175141647e-05
26.0,-0.0023633423261344433,0.0029687215574085712,0.26,0.008695554919540882,0.9996169209480286,9.293938637711108e-05
27.0,-0.001624631928279996,0.0030323294922709465,0.27,0.0052429866045713425,0.9996552467346191,0.0008867363794706762
28.0,-0.0026567166205495596,0.0030730566941201687,0.28,0.0028474756982177496,0.9997333884239197,0.0004954197793267667
29.0,-0.002721957629546523,0.003087810706347227,0.29,0.0014908125158399343,0.9997522234916687,0.0008025584393180907
30.0,-0.0020874429028481245,0.003065746044740081,0.3,0.0007819971069693565,0.9996942281723022,0.0005832288297824562
31.0,-0.0030390203464776278,0.0030223801732063293,0.31,0.00042866531293839216,0.9996933937072754,0.0005103547591716051
32.0,-0.0023135363589972258,0.0029461837839335203,0.32,0.0002490334154572338,0.9998119473457336,0.00039986762567423284
33.0,-0.003186233574524522,0.0028544990345835686,0.33,0.0001521917147329077,0.9999160766601562,0.0005848925211466849
34.0,-0.003074069507420063,0.0027393284253776073,0.34,9.832877549342811e-05,0.9998766779899597,0.0007029874250292778
35.0,-0.003511558286845684,0.002597190672531724,0.35,6.654080789303407e-05,0.9997788071632385,0.0006274455809034407
36.0,-0.0031295905355364084,0.0024338914081454277,0.36,4.680612983065657e-05,0.9997994899749756,0.0006960768369026482
37.0,-0.003405996598303318,0.00225245812907815,0.37,3.425878094276413e-05,0.9999212026596069,0.000549753662198782
38.0,-0.0036215002182871103,0.0020720819011330605,0.38,2.595220212242566e-05,0.999967634677887,0.0006170632550492883
39.0,-0.003526025451719761,0.0018861022545024753,0.39,2.034053068200592e-05,0.9998937249183655,0.0005795860779471695
40.0,-0.003889851737767458,0.0017163001466542482,0.4,1.6392956240451895e-05,0.9998406767845154,0.00031530798878520727
41.0,-0.0038216053508222103,0.0015657666372135282,0.41,1.3559912076743785e-05,0.9998974204063416,0.000451998901553452
42.0,-0.0034245310816913843,0.0014270133106037974,0.42,1.1497966625029221e-05,0.9999793171882629,0.0002944942389149219
43.0,-0.003699899883940816,0.001302429474890232,0.43,9.947338185156696e-06,0.9999738335609436,0.00037273933412507176
44.0,-0.003501635044813156,0.0012086231727153063,0.44,8.762181096244603e-06,0.999910831451416,0.00020384472736623138
45.0,-0.003652670420706272,0.0011298350291326642,0.45,7.85440261097392e-06,0.999904215335846,0.0
46.0,-0.0033373753540217876,0.0010740321595221758,0.46,7.145363269955851e-06,0.9999644160270691,0.00021995941642671824
47.0,-0.003579184412956238,0.0010328616481274366,0.47,6.591629244212527e-06,0.9999969005584717,0.0005991682410240173
48.0,-0.0032343913335353136,0.000999952433630824,0.48,6.1472082961699925e-06,0.9999633431434631,0.0005899542011320591
49.0,-0.003504576627165079,0.0009775421349331737,0.49,5.788429007225204e-06,0.9999322891235352,0.00031600077636539936
50.0,-0.003193474607542157,0.0009585734806023538,0.5,5.495901405083714e-06,0.9999564290046692,0.0005575893446803093
51.0,-0.003611277788877487,0.000946502317674458,0.51,5.248185971140629e-06,0.9999932646751404,4.626516965799965e-05
52.0,-0.003969869576394558,0.0009396025561727583,0.52,5.042997145210393e-06,0.9999889135360718,1.2575878827192355e-05
53.0,-0.0035200142301619053,0.0009521962492726743,0.53,4.8727119974500965e-06,0.9999642372131348,0.00043946129153482616
54.0,-0.0033502625301480293,0.0009825973538681865,0.54,4.746459580928786e-06,0.9999645948410034,0.0004351652751211077
55.0,-0.0035024324897676706,0.0010364233748987317,0.55,4.658021225623088e-06,0.9999850988388062,0.00012540147872641683
56.0,-0.0037370752543210983,0.0010960801737383008,0.56,4.594554411596619e-06,0.9999942183494568,0.00048447956214658916
57.0,-0.0034926962107419968,0.00114559312351048,0.57,4.545459432847565e-06,0.9999856948852539,0.0003469852090347558
58.0,-0.0035201869904994965,0.0011877432698383927,0.58,4.503451236814726e-06,0.9999774694442749,0.0002119385462719947
59.0,-0.003418153617531061,0.0012358373496681452,0.59,4.471278771234211e-06,0.9999822378158569,0.0001836827432271093
60.0,-0.0036563395988196135,0.0012704026885330677,0.6,4.44898887508316e-06,0.999993085861206,0.00019524172239471227
61.0,-0.003854022128507495,0.0013023540377616882,0.61,4.429991349752527e-06,0.9999952912330627,0.0003184475935995579
