model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,best_val_mse
metapath_v1,0.3228500799179077,0.369371887694291,0.3823903224684975,0.44578809861866847,0.3658095716436704,0.41994567342004807,0.19872702658176422
baseline_gnn,0.33661655004819235,0.3742960476148427,0.39016927086945735,0.44519396675344935,0.3752713995509677,0.419732928676973,0.19819766283035278
