model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,best_val_mse
metapath_v1,0.3304836481889089,0.36566654511718993,0.3916486791047183,0.44247331744278534,0.3719023250540098,0.41076117361361547,0.1957826465368271
baseline_gnn,0.33093621006011964,0.3612335125071595,0.4009984975150137,0.44028085328369665,0.36732639372348785,0.39819471310385635,0.19384723901748657
