timestamp,L0,L1,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L2,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L3,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L4,L40,L41,L42,L43,L44,L45,L46,L47,L48,L49,L5,L50,L51,L52,L53,L54,L55,L56,L57,L58,L59,L6,L60,L61,L62,L63,L64,L65,L66,L67,L68,L69,L7,L70,L71,L72,L73,L74,L8,L9
2024-09-01 00:00:00,0.7507247883446803,0.7879913490295846,0.6510015193532585,0.691084171252552,0.8495912276802167,0.8379654153996515,0.7986510650326967,0.7705750940684946,0.806679372852213,0.85,0.8488132289061345,0.85,0.8475115515409801,0.85,0.85,0.8496624994088796,0.8409891090583687,0.85,0.23623669873770253,0.41117458041780697,0.8487212503784562,0.8443674238163562,0.7849327586200626,0.8377921371590358,0.7742425813836088,0.8061871522616995,0.85,0.846248482886651,0.8488223140839878,0.85,0.85,0.8489994442473928,0.8398551748725813,0.85,0.841156645179703,0.2768492852746053,0.6766152517552759,0.8482443041113169,0.8423852061013662,0.7842883951211816,0.3681572141504713,0.3957412199164092,0.437627618797879,0.5658464789073787,0.8496552924139109,0.85,0.44786528480065313,0.4398405504326871,0.44211159118103865,0.43330530724800237,0.4431961028455867,0.2114295542631661,0.2546450609660309,0.5766736481378539,0.4328706307055393,0.36547091420190714,0.85,0.85,0.46623594901000676,0.85,0.43841031518164636,0.85,0.85,0.42385283761288156,0.85,0.85,0.8137076068922314,0.85,0.85,0.85,0.8113679087736871,0.8475082624695629,0.85,0.8415191712499384,0.85
2024-09-01 01:00:00,0.7258252051353524,0.7641659330513464,0.6270003812942514,0.6680722820753694,0.8294152151122434,0.8166087388873647,0.7758194193618646,0.5237074125892609,0.6172398508236852,0.8295201445195829,0.8261188785799567,0.8310539448644622,0.8256955243117117,0.8361969487332263,0.8312079481783153,0.8265727347479157,0.818407243481316,0.8379130306835055,0.2088626986038215,0.2549523936705358,0.8268262677452364,0.8212532676873683,0.7596177964736587,0.8166272017781565,0.7489158795335724,0.7818616398120544,0.8279932131886075,0.8245440265469626,0.827558662529455,0.8363399204549552,0.8308527438288124,0.8268205174820149,0.81816224094944,0.8366915608416533,0.8204371383108535,0.2183804204815631,0.3635938956634915,0.8270626067959387,0.8204537162080737,0.7600784285968946,0.33930701589919426,0.3677325170735455,0.41162722568676,0.42288246924525213,0.6635374440617012,0.8494263345579725,0.421519092305905,0.4136820293863782,0.4157136174929459,0.4074235288408262,0.41645387749731355,0.18213387348806756,0.226109498480023,0.42785509135636407,0.4070039264692967,0.3372863117417218,0.8440726020316702,0.85,0.4397647627801416,0.8314010982521539,0.41040730757086763,0.8438215533062574,0.8368325550928799,0.3971638018004115,0.8299908965701178,0.8309601525557356,0.7899696790975772,0.837782310856538,0.4418231060725167,0.8327958121519079,0.7877415181632194,0.8257685047120931,0.8281346024785883,0.8207184081018273,0.8436067147160009
2024-09-01 02:00:00,0.707831178664542,0.7468561450814561,0.6092587734223324,0.651203782725729,0.8144242252904306,0.8009998566852884,0.7590806404798024,0.3322874451915585,0.476063661370227,0.8114516712283908,0.8088072382116841,0.8142545291517421,0.8097966663945609,0.8180179492065481,0.8130472590813049,0.8088212929389162,0.8011176264732026,0.664423872015395,0.18770636868846688,0.23506816598670108,0.8099748574328903,0.8035554591193746,0.4936789008104987,0.8010832461062567,0.7305763491543377,0.763949884185177,0.8114978615896353,0.8084205006952018,0.8116638084706423,0.8191096033585484,0.8138307876560803,0.8100651755741076,0.8019080529056624,0.8195690257074326,0.8051220825229934,0.19961391331659809,0.24028978226832085,0.810996234654525,0.8041098499336504,0.7418425415626073,0.31751613467497847,0.34622681560876944,0.3916374941608755,0.4031880977556099,0.42033940229984385,0.8335986997274315,0.4006210453710266,0.3930105266098874,0.3954637933634709,0.3877611396629883,0.395489760407811,0.15906164635745457,0.20358607122517125,0.40800759923116653,0.3872589968520915,0.3150669326036435,0.8284256230738258,0.8340603132057715,0.4194763963843058,0.42808834204267027,0.3881714604028733,0.8269073711283733,0.801752840267512,0.3766405869132582,0.4851734301379388,0.8140353159309022,0.7708357936011089,0.8221672343709978,0.42093516348983284,0.806799347132012,0.7702237436482495,0.8097254947478815,0.8102310267362534,0.8054240014460422,0.8274308644038789
2024-09-01 03:00:00,0.6945491760641626,0.7339704850831879,0.5955605385320372,0.6383275134298777,0.8032082426108201,0.7893907984145608,0.7464718371120174,0.3160766892627844,0.35493185180531583,0.5320210369083688,0.7952235373072354,0.8012307906711458,0.7979960842639743,0.6750988616768953,0.5603578879830051,0.7948287329845295,0.7873946730357242,0.41748454838270155,0.17047036210403538,0.21923153230567075,0.7967384426117714,0.7893178692398098,0.3340290410953552,0.7895624920395831,0.5502258603417335,0.750386707977207,0.7989467471151648,0.796227232352348,0.7996682053557651,0.8056557079872285,0.8004321542175823,0.7971832160536682,0.7894439811334304,0.806390113947214,0.7938074516306697,0.18508480090241955,0.22593101432579651,0.7986256330820132,0.7916198972214433,0.4302449739647472,0.3003968306886153,0.3290800828920574,0.37564867772653954,0.3878569350024783,0.4043920480717381,0.821640791198705,0.3834371886500138,0.37607502103074536,0.3791339016495862,0.3719929665568156,0.37846391254353057,0.13996072565974071,0.18486915498603848,0.3924681709176708,0.3714495724916519,0.29681158450286915,0.8166309368412822,0.821154081540314,0.40329701963589315,0.41389126243142277,0.3699228885103968,0.8138087414268337,0.739650637657293,0.36022016326751993,0.4091014866928296,0.8010791426745905,0.7446490443511545,0.8104865187221852,0.40595510793758105,0.4126748937704919,0.7554379531043817,0.7977087567629947,0.41956472102038517,0.7940081217230481,0.8153115544132409
2024-09-01 04:00:00,0.6920754142265595,0.731352013193622,0.23849802333692252,0.6351553758825867,0.8009715743812109,0.7870269476321504,0.7436460103270748,0.31107103079000686,0.34959951705317455,0.40362543473409546,0.790456634505443,0.797040955651192,0.7957114430517466,0.5596485652367523,0.4054709859171751,0.5883857184268738,0.5424766975819807,0.4108815982102824,0.16310992264940213,0.21321587582965706,0.7923040922755118,0.49996287268303674,0.3287030115499131,0.7872334746560548,0.47012467935044705,0.5018370225086751,0.7956339601754221,0.7931413984549054,0.7966524931104887,0.6154225044393101,0.5378234135067349,0.7932316325635881,0.7858198057687324,0.5922611567227072,0.791535577554154,0.18077037028480966,0.22163054435824767,0.795161247557257,0.7881442490384715,0.33225060720617716,0.29440702751753345,0.32237684708541603,0.3692241459468383,0.38193420810781253,0.3987639000306927,0.8188558515198566,0.3754757231679114,0.36824610421676424,0.37188349428178247,0.3652770699943451,0.3709916160306427,0.13085656087025432,0.17585124127931587,0.38616862167478794,0.3649146051141046,0.2883708170160045,0.8138350066837724,0.81765024108027,0.39688732329511434,0.4095861701180185,0.36126514487321953,0.8098399160683479,0.6516017196547943,0.35362880004850633,0.4043273166423115,0.7975062359205439,0.6922783132536264,0.807789298015831,0.40043192134630895,0.4084166689030525,0.7313717581314718,0.7949860897448029,0.40158674512946424,0.7915321623758821,0.8126755814131955
2024-09-01 05:00:00,0.6981522636835055,0.7369910266901187,0.20130060289323895,0.6397024167218573,0.8062021507218109,0.7922166987762109,0.7486935915178117,0.31463565334263294,0.3525405017447432,0.4059567522680722,0.515284811672403,0.8001873165011787,0.8010862859414619,0.4122041012872698,0.40693206266775117,0.4040627445163892,0.3965809363816798,0.4132858480690573,0.16349196090752358,0.21498352560173145,0.7949592648226812,0.3983692312679465,0.33168207048879617,0.7924886654583673,0.32915318922913706,0.36130406838849716,0.5494717586773822,0.797534174496897,0.8011138596446217,0.4166650164226728,0.4116962415103887,0.5945124064626788,0.7893010486035421,0.41864103058421326,0.7968466479270346,0.18457139459302851,0.22530441529240197,0.7990160225694505,0.5577548106862019,0.33615982588776777,0.2971431106110792,0.32407831235747636,0.37052646559449515,0.3836424067398757,0.4008895243678879,0.8235867710783752,0.3750146985596273,0.36785239932543484,0.3721271274725063,0.3659708812564043,0.37120387702075563,0.129696498984778,0.17453465433494536,0.38734609029624645,0.3659541304778183,0.2878099989671738,0.818418774239173,0.8215986468552517,0.3983272009207546,0.4132975002007228,0.3604209397013782,0.42515409483912453,0.5631630812177447,0.35487976209333044,0.4072104356872363,0.8014478634861172,0.600917243463324,0.8125377019666261,0.4025630419300627,0.41200626508045446,0.3660924042729959,0.7998943836419776,0.4042404274193556,0.7964371833369833,0.8176679004097238
2024-09-01 06:00:00,0.7136069024516327,0.7516577463864614,0.2146718524281615,0.36392066139931367,0.8195205999084707,0.8056367446679273,0.7623032497386755,0.3276011985530759,0.3644918122682293,0.41706851529762395,0.4155888583264244,0.8112870266210994,0.8148021919065671,0.4233639892706763,0.4177196588759902,0.4137012142845313,0.4064876431705519,0.4242602733580579,0.17235028547985282,0.22526783803215286,0.5275848246560605,0.40925925804847985,0.34353449304529415,0.8059918615797833,0.3451223702513242,0.3759816483741337,0.4255392658111279,0.8100241375681606,0.8136887943982991,0.4280342805685471,0.4227603163537959,0.5429604074272578,0.5274578229519833,0.4306997879582746,0.8103835994508068,0.19725249402033815,0.23769300432852958,0.810609980128031,0.5223421198465397,0.3490278667562089,0.3095056831713202,0.3350093878079664,0.3802735730083138,0.39366995886171274,0.4112746274841411,0.8364771025153723,0.3827386753077392,0.37556662897095877,0.3805432991075899,0.37475121491136076,0.37981369410909105,0.13731959380803954,0.18170517354829485,0.3966481459214868,0.375269779705986,0.2958737766173657,0.8310111634737065,0.44601213015446506,0.4083430762607953,0.4257596873339623,0.36816115459196935,0.43642681960191737,0.509153595111,0.3647532291074312,0.4184179667890797,0.4251878986217027,0.38532216299780425,0.8253735285892532,0.41303416504255974,0.42410366504670505,0.3796258931604385,0.8131055786772997,0.4151599686889598,0.8093693422317347,0.8309523398009799
2024-09-01 07:00:00,0.6002787681035769,0.7738555196340003,0.23523043262402443,0.2799730370682832,0.83960238450253,0.8259831200091157,0.7829665255617343,0.3481778185466683,0.38388910903873996,0.43512095360342373,0.43376710667291224,0.6149203537227497,0.8354240030083971,0.4417737632769438,0.4355854388553003,0.43166219862642574,0.4242651717651323,0.4421408857211986,0.1880869358663221,0.24252898868418318,0.4362277764702799,0.42746491693971506,0.3626786292753491,0.8264824363573839,0.3693426727227749,0.3986470185470694,0.4451458448149259,0.5781771889491566,0.833137791236917,0.4472058892181302,0.4416069398328265,0.4396154967423148,0.43293747567359525,0.4505480384142637,0.8309596596951119,0.2172471368193172,0.2572689838987806,0.5488564325235326,0.4368660647269558,0.36926064444922424,0.32976614164165147,0.3536578386320171,0.3970389332605445,0.4106673892255233,0.42856687769612767,0.85,0.39724996650635075,0.3900466081925639,0.3958930020183661,0.39033041214958875,0.3953631383376114,0.15225709131181017,0.19589489581465436,0.41265889168973957,0.3915407900480737,0.31107215938785165,0.85,0.46649864495036236,0.4254827568391499,0.44559005424185916,0.38316489647299357,0.4557902954254019,0.4591399690273289,0.3818129683210664,0.43656619229961147,0.44514402277996007,0.40755944830723967,0.8450736990178555,0.43043230142168876,0.44329720284840773,0.4006906601714458,0.8333037425336361,0.4329780127820067,0.8290913361378848,0.85
2024-09-01 08:00:00,0.5429711308164249,0.6183487848780058,0.262796070950094,0.3076252856718186,0.85,0.85,0.5666235415413251,0.37597472316777364,0.409333807002698,0.458251288448074,0.4569115169246859,0.46471186470524317,0.85,0.46482496453478983,0.4580382392415327,0.45415263311744786,0.4468450749118415,0.46507083653434433,0.21054238315565665,0.2662453742381159,0.4585447948027915,0.45062287217329644,0.3875906557684276,0.85,0.4012497393065253,0.4277925057063417,0.4707742926177796,0.4683856207319983,0.85,0.4710958474708443,0.4652745083098947,0.46316372143875395,0.45676200635885533,0.47572256366865207,0.85,0.24441527872127475,0.2835671679972501,0.46630428534529245,0.4616628400996984,0.39523589392989705,0.3575136623055167,0.378562092304007,0.41896755296460136,0.4324729120347774,0.4503873972375721,0.85,0.41609762025545094,0.40881395574175383,0.4153572823633085,0.4104023292241767,0.41586478788100795,0.17449527819981292,0.21666657434011977,0.43286597060643356,0.41263846927463543,0.3316999574569629,0.85,0.49229568597884,0.4476066761238232,0.4705575889841045,0.40310350891673613,0.4802912243226752,0.4844026807143712,0.4046065059863223,0.45946106593727354,0.47083341214718105,0.4362073480749432,0.85,0.4526726008684682,0.46739567197313453,0.42787795562972486,0.85,0.45546169635982314,0.85,0.85
2024-09-01 09:00:00,0.40679656904287403,0.5542477414047652,0.28691709342354554,0.3321249607889639,0.85,0.85,0.5154123509695511,0.4005164343660118,0.4321296510473462,0.47917742025907434,0.4781512849324323,0.4856372043267523,0.85,0.4848699887697088,0.47848132960085954,0.4753494865635412,0.4678112846995749,0.4856687799544307,0.2292736156017738,0.28650029721496606,0.4776624259818555,0.47186643031507086,0.40969611603624306,0.85,0.4304516432993909,0.4547098891563352,0.49481937804132015,0.491442834119175,0.6881626743231009,0.49220549635959426,0.48725802091370674,0.4860860075864809,0.47978299209665676,0.4989435068169326,0.85,0.2683625043375524,0.3066668428359077,0.48618971765849056,0.48535130901810664,0.4186455736972778,0.382363381008323,0.4011185970179047,0.43891868764012304,0.4524479600063773,0.47029272086221197,0.85,0.4319478467654158,0.42551766092321147,0.43342410630955386,0.42883160211451465,0.43417511315926177,0.1937538933014362,0.23421381725957735,0.44940980465692537,0.4320033935079024,0.3495689697829054,0.85,0.5162515706261164,0.46742960559602503,0.493749892495865,0.4212179260570777,0.502549686994969,0.5077249431750016,0.4248813125243532,0.4803586940178583,0.49451034677803196,0.4630022792126607,0.85,0.4728161169546418,0.4895216111753382,0.4532020476861755,0.4960216391491347,0.47590739713892544,0.85,0.7114455620400272
