model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,best_val_mse
metapath_v1,0.32433693569501243,0.35988613793110524,0.38823985876459066,0.439035734075502,0.37083938476112155,0.40385721267784025,0.19275237619876862
baseline_gnn,0.3320682367801666,0.36919277601317335,0.3940204310417175,0.4473766465480705,0.3722096091508865,0.41498146365506583,0.2001458704471588
