model_type,train_time_seconds,best_epoch,final_train_loss,final_val_loss,val_mae,horizon_mae,best_val_mse,high_risk_mae,high_risk_count,high_risk_ratio,top_risk_mae,top_risk_count,top_risk_ratio,spearman_corr,precision_at_5,recall_at_5,hit_at_5,ndcg_at_5,precision_at_10,recall_at_10,hit_at_10,ndcg_at_10,precision_at_20,recall_at_20,hit_at_20,ndcg_at_20,num_parameters
mlp,7.2244768142700195,30,0.0010571258841814643,0.001259901954560111,0.008682159591472744,0.0018335435113360566,0.0012599021429196,0.06920944223278795,44,0.10114942528735632,0.06920944223278795,44,0.10114942528735632,0.5353752873130844,1.0,1.0,1.0,1.0,0.7,0.7,1.0,0.793584067764911,1.0,1.0,1.0,1.0,6961
