model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,best_val_mse
metapath_v1,0.40034534096717833,0.4003648987632703,0.45422081911202633,0.46287745845767814,0.3979876587788264,0.3980037444836575,0.21425555646419525
baseline_gnn,0.23209132528305054,0.23216094882443317,0.37776620135162814,0.4487685586180004,0.23203032579686905,0.23210881922294785,0.2013932317495346
