scenario_id,probability,total_ls
0,0.16666666666666666,23.479812722812866
1,0.16666666666666666,21.80163025200021
2,0.16666666666666666,23.2476553140587
3,0.16666666666666666,22.707724828117414
4,0.16666666666666666,22.68697888931827
5,0.16666666666666666,23.634489445402156
