baseline_best_val_mse,baseline_horizon_mae,baseline_val_mae,delta_best_val_mse,delta_horizon_mae,delta_val_mae,metapath_best_val_mse,metapath_horizon_mae,metapath_val_mae,name,status
0.20433059334754944,0.2081500929262903,0.3672151225985903,-0.001813262701034546,0.1287391142712699,0.05986049771308899,0.2025173306465149,0.3368892071975602,0.4270756203116793,a_topk4_lr0.01_hd64,ok
0.20316939055919647,0.2168764955467648,0.37106283343199525,0.004428878426551819,0.1509859977496995,0.06980096751993353,0.2075982689857483,0.3678624932964643,0.4408638009519288,b_topk3_lr0.008_hd64,ok
0.2013932317495346,0.23203032579686905,0.37776620135162814,0.012862324714660645,0.16595733298195736,0.07645461776039819,0.21425555646419525,0.3979876587788264,0.45422081911202633,c_topk5_lr0.006_hd64,ok
0.20959116518497467,0.16313351756996577,0.34678717851638796,-0.005768835544586182,0.03639757533868154,0.01738763289018108,0.2038223296403885,0.19953109290864732,0.36417481140656904,d_topk4_lr0.006_hd80,ok
