scenario_id,probability,total_ls
0,0.16666666666666666,2.8544999779482665
1,0.16666666666666666,2.8760498545776105
2,0.16666666666666666,3.4375953137666286
3,0.16666666666666666,2.6727555980805002
4,0.16666666666666666,2.13918783461536
5,0.16666666666666666,3.096345423888679
