run_name,run_dir,status,return_code,skipped,metapath_topk,hidden_dim,epochs,lr,weight_decay,train_ratio,seed,train_model_variant,train_best_val_mse,train_val_mae,metapath_gate_mean,metapath_val_mae,baseline_val_mae,metapath_horizon_mae,baseline_horizon_mae,metapath_best_val_mse,baseline_best_val_mse,delta_val_mae,delta_horizon_mae,delta_best_val_mse
r001_k4_h80_ep300_lr0.006_wd0.0001_tr0.700_s42,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\g60_n75_stageA_20260324_183639\r001_k4_h80_ep300_lr0.006_wd0.0001_tr0.700_s42,ok,0,False,4,80,300,0.006,0.0001,0.7,42,metapath_v1,0.20398478209972382,0.3841634770776286,0.08895211604734261,0.3841634770776286,0.3940204310417175,0.3214954319265153,0.3722096091508865,0.2039847820997238,0.2001458704471588,0.009856953964088921,0.050714177224371215,-0.0038389116525649747
r002_k4_h80_ep300_lr0.006_wd0.0001_tr0.700_s43,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\g60_n75_stageA_20260324_183639\r002_k4_h80_ep300_lr0.006_wd0.0001_tr0.700_s43,ok,0,False,4,80,300,0.006,0.0001,0.7,43,metapath_v1,0.18775376677513123,0.36155717972553136,0.999998476770189,0.3615571797255313,0.3988079862883597,0.2757110442076292,0.3759392937686708,0.1877537667751312,0.1990545839071273,0.037250806562828365,0.1002282495610416,0.0113008171319961
r003_k4_h80_ep300_lr0.006_wd0.0001_tr0.700_s44,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\g60_n75_stageA_20260324_183639\r003_k4_h80_ep300_lr0.006_wd0.0001_tr0.700_s44,ok,0,False,4,80,300,0.006,0.0001,0.7,44,metapath_v1,0.19973412156105042,0.3697415345004111,0.02679113345220685,0.3697415345004111,0.4009984975150137,0.3523746073577139,0.3673263937234878,0.1997341215610504,0.1938472390174865,0.03125696301460262,0.014951786365773878,-0.005886882543563898
