model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,best_val_mse
metapath_v1,0.15912799112002055,0.15921700743005435,0.34572093197793674,0.45960036110833274,0.15839507844713,0.15847443888931115,0.2112324833869934
baseline_gnn,0.1784587345123291,0.1784799859086402,0.3538467096559929,0.4544847611642166,0.17829059362411498,0.17831809985593836,0.20655640959739685
