epoch,train_mse,val_mse,warmup_scale,train_gate_reg,train_attn_entropy
1.0,0.23319271206855774,0.1925799548625946,1.0,0.0,0.0
2.0,0.2114730030298233,0.16594740748405457,1.0,0.0,0.0
3.0,0.1916598677635193,0.14245587587356567,1.0,0.0,0.0
4.0,0.17160175740718842,0.12193157523870468,1.0,0.0,0.0
5.0,0.15221449732780457,0.10496547073125839,1.0,0.0,0.0
6.0,0.13199639320373535,0.09103546291589737,1.0,0.0,0.0
7.0,0.11066100001335144,0.07938192784786224,1.0,0.0,0.0
8.0,0.0885634645819664,0.06907176226377487,1.0,0.0,0.0
9.0,0.06745658814907074,0.05941268056631088,1.0,0.0,0.0
10.0,0.046935275197029114,0.049705252051353455,1.0,0.0,0.0
11.0,0.032088372856378555,0.039721183478832245,1.0,0.0,0.0
12.0,0.02131289429962635,0.029375605285167694,1.0,0.0,0.0
13.0,0.013400983065366745,0.01969006285071373,1.0,0.0,0.0
14.0,0.008427582681179047,0.011842827312648296,1.0,0.0,0.0
15.0,0.005409717094153166,0.006535911932587624,1.0,0.0,0.0
16.0,0.0029892688617110252,0.003609888954088092,1.0,0.0,0.0
17.0,0.001873826957307756,0.002307986607775092,1.0,0.0,0.0
18.0,0.0011861465172842145,0.0019044351065531373,1.0,0.0,0.0
19.0,0.0012742780381813645,0.0018980787135660648,1.0,0.0,0.0
20.0,0.0009088434744626284,0.00202156906016171,1.0,0.0,0.0
21.0,0.0009902558522298932,0.0021559337619692087,1.0,0.0,0.0
22.0,0.0008954875520430505,0.0022670954931527376,1.0,0.0,0.0
23.0,0.0015976569848135114,0.002315051853656769,1.0,0.0,0.0
24.0,0.0014881150564178824,0.002308021066710353,1.0,0.0,0.0
25.0,0.0011566540924832225,0.0022709781769663095,1.0,0.0,0.0
26.0,0.0015155579894781113,0.0022253666538745165,1.0,0.0,0.0
27.0,0.0014494142960757017,0.002174398861825466,1.0,0.0,0.0
28.0,0.001634320942685008,0.002134555485099554,1.0,0.0,0.0
29.0,0.0014943332644179463,0.0021180438343435526,1.0,0.0,0.0
30.0,0.0016092803562059999,0.002146428916603327,1.0,0.0,0.0
31.0,0.0018515011761337519,0.002226378070190549,1.0,0.0,0.0
32.0,0.0018153535202145576,0.0023601283319294453,1.0,0.0,0.0
33.0,0.0014966080198064446,0.0025542841758579016,1.0,0.0,0.0
34.0,0.001924227806739509,0.0027500931173563004,1.0,0.0,0.0
35.0,0.0023935940116643906,0.002872228855267167,1.0,0.0,0.0
36.0,0.0025324474554508924,0.0029216324910521507,1.0,0.0,0.0
37.0,0.002659148070961237,0.0029201358556747437,1.0,0.0,0.0
38.0,0.0021717846393585205,0.0028423736803233624,1.0,0.0,0.0
39.0,0.0016745285829529166,0.002739580115303397,1.0,0.0,0.0
40.0,0.0028929454274475574,0.002559155225753784,1.0,0.0,0.0
41.0,0.0019988652784377337,0.002440233714878559,1.0,0.0,0.0
42.0,0.0020287143997848034,0.0023749019019305706,1.0,0.0,0.0
43.0,0.0016678136307746172,0.0023555350489914417,1.0,0.0,0.0
44.0,0.0017855792539194226,0.00237834919244051,1.0,0.0,0.0
45.0,0.0019113118760287762,0.0024170882534235716,1.0,0.0,0.0
46.0,0.002167685888707638,0.0024350532330572605,1.0,0.0,0.0
47.0,0.00221921200864017,0.002429151674732566,1.0,0.0,0.0
48.0,0.0021545877680182457,0.002400773810222745,1.0,0.0,0.0
49.0,0.002285862108692527,0.0023458655923604965,1.0,0.0,0.0
50.0,0.001604945515282452,0.002272847108542919,1.0,0.0,0.0
51.0,0.0022372736129909754,0.002222263254225254,1.0,0.0,0.0
52.0,0.002014480298385024,0.0021885689347982407,1.0,0.0,0.0
53.0,0.0015171655686572194,0.0021681366488337517,1.0,0.0,0.0
54.0,0.0019231128972023726,0.0021530226804316044,1.0,0.0,0.0
55.0,0.0017315428704023361,0.0021362381521612406,1.0,0.0,0.0
56.0,0.002022444037720561,0.002122445497661829,1.0,0.0,0.0
57.0,0.0017695198766887188,0.0021293878089636564,1.0,0.0,0.0
58.0,0.0021185376681387424,0.002159589435905218,1.0,0.0,0.0
59.0,0.0015549255767837167,0.0021986595820635557,1.0,0.0,0.0
