wind_renewables_ninja_wind_electricity,pv_renewables_ninja_pv_electricity
0.007246376811594203,0.5748129675810474
0.007246376811594203,0.7356608478802992
0.004140786749482402,0.8241895261845387
0.004140786749482402,0.8478802992518704
0.006211180124223603,0.8067331670822943
0.009316770186335404,0.7007481296758105
0.013457556935817806,0.5236907730673316
0.020703933747412008,0.2805486284289277
0.053830227743271224,0.03615960099750624
0.12732919254658384,0.0
0.19668737060041408,0.0
0.2039337474120083,0.0
0.16149068322981366,0.0
0.10559006211180123,0.0
0.053830227743271224,0.0
0.026915113871635612,0.0
0.013457556935817806,0.0
0.006211180124223603,0.0
0.11697722567287785,0.0
0.33436853002070394,0.0
0.4472049689440994,0.0
0.4492753623188406,0.0
0.39337474120082816,0.02369077306733167
0.3954451345755694,0.15710723192019949
0.37577639751552794,0.3329177057356609
0.38095238095238093,0.47880299251870323
0.4057971014492754,0.5785536159600998
0.42339544513457555,0.6109725685785535
0.42857142857142855,0.6022443890274314
0.46583850931677023,0.5174563591022443
0.5445134575569358,0.3591022443890274
0.6459627329192547,0.18204488778054861
0.6873706004140787,0.02244389027431421
0.5993788819875776,0.0
0.5786749482401657,0.0
0.4937888198757764,0.0
0.4182194616977226,0.0
0.406832298136646,0.0
0.43478260869565216,0.0
0.4513457556935818,0.0
0.4616977225672878,0.0
0.4751552795031056,0.0
0.4782608695652174,0.0
0.5031055900621118,0.0
0.4730848861283644,0.0
0.463768115942029,0.0
0.5445134575569358,0.04114713216957606
0.6708074534161491,0.199501246882793
0.6066252587991718,0.3703241895261845
0.4730848861283644,0.5261845386533666
0.32919254658385094,0.6608478802992519
0.2204968944099379,0.756857855361596
0.15942028985507248,0.756857855361596
0.14285714285714288,0.655860349127182
0.15942028985507248,0.48628428927680795
0.2060041407867495,0.27556109725685785
0.2556935817805383,0.03865336658354115
0.3830227743271222,0.0
0.43685300207039335,0.0
0.42132505175983437,0.0
0.4192546583850932,0.0
0.458592132505176,0.0
0.49585921325051757,0.0
0.5217391304347826,0.0
0.5279503105590062,0.0
0.5258799171842651,0.0
0.5279503105590062,0.0
0.5455486542443064,0.0
0.6159420289855072,0.0
0.7028985507246378,0.0
0.7556935817805384,0.0024937655860349127
0.7836438923395446,0.06733167082294264
0.7857142857142857,0.15586034912718202
0.7660455486542443,0.2456359102244389
0.7494824016563147,0.31296758104738154
0.7650103519668737,0.33541147132169574
0.8022774327122154,0.3104738154613466
0.8467908902691511,0.24688279301745636
0.8768115942028986,0.16209476309226933
0.8923395445134575,0.06982543640897755
0.8757763975155279,0.0
0.8540372670807453,0.0
0.8674948240165632,0.0
0.8913043478260869,0.0
0.8933747412008282,0.0
0.8726708074534162,0.0
0.8695652173913043,0.0
0.8633540372670807,0.0
0.8467908902691511,0.0
0.8405797101449276,0.0
0.8436853002070394,0.0
0.8312629399585922,0.0
0.8219461697722568,0.0
0.7971014492753624,0.0
0.7857142857142857,0.04488778054862842
0.8115942028985508,0.27805486284289277
0.8002070393374742,0.5386533665835411
0.7587991718426501,0.7331670822942643
0.727743271221532,0.8715710723192018
0.7028985507246378,0.9139650872817955
0.684265010351967,0.8877805486284288
0.6956521739130436,0.7780548628428927
0.7349896480331263,0.5872817955112218
0.7836438923395446,0.3229426433915212
0.7608695652173914,0.04987531172069825
0.6770186335403727,0.0
0.7111801242236025,0.0
0.7857142857142857,0.0
0.7639751552795031,0.0
0.7194616977225673,0.0
0.679089026915114,0.0
0.6490683229813665,0.0
0.6097308488612836,0.0
0.5838509316770186,0.0
0.5600414078674949,0.0
0.5248447204968945,0.0
0.5010351966873706,0.0
0.4937888198757764,0.0
0.5031055900621118,0.053615960099750615
0.5548654244306419,0.2743142144638404
0.4699792960662526,0.48004987531172066
0.32608695652173914,0.5947630922693267
0.2153209109730849,0.6733167082294265
0.14906832298136646,0.724438902743142
0.12525879917184266,0.7281795511221945
0.13664596273291926,0.6396508728179551
0.1770186335403727,0.47755610972568574
0.2536231884057971,0.2556109725685785
0.32608695652173914,0.03615960099750624
0.44824016563147,0.0
0.4886128364389234,0.0
0.4813664596273292,0.0
0.4306418219461698,0.0
0.3975155279503106,0.0
0.39026915113871635,0.0
0.3747412008281574,0.0
0.33126293995859213,0.0
0.28467908902691513,0.0
0.2422360248447205,0.0
0.2194616977225673,0.0
0.21428571428571427,0.0
0.21428571428571427,0.0
0.2194616977225673,0.006234413965087281
0.2308488612836439,0.09102244389027431
0.1956521739130435,0.2219451371571072
0.14803312629399584,0.37281795511221943
0.11283643892339545,0.5598503740648378
0.08902691511387163,0.7493765586034912
0.07763975155279502,0.8092269326683291
0.08695652173913045,0.7294264339152119
0.11283643892339545,0.543640897755611
0.18012422360248448,0.286783042394015
0.32919254658385094,0.04239401496259352
0.4937888198757764,0.0
0.4989648033126294,0.0
0.42132505175983437,0.0
0.34057971014492755,0.0
0.28364389233954457,0.0
0.2556935817805383,0.0
0.2474120082815735,0.0
0.2443064182194617,0.0
