model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,best_val_mse
metapath_v1,0.3058426561514537,0.3658767692727956,0.3697415345004111,0.44691622298196154,0.3523746073577139,0.4216010148185193,0.19973412156105042
baseline_gnn,0.33093621006011964,0.3612335125071595,0.4009984975150137,0.44028085328369665,0.36732639372348785,0.39819471310385635,0.19384723901748657
