model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,best_val_mse
metapath_v1,0.32281560649871827,0.3693580490216403,0.38235634153539483,0.4457802623633013,0.3657827744550175,0.419939492581964,0.1987200379371643
baseline_gnn,0.33661655004819235,0.3742960476148427,0.39016927086945735,0.44519396675344935,0.3752713995509677,0.419732928676973,0.19819766283035278
