timestamp,selected_strategy,generation_cost,reserve_cost,startup_shutdown_cost,load_shedding_penalty,total_cost
2024-09-02 00:00:00,SCUC,33.88216277588568,5.927879252646145,99662.0,1583.6423554774456,101285.45239750599
2024-09-02 01:00:00,SCUC,35.08738446403346,5.603396490452512,0.0,1030.5976641266145,1071.2884450811005
2024-09-02 02:00:00,SCUC,36.237562063036535,5.2937332907209305,0.0,749.3729107118171,790.9042060655746
2024-09-02 03:00:00,SCUC,37.19384794891954,5.036271706060144,0.0,544.9584180364137,587.1885376913934
2024-09-02 04:00:00,SCUC,37.868812900521135,4.8545503729366635,0.0,462.1463913817288,504.86975465518657
2024-09-02 05:00:00,SCUC,38.365505435231995,4.720825459745228,0.0,492.6764145601696,535.7627454551468
2024-09-02 06:00:00,SCUC,38.13651671578634,4.782476268826766,0.0,676.3396420272005,719.2586350118136
2024-09-02 07:00:00,SCUC,37.01882493437342,5.083393286899311,0.0,1059.058604540269,1101.1608227615418
2024-09-02 08:00:00,SCUC,37.19683079308675,5.035468632630501,0.0,1373.0437752232574,1415.2760746489746
2024-09-02 09:00:00,SCUC,36.25128809258307,5.29003782122764,0.0,1816.5762585599182,1858.1175844737288
2024-09-02 10:00:00,SCUC,35.127096614849684,5.59270475754045,0.0,2137.742871329055,2178.462672701445
2024-09-02 11:00:00,SCUC,34.30229544702266,5.814766610416968,0.0,2256.1460854983334,2296.263147555773
2024-09-02 12:00:00,SCUC,34.65565925609508,5.7196302002821,0.0,2162.474654772635,2202.849944229012
2024-09-02 13:00:00,SCUC,35.26174177264457,5.556454138134143,0.0,2017.8184487800063,2058.636644690785
2024-09-02 14:00:00,SCUC,35.13841314387585,5.589657999725736,0.0,1986.947756163487,2027.6758273070884
2024-09-02 15:00:00,SCUC,34.89688929614209,5.654683651038666,0.0,2013.8640563473416,2054.415629294522
2024-09-02 16:00:00,SCUC,34.52104619614535,5.75587217796085,0.0,2101.0277198756,2141.304638249706
2024-09-02 17:00:00,SCUC,33.44993702367006,6.044247724396563,0.0,2319.1269394501164,2358.621124198183
2024-09-02 18:00:00,SCUC,32.39663757599622,6.327828344924096,0.0,2546.930928612541,2585.6553945334613
2024-09-02 19:00:00,SCUC,31.38375111058732,6.6005285471496205,0.0,2706.456488783787,2744.4407684415237
2024-09-02 20:00:00,SCUC,32.0792125304086,6.4132889341207395,0.0,2602.8203171809673,2641.3128186454965
2024-09-02 21:00:00,SCUC,32.72763658545002,6.238713226994227,0.0,2503.877117573439,2542.8434673858833
2024-09-02 22:00:00,SCUC,33.43088892194079,6.049376059477501,0.0,2379.6286369547856,2419.108901936204
2024-09-02 23:00:00,SCUC,34.943225064285656,5.642208636538451,0.0,1852.6015097672298,1893.1869434680539
