run_name,run_dir,status,return_code,skipped,metapath_topk,hidden_dim,epochs,lr,weight_decay,train_ratio,seed,train_model_variant,train_best_val_mse,train_val_mae,metapath_gate_mean,metapath_val_mae,baseline_val_mae,metapath_horizon_mae,baseline_horizon_mae,metapath_best_val_mse,baseline_best_val_mse,delta_val_mae,delta_horizon_mae,delta_best_val_mse
r001_k4_h32_ep5_lr0.01_wd0.0001_tr0.700_s42,C:\Users\yuhan\Desktop\gridagent1\results\early_warning\metapath_scale_real_smoke_20260324_144922\r001_k4_h32_ep5_lr0.01_wd0.0001_tr0.700_s42,failed,1,False,4,32,5,0.01,0.0001,0.7,42,,,,,,,,,,,,,
