model_type,train_time_seconds,best_epoch,final_train_loss,final_val_loss,val_mae,horizon_mae,best_val_mse,high_risk_mae,high_risk_count,high_risk_ratio,top_risk_mae,top_risk_count,top_risk_ratio,spearman_corr,precision_at_5,recall_at_5,hit_at_5,ndcg_at_5,precision_at_10,recall_at_10,hit_at_10,ndcg_at_10,precision_at_20,recall_at_20,hit_at_20,ndcg_at_20,num_parameters
metapath_local,18.15070605278015,21,0.026743062360708274,0.004287609096618796,0.027181477764781137,0.0008127699278929942,0.004287608899176121,0.15000566973518933,44,0.10114942528735632,0.15000566973518933,44,0.10114942528735632,0.6247242773521348,1.0,1.0,1.0,1.0,0.9,0.9,1.0,0.9305687780632227,1.0,1.0,1.0,1.0,94083
