model,train_mae,train_rmse,val_mae,val_rmse,horizon_mae,horizon_rmse,best_val_mse
metapath_v1,0.2818160308202108,0.28184344637115627,0.400618426546906,0.44493988239373655,0.28213817063305113,0.2821636931170059,0.19797149300575256
baseline_gnn,0.1313129135767619,0.13145544757176794,0.3309970853906689,0.4643132934538284,0.13184750974178314,0.13203102574555106,0.2155868411064148
